Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
St8sia4	ENSMUST00000043336.5	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 "	mmu-miR-144-5p	-0.13
Fam76b	ENSMUST00000059579.6	"family with sequence similarity 76, member B "	mmu-miR-144-5p	-0.13
Cldn25	ENSMUST00000023426.6	"claudin 25 "	mmu-miR-144-5p	-0.13
Tgoln1	ENSMUST00000070524.4	"trans-golgi network protein "	mmu-miR-144-5p	-0.13
Alg6	ENSMUST00000097961.3	"asparagine-linked glycosylation 6 (alpha-1,3,-glucosyltransferase) "	mmu-miR-144-5p	-0.13
Tnfrsf11b	ENSMUST00000079772.3	"tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin) "	mmu-miR-144-5p	-0.13
Cav1	ENSMUST00000115453.1	"caveolin 1, caveolae protein "	mmu-miR-144-5p	-0.13
Srsf12	ENSMUST00000067864.2	"serine/arginine-rich splicing factor 12 "	mmu-miR-144-5p	-0.13
Nxt2	ENSMUST00000112916.3	"nuclear transport factor 2-like export factor 2 "	mmu-miR-144-5p	-0.13
Trim44	ENSMUST00000102573.2	"tripartite motif-containing 44 "	mmu-miR-144-5p	-0.13
Gab3	ENSMUST00000037374.5	"growth factor receptor bound protein 2-associated protein 3 "	mmu-miR-144-5p	-0.13
Ccng1	ENSMUST00000020576.7	"cyclin G1 "	mmu-miR-144-5p	-0.13
D6Ertd527e	ENSMUST00000170124.2	"DNA segment, Chr 6, ERATO Doi 527, expressed "	mmu-miR-144-5p	-0.13
Fmnl2	ENSMUST00000049483.7	"formin-like 2 "	mmu-miR-144-5p	-0.13
Luzp2	ENSMUST00000082373.6	"leucine zipper protein 2 "	mmu-miR-144-5p	-0.13
Ermap	ENSMUST00000138395.2	"erythroblast membrane-associated protein "	mmu-miR-144-5p	-0.13
Arap3	ENSMUST00000042944.7	"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 "	mmu-miR-144-5p	-0.13
Pi15	ENSMUST00000088476.3	"peptidase inhibitor 15 "	mmu-miR-144-5p	-0.13
Ptdss2	ENSMUST00000026568.8	"phosphatidylserine synthase 2 "	mmu-miR-144-5p	-0.13
Lrig2	ENSMUST00000046316.6	"leucine-rich repeats and immunoglobulin-like domains 2 "	mmu-miR-144-5p	-0.12
Sox2	ENSMUST00000099151.3	"SRY (sex determining region Y)-box 2 "	mmu-miR-144-5p	-0.12
Mrgprx2	ENSMUST00000098433.4	"MAS-related GPR, member X2 "	mmu-miR-144-5p	-0.12
Nav3	ENSMUST00000032719.8	"neuron navigator 3 "	mmu-miR-144-5p	-0.12
Edil3	ENSMUST00000081769.7	"EGF-like repeats and discoidin I-like domains 3 "	mmu-miR-144-5p	-0.12
Chrdl1	ENSMUST00000074660.6	"chordin-like 1 "	mmu-miR-144-5p	-0.12
Qdpr	ENSMUST00000015950.6	"quinoid dihydropteridine reductase "	mmu-miR-144-5p	-0.12
1110025L11Rik	ENSMUST00000089104.2	"RIKEN cDNA 1110025L11 gene "	mmu-miR-144-5p	-0.12
Rprm	ENSMUST00000100089.2	"reprimo, TP53 dependent G2 arrest mediator candidate "	mmu-miR-144-5p	-0.12
Dll4	ENSMUST00000102517.3	"delta-like 4 (Drosophila) "	mmu-miR-144-5p	-0.12
Zfp35	ENSMUST00000074941.7	"zinc finger protein 35 "	mmu-miR-144-5p	-0.12
Gprin3	ENSMUST00000051065.4	"GPRIN family member 3 "	mmu-miR-144-5p	-0.12
Cir1	ENSMUST00000058615.9	"corepressor interacting with RBPJ, 1 "	mmu-miR-144-5p	-0.12
R3hcc1l	ENSMUST00000026188.4	"R3H domain and coiled-coil containing 1 like "	mmu-miR-144-5p	-0.12
Ythdc2	ENSMUST00000037763.7	"YTH domain containing 2 "	mmu-miR-144-5p	-0.12
Gm8975	ENSMUST00000156818.1	"predicted gene 8975 "	mmu-miR-144-5p	-0.12
Gm3739	ENSMUST00000165744.1	"predicted gene 3739 "	mmu-miR-144-5p	-0.12
Zfp709	ENSMUST00000188685.1	"zinc finger protein 709 "	mmu-miR-144-5p	-0.12
Dpagt1	ENSMUST00000054708.3	"dolichyl-phosphate (UDP-N-acetylglucosamine) acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase) "	mmu-miR-144-5p	-0.12
4921536K21Rik	ENSMUST00000020712.4	"RIKEN cDNA 4921536K21 gene "	mmu-miR-144-5p	-0.12
Gm28049	ENSMUST00000179116.2	"predicted gene, 28049 "	mmu-miR-144-5p	-0.12
Pawr	ENSMUST00000095313.3	"PRKC, apoptosis, WT1, regulator "	mmu-miR-144-5p	-0.12
Fam126a	ENSMUST00000030849.7	"family with sequence similarity 126, member A "	mmu-miR-144-5p	-0.12
Lpgat1	ENSMUST00000110855.2	"lysophosphatidylglycerol acyltransferase 1 "	mmu-miR-144-5p	-0.12
Pank1	ENSMUST00000036584.6	"pantothenate kinase 1 "	mmu-miR-144-5p	-0.12
Tspear	ENSMUST00000092366.2	"thrombospondin type laminin G domain and EAR repeats "	mmu-miR-144-5p	-0.12
Birc5	ENSMUST00000093906.4	"baculoviral IAP repeat-containing 5 "	mmu-miR-144-5p	-0.12
6530409C15Rik	ENSMUST00000143551.1	"RIKEN cDNA 6530409C15 gene "	mmu-miR-144-5p	-0.12
Anln	ENSMUST00000040912.7	"anillin, actin binding protein "	mmu-miR-144-5p	-0.12
Ttll7	ENSMUST00000170055.2	"tubulin tyrosine ligase-like family, member 7 "	mmu-miR-144-5p	-0.12
Zfp322a	ENSMUST00000050101.3	"zinc finger protein 322A "	mmu-miR-144-5p	-0.12
Ceacam1	ENSMUST00000098666.3	"carcinoembryonic antigen-related cell adhesion molecule 1 "	mmu-miR-144-5p	-0.12
Galnt13	ENSMUST00000112636.2	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 "	mmu-miR-144-5p	-0.12
Fut1	ENSMUST00000008605.5	"fucosyltransferase 1 "	mmu-miR-144-5p	-0.12
Tmem191c	ENSMUST00000159242.2	"transmembrane protein 191C "	mmu-miR-144-5p	-0.12
Manea	ENSMUST00000041374.7	"mannosidase, endo-alpha "	mmu-miR-144-5p	-0.12
Trim30d	ENSMUST00000071069.7	"tripartite motif-containing 30D "	mmu-miR-144-5p	-0.12
Capn13	ENSMUST00000095208.3	"calpain 13 "	mmu-miR-144-5p	-0.12
Tmed10	ENSMUST00000040766.7	"transmembrane emp24-like trafficking protein 10 (yeast) "	mmu-miR-144-5p	-0.12
Fam173b	ENSMUST00000042702.6	"family with sequence similarity 173, member B "	mmu-miR-144-5p	-0.11
Klrc3	ENSMUST00000170148.2	"killer cell lectin-like receptor subfamily C, member 3 "	mmu-miR-144-5p	-0.11
Spcs3	ENSMUST00000067476.8	"signal peptidase complex subunit 3 homolog (S. cerevisiae) "	mmu-miR-144-5p	-0.11
Lrrc8a	ENSMUST00000095078.2	"leucine rich repeat containing 8A "	mmu-miR-144-5p	-0.11
Ebf3	ENSMUST00000106118.3	"early B cell factor 3 "	mmu-miR-144-5p	-0.11
Muc15	ENSMUST00000111017.3	"mucin 15 "	mmu-miR-144-5p	-0.11
Hrnr	ENSMUST00000090856.4	"hornerin "	mmu-miR-144-5p	-0.11
Zfp59	ENSMUST00000108331.2	"zinc finger protein 59 "	mmu-miR-144-5p	-0.11
Tmed2	ENSMUST00000060226.5	"transmembrane emp24 domain trafficking protein 2 "	mmu-miR-144-5p	-0.11
Dph1	ENSMUST00000044949.5	"DPH1 homolog (S. cerevisiae) "	mmu-miR-144-5p	-0.11
Rnf144b	ENSMUST00000068891.5	"ring finger protein 144B "	mmu-miR-144-5p	-0.11
Gmps	ENSMUST00000029405.7	"guanine monophosphate synthetase "	mmu-miR-144-5p	-0.11
Mbd4	ENSMUST00000032469.7	"methyl-CpG binding domain protein 4 "	mmu-miR-144-5p	-0.11
Lrrtm2	ENSMUST00000091636.3	"leucine rich repeat transmembrane neuronal 2 "	mmu-miR-144-5p	-0.11
Galnt4	ENSMUST00000161240.3	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4 "	mmu-miR-144-5p	-0.11
Des	ENSMUST00000027409.9	"desmin "	mmu-miR-144-5p	-0.11
Tmem170	ENSMUST00000034431.1	"transmembrane protein 170 "	mmu-miR-144-5p	-0.11
Hiat1	ENSMUST00000029570.6	"hippocampus abundant gene transcript 1 "	mmu-miR-144-5p	-0.11
D930048N14Rik	ENSMUST00000117859.2	"RIKEN cDNA D930048N14 gene "	mmu-miR-144-5p	-0.11
Gm8356	ENSMUST00000163636.2	"predicted gene 8356 "	mmu-miR-144-5p	-0.11
Mill2	ENSMUST00000072386.5	"MHC I like leukocyte 2 "	mmu-miR-144-5p	-0.11
Xrn1	ENSMUST00000185633.1	"5'-3' exoribonuclease 1 "	mmu-miR-144-5p	-0.11
Ank3	ENSMUST00000182884.2	"ankyrin 3, epithelial "	mmu-miR-144-5p	-0.11
Dpp8	ENSMUST00000034960.7	"dipeptidylpeptidase 8 "	mmu-miR-144-5p	-0.11
Irak3	ENSMUST00000020448.5	"interleukin-1 receptor-associated kinase 3 "	mmu-miR-144-5p	-0.11
Gm10083	ENSMUST00000074466.5	"predicted gene 10083 "	mmu-miR-144-5p	-0.11
Ndrg2	ENSMUST00000004673.8	"N-myc downstream regulated gene 2 "	mmu-miR-144-5p	-0.11
Trpc7	ENSMUST00000022023.7	"transient receptor potential cation channel, subfamily C, member 7 "	mmu-miR-144-5p	-0.11
Gm3629	ENSMUST00000171706.1	"predicted gene 3629 "	mmu-miR-144-5p	-0.11
Pex5	ENSMUST00000112532.2	"peroxisomal biogenesis factor 5 "	mmu-miR-144-5p	-0.11
AV320801	ENSMUST00000068340.2	"expressed sequence AV320801 "	mmu-miR-144-5p	-0.11
Gm15023	ENSMUST00000113183.1	"predicted gene 15023 "	mmu-miR-144-5p	-0.11
Adrbk2	ENSMUST00000065167.4	"adrenergic receptor kinase, beta 2 "	mmu-miR-144-5p	-0.11
Oxgr1	ENSMUST00000058213.5	"oxoglutarate (alpha-ketoglutarate) receptor 1 "	mmu-miR-144-5p	-0.11
Fstl4	ENSMUST00000036796.7	"follistatin-like 4 "	mmu-miR-144-5p	-0.11
Dppa4	ENSMUST00000096045.2	"developmental pluripotency associated 4 "	mmu-miR-144-5p	-0.11
Fam219b	ENSMUST00000093833.4	"family with sequence similarity 219, member B "	mmu-miR-144-5p	-0.11
Vmn2r30	ENSMUST00000174368.2	"vomeronasal 2, receptor 30 "	mmu-miR-144-5p	-0.11
E030019B06Rik	ENSMUST00000093991.4	"RIKEN cDNA E030019B06 gene "	mmu-miR-144-5p	-0.11
Vmn2r41	ENSMUST00000168807.2	"vomeronasal 2, receptor 41 "	mmu-miR-144-5p	-0.11
Mmp13	ENSMUST00000015394.8	"matrix metallopeptidase 13 "	mmu-miR-144-5p	-0.11
Vsig1	ENSMUST00000033806.4	"V-set and immunoglobulin domain containing 1 "	mmu-miR-144-5p	-0.11
Fat4	ENSMUST00000061260.7	"FAT tumor suppressor homolog 4 (Drosophila) "	mmu-miR-144-5p	-0.11
Rp1	ENSMUST00000027032.4	"retinitis pigmentosa 1 (human) "	mmu-miR-144-5p	-0.11
Pdha1	ENSMUST00000033662.8	"pyruvate dehydrogenase E1 alpha 1 "	mmu-miR-144-5p	-0.11
Ccnt1	ENSMUST00000169707.2	"cyclin T1 "	mmu-miR-144-5p	-0.11
Dnaja1	ENSMUST00000164233.2	"DnaJ (Hsp40) homolog, subfamily A, member 1 "	mmu-miR-144-5p	-0.11
Pyhin1	ENSMUST00000056071.7	"pyrin and HIN domain family, member 1 "	mmu-miR-144-5p	-0.11
Scgb2a2	ENSMUST00000179814.2	"secretoglobin, family 2A, member 2 "	mmu-miR-144-5p	-0.11
Gm11711	ENSMUST00000100239.2	"predicted gene 11711 "	mmu-miR-144-5p	-0.11
Nbeal1	ENSMUST00000160834.2	"neurobeachin like 1 "	mmu-miR-144-5p	-0.11
Hist2h4	ENSMUST00000171473.2	"histone cluster 2, H4 "	mmu-miR-144-5p	-0.11
Mettl7a2	ENSMUST00000176287.1	"methyltransferase like 7A2 "	mmu-miR-144-5p	-0.11
Slfn3	ENSMUST00000019130.7	"schlafen 3 "	mmu-miR-144-5p	-0.11
Mafg	ENSMUST00000058162.8	"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian) "	mmu-miR-144-5p	-0.11
Dnpep	ENSMUST00000185419.1	"aspartyl aminopeptidase "	mmu-miR-144-5p	-0.11
Slc25a23	ENSMUST00000040280.8	"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23 "	mmu-miR-144-5p	-0.11
H2-T24	ENSMUST00000174063.1	"histocompatibility 2, T region locus 24 "	mmu-miR-144-5p	-0.11
Krr1	ENSMUST00000163048.2	"KRR1, small subunit (SSU) processome component, homolog (yeast) "	mmu-miR-144-5p	-0.11
Zfp182	ENSMUST00000115333.3	"zinc finger protein 182 "	mmu-miR-144-5p	-0.11
Bace1	ENSMUST00000034591.5	"beta-site APP cleaving enzyme 1 "	mmu-miR-144-5p	-0.11
2610301B20Rik	ENSMUST00000101504.2	"RIKEN cDNA 2610301B20 gene "	mmu-miR-144-5p	-0.10
Tspan7	ENSMUST00000115526.1	"tetraspanin 7 "	mmu-miR-144-5p	-0.10
Cd300lh	ENSMUST00000092459.3	"CD300 antigen like family member H "	mmu-miR-144-5p	-0.10
Pde5a	ENSMUST00000066728.5	"phosphodiesterase 5A, cGMP-specific "	mmu-miR-144-5p	-0.10
Zbtb34	ENSMUST00000113158.2	"zinc finger and BTB domain containing 34 "	mmu-miR-144-5p	-0.10
Dnajc5	ENSMUST00000072334.6	"DnaJ (Hsp40) homolog, subfamily C, member 5 "	mmu-miR-144-5p	-0.10
Fam84a	ENSMUST00000020926.6	"family with sequence similarity 84, member A "	mmu-miR-144-5p	-0.10
Cldn1	ENSMUST00000023154.2	"claudin 1 "	mmu-miR-144-5p	-0.10
Marcks	ENSMUST00000092584.5	"myristoylated alanine rich protein kinase C substrate "	mmu-miR-144-5p	-0.10
Olfr1029	ENSMUST00000082191.3	"olfactory receptor 1029 "	mmu-miR-144-5p	-0.10
Nudt16	ENSMUST00000035179.7	"nudix (nucleoside diphosphate linked moiety X)-type motif 16 "	mmu-miR-144-5p	-0.10
Lix1	ENSMUST00000115576.2	"limb expression 1 homolog (chicken) "	mmu-miR-144-5p	-0.10
Olfr456	ENSMUST00000057251.6	"olfactory receptor 456 "	mmu-miR-144-5p	-0.10
Synpo2	ENSMUST00000051443.5	"synaptopodin 2 "	mmu-miR-144-5p	-0.10
Leprel2	ENSMUST00000023958.4	"leprecan-like 2 "	mmu-miR-144-5p	-0.10
Slc29a3	ENSMUST00000119595.2	"solute carrier family 29 (nucleoside transporters), member 3 "	mmu-miR-144-5p	-0.10
Ccdc15	ENSMUST00000037275.5	"coiled-coil domain containing 15 "	mmu-miR-144-5p	-0.10
Agrn	ENSMUST00000105574.3	"agrin "	mmu-miR-144-5p	-0.10
Chrm2	ENSMUST00000172278.2	"cholinergic receptor, muscarinic 2, cardiac "	mmu-miR-144-5p	-0.10
Scrn3	ENSMUST00000090811.5	"secernin 3 "	mmu-miR-144-5p	-0.10
Plxnc1	ENSMUST00000099337.3	"plexin C1 "	mmu-miR-144-5p	-0.10
Gm11710	ENSMUST00000100240.2	"predicted gene 11710 "	mmu-miR-144-5p	-0.10
Chrna7	ENSMUST00000032738.5	"cholinergic receptor, nicotinic, alpha polypeptide 7 "	mmu-miR-144-5p	-0.10
Asb14	ENSMUST00000090337.5	"ankyrin repeat and SOCS box-containing 14 "	mmu-miR-144-5p	-0.10
Prps1l3	ENSMUST00000139049.1	"phosphoribosyl pyrophosphate synthetase 1-like 3 "	mmu-miR-144-5p	-0.10
Rad21l	ENSMUST00000180195.2	"RAD21-like (S. pombe) "	mmu-miR-144-5p	-0.10
Pramel3	ENSMUST00000118821.2	"preferentially expressed antigen in melanoma-like 3 "	mmu-miR-144-5p	-0.10
Gm6205	ENSMUST00000190001.1	"predicted gene 6205 "	mmu-miR-144-5p	-0.10
Ndel1	ENSMUST00000018880.8	"nuclear distribution gene E-like homolog 1 (A. nidulans) "	mmu-miR-144-5p	-0.10
Pcdh15	ENSMUST00000064562.8	"protocadherin 15 "	mmu-miR-144-5p	-0.10
Marveld1	ENSMUST00000061111.9	"MARVEL (membrane-associating) domain containing 1 "	mmu-miR-144-5p	-0.10
6430571L13Rik	ENSMUST00000042581.2	"RIKEN cDNA 6430571L13 gene "	mmu-miR-144-5p	-0.10
Aim1	ENSMUST00000020017.8	"absent in melanoma 1 "	mmu-miR-144-5p	-0.10
Cdhr1	ENSMUST00000022337.9	"cadherin-related family member 1 "	mmu-miR-144-5p	-0.10
Rag2	ENSMUST00000044031.3	"recombination activating gene 2 "	mmu-miR-144-5p	-0.10
Klf14	ENSMUST00000101589.4	"Kruppel-like factor 14 "	mmu-miR-144-5p	-0.10
Best3	ENSMUST00000020378.4	"bestrophin 3 "	mmu-miR-144-5p	-0.10
Cd52	ENSMUST00000000696.6	"CD52 antigen "	mmu-miR-144-5p	-0.10
Olfr519	ENSMUST00000084752.1	"olfactory receptor 519 "	mmu-miR-144-5p	-0.10
Gm6367	ENSMUST00000178646.1	"predicted gene 6367 "	mmu-miR-144-5p	-0.10
Tti2	ENSMUST00000098842.2	"TELO2 interacting protein 2 "	mmu-miR-144-5p	-0.10
Cd83	ENSMUST00000015540.2	"CD83 antigen "	mmu-miR-144-5p	-0.10
Clec2i	ENSMUST00000159866.2	"C-type lectin domain family 2, member i "	mmu-miR-144-5p	-0.10
Chordc1	ENSMUST00000001825.7	"cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1 "	mmu-miR-144-5p	-0.10
Crebzf	ENSMUST00000107206.1	"CREB/ATF bZIP transcription factor "	mmu-miR-144-5p	-0.10
Acot12	ENSMUST00000022120.4	"acyl-CoA thioesterase 12 "	mmu-miR-144-5p	-0.10
Ankrd1	ENSMUST00000025718.8	"ankyrin repeat domain 1 (cardiac muscle) "	mmu-miR-144-5p	-0.10
Gria1	ENSMUST00000036315.10	"glutamate receptor, ionotropic, AMPA1 (alpha 1) "	mmu-miR-144-5p	-0.10
Il7r	ENSMUST00000003981.4	"interleukin 7 receptor "	mmu-miR-144-5p	-0.10
Fam199x	ENSMUST00000047852.7	"family with sequence similarity 199, X-linked "	mmu-miR-144-5p	-0.10
Tmem260	ENSMUST00000111735.3	"transmembrane protein 260 "	mmu-miR-144-5p	-0.10
Srd5a2	ENSMUST00000043458.7	"steroid 5 alpha-reductase 2 "	mmu-miR-144-5p	-0.10
Zpbp	ENSMUST00000020413.3	"zona pellucida binding protein "	mmu-miR-144-5p	-0.10
Gja8	ENSMUST00000062944.5	"gap junction protein, alpha 8 "	mmu-miR-144-5p	-0.10
Dsg2	ENSMUST00000059787.9	"desmoglein 2 "	mmu-miR-144-5p	-0.10
Mctp2	ENSMUST00000079323.6	"multiple C2 domains, transmembrane 2 "	mmu-miR-144-5p	-0.10
Avpr1b	ENSMUST00000027690.6	"arginine vasopressin receptor 1B "	mmu-miR-144-5p	-0.10
Scn1a	ENSMUST00000112366.2	"sodium channel, voltage-gated, type I, alpha "	mmu-miR-144-5p	-0.10
Klhl9	ENSMUST00000094993.2	"kelch-like 9 "	mmu-miR-144-5p	-0.10
Samd5	ENSMUST00000100070.2	"sterile alpha motif domain containing 5 "	mmu-miR-144-5p	-0.10
Mxi1	ENSMUST00000003870.8	"Max interacting protein 1 "	mmu-miR-144-5p	-0.10
Ttc19	ENSMUST00000050646.7	"tetratricopeptide repeat domain 19 "	mmu-miR-144-5p	-0.10
Tmppe	ENSMUST00000111820.2	"transmembrane protein with metallophosphoesterase domain "	mmu-miR-144-5p	-0.10
Pak3	ENSMUST00000172330.2	"p21 protein (Cdc42/Rac)-activated kinase 3 "	mmu-miR-144-5p	-0.10
Thy1	ENSMUST00000114840.1	"thymus cell antigen 1, theta "	mmu-miR-144-5p	-0.10
Txnl4b	ENSMUST00000034159.2	"thioredoxin-like 4B "	mmu-miR-144-5p	-0.10
Fndc4	ENSMUST00000172435.2	"fibronectin type III domain containing 4 "	mmu-miR-144-5p	-0.10
Ppp3r2	ENSMUST00000029991.2	"protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type II) "	mmu-miR-144-5p	-0.09
Dsg1a	ENSMUST00000077146.3	"desmoglein 1 alpha "	mmu-miR-144-5p	-0.09
Musk	ENSMUST00000102893.4	"muscle, skeletal, receptor tyrosine kinase "	mmu-miR-144-5p	-0.09
Usp33	ENSMUST00000026507.7	"ubiquitin specific peptidase 33 "	mmu-miR-144-5p	-0.09
Suv420h1	ENSMUST00000113977.3	"suppressor of variegation 4-20 homolog 1 (Drosophila) "	mmu-miR-144-5p	-0.09
Stk32a	ENSMUST00000045477.4	"serine/threonine kinase 32A "	mmu-miR-144-5p	-0.09
Icam1	ENSMUST00000086399.4	"intercellular adhesion molecule 1 "	mmu-miR-144-5p	-0.09
Tmem130	ENSMUST00000061446.7	"transmembrane protein 130 "	mmu-miR-144-5p	-0.09
Ran	ENSMUST00000031383.8	"RAN, member RAS oncogene family "	mmu-miR-144-5p	-0.09
Gm21092	ENSMUST00000178995.1	"predicted gene, 21092 "	mmu-miR-144-5p	-0.09
Senp7	ENSMUST00000089362.3	"SUMO1/sentrin specific peptidase 7 "	mmu-miR-144-5p	-0.09
AU019823	ENSMUST00000131351.2	"expressed sequence AU019823 "	mmu-miR-144-5p	-0.09
Kcng3	ENSMUST00000051482.1	"potassium voltage-gated channel, subfamily G, member 3 "	mmu-miR-144-5p	-0.09
Sfxn1	ENSMUST00000021930.8	"sideroflexin 1 "	mmu-miR-144-5p	-0.09
Cd46	ENSMUST00000160817.2	"CD46 antigen, complement regulatory protein "	mmu-miR-144-5p	-0.09
Six4	ENSMUST00000043208.7	"sine oculis-related homeobox 4 "	mmu-miR-144-5p	-0.09
Krt4	ENSMUST00000023797.6	"keratin 4 "	mmu-miR-144-5p	-0.09
Ifih1	ENSMUST00000028259.6	"interferon induced with helicase C domain 1 "	mmu-miR-144-5p	-0.09
Ube2e3	ENSMUST00000028398.8	"ubiquitin-conjugating enzyme E2E 3 "	mmu-miR-144-5p	-0.09
Ctdspl	ENSMUST00000073109.6	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like "	mmu-miR-144-5p	-0.09
Gpm6b	ENSMUST00000112235.2	"glycoprotein m6b "	mmu-miR-144-5p	-0.09
Fam49a	ENSMUST00000069066.7	"family with sequence similarity 49, member A "	mmu-miR-144-5p	-0.09
Gna11	ENSMUST00000043604.5	"guanine nucleotide binding protein, alpha 11 "	mmu-miR-144-5p	-0.09
Hs3st3a1	ENSMUST00000058652.5	"heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1 "	mmu-miR-144-5p	-0.09
Zfat	ENSMUST00000162054.2	"zinc finger and AT hook domain containing "	mmu-miR-144-5p	-0.09
Sh3bp5	ENSMUST00000100730.4	"SH3-domain binding protein 5 (BTK-associated) "	mmu-miR-144-5p	-0.09
Dip2b	ENSMUST00000100203.4	"DIP2 disco-interacting protein 2 homolog B (Drosophila) "	mmu-miR-144-5p	-0.09
Slitrk5	ENSMUST00000042767.7	"SLIT and NTRK-like family, member 5 "	mmu-miR-144-5p	-0.09
Hist1h3g	ENSMUST00000080859.6	"histone cluster 1, H3g "	mmu-miR-144-5p	-0.09
Prima1	ENSMUST00000074416.4	"proline rich membrane anchor 1 "	mmu-miR-144-5p	-0.09
Maml3	ENSMUST00000121440.2	"mastermind like 3 (Drosophila) "	mmu-miR-144-5p	-0.09
Tmprss11g	ENSMUST00000134179.2	"transmembrane protease, serine 11g "	mmu-miR-144-5p	-0.09
S1pr5	ENSMUST00000122088.1	"sphingosine-1-phosphate receptor 5 "	mmu-miR-144-5p	-0.09
Ypel4	ENSMUST00000090729.3	"yippee-like 4 (Drosophila) "	mmu-miR-144-5p	-0.09
Ano5	ENSMUST00000043944.5	"anoctamin 5 "	mmu-miR-144-5p	-0.09
Hs2st1	ENSMUST00000043325.7	"heparan sulfate 2-O-sulfotransferase 1 "	mmu-miR-144-5p	-0.09
Tmem56	ENSMUST00000128909.2	"transmembrane protein 56 "	mmu-miR-144-5p	-0.09
Pgpep1	ENSMUST00000070173.7	"pyroglutamyl-peptidase I "	mmu-miR-144-5p	-0.09
Ap1m2	ENSMUST00000115433.4	"adaptor protein complex AP-1, mu 2 subunit "	mmu-miR-144-5p	-0.09
Xlr	ENSMUST00000067782.2	"X-linked lymphocyte-regulated "	mmu-miR-144-5p	-0.09
Car8	ENSMUST00000066674.7	"carbonic anhydrase 8 "	mmu-miR-144-5p	-0.09
Hsd17b1	ENSMUST00000019445.5	"hydroxysteroid (17-beta) dehydrogenase 1 "	mmu-miR-144-5p	-0.09
Qrfpr	ENSMUST00000122174.1	"pyroglutamylated RFamide peptide receptor "	mmu-miR-144-5p	-0.09
Vipas39	ENSMUST00000072744.8	"VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog "	mmu-miR-144-5p	-0.09
Kcnq1	ENSMUST00000185383.1	"potassium voltage-gated channel, subfamily Q, member 1 "	mmu-miR-144-5p	-0.09
Csnk1g3	ENSMUST00000069597.6	"casein kinase 1, gamma 3 "	mmu-miR-144-5p	-0.09
Kpna3	ENSMUST00000022496.7	"karyopherin (importin) alpha 3 "	mmu-miR-144-5p	-0.09
Zfyve16	ENSMUST00000022217.8	"zinc finger, FYVE domain containing 16 "	mmu-miR-144-5p	-0.09
Ttll12	ENSMUST00000016901.3	"tubulin tyrosine ligase-like family, member 12 "	mmu-miR-144-5p	-0.09
Rxfp1	ENSMUST00000078527.7	"relaxin/insulin-like family peptide receptor 1 "	mmu-miR-144-5p	-0.09
Tyrp1	ENSMUST00000102831.2	"tyrosinase-related protein 1 "	mmu-miR-144-5p	-0.09
Wdr12	ENSMUST00000027173.9	"WD repeat domain 12 "	mmu-miR-144-5p	-0.09
Tspyl5	ENSMUST00000042021.3	"testis-specific protein, Y-encoded-like 5 "	mmu-miR-144-5p	-0.09
Gnat3	ENSMUST00000030561.7	"guanine nucleotide binding protein, alpha transducing 3 "	mmu-miR-144-5p	-0.09
1700026D08Rik	ENSMUST00000119134.2	"RIKEN cDNA 1700026D08 gene "	mmu-miR-144-5p	-0.09
Tfrc	ENSMUST00000023486.9	"transferrin receptor "	mmu-miR-144-5p	-0.09
Wdr86	ENSMUST00000068693.6	"WD repeat domain 86 "	mmu-miR-144-5p	-0.09
Slc4a10	ENSMUST00000102735.4	"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10 "	mmu-miR-144-5p	-0.09
Gria2	ENSMUST00000107745.2	"glutamate receptor, ionotropic, AMPA2 (alpha 2) "	mmu-miR-144-5p	-0.08
Cdc5l	ENSMUST00000024727.8	"cell division cycle 5-like (S. pombe) "	mmu-miR-144-5p	-0.08
Thsd7a	ENSMUST00000046121.7	"thrombospondin, type I, domain containing 7A "	mmu-miR-144-5p	-0.08
Nin	ENSMUST00000085314.4	"ninein "	mmu-miR-144-5p	-0.08
Arl4c	ENSMUST00000159814.1	"ADP-ribosylation factor-like 4C "	mmu-miR-144-5p	-0.08
Kcnt2	ENSMUST00000120709.2	"potassium channel, subfamily T, member 2 "	mmu-miR-144-5p	-0.08
Arl5b	ENSMUST00000069870.4	"ADP-ribosylation factor-like 5B "	mmu-miR-144-5p	-0.08
Aak1	ENSMUST00000089519.7	"AP2 associated kinase 1 "	mmu-miR-144-5p	-0.08
Sumf1	ENSMUST00000032191.10	"sulfatase modifying factor 1 "	mmu-miR-144-5p	-0.08
