Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Acsl4	ENSMUST00000112907.2	"acyl-CoA synthetase long-chain family member 4 "	mmu-miR-144-3p	-0.22
Pcgf5	ENSMUST00000071267.7	"polycomb group ring finger 5 "	mmu-miR-144-3p	-0.21
Nrg1	ENSMUST00000073884.4	"neuregulin 1 "	mmu-miR-144-3p	-0.21
Shisa3	ENSMUST00000087241.5	"shisa homolog 3 (Xenopus laevis) "	mmu-miR-144-3p	-0.21
Ipo8	ENSMUST00000048418.8	"importin 8 "	mmu-miR-144-3p	-0.21
Mmp19	ENSMUST00000026411.6	"matrix metallopeptidase 19 "	mmu-miR-144-3p	-0.21
Ywhae	ENSMUST00000067664.4	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide "	mmu-miR-144-3p	-0.21
Slmap	ENSMUST00000090359.5	"sarcolemma associated protein "	mmu-miR-144-3p	-0.21
Mbtps2	ENSMUST00000058098.9	"membrane-bound transcription factor peptidase, site 2 "	mmu-miR-144-3p	-0.21
Tox	ENSMUST00000039987.3	"thymocyte selection-associated high mobility group box "	mmu-miR-144-3p	-0.21
Fbxl14	ENSMUST00000032094.6	"F-box and leucine-rich repeat protein 14 "	mmu-miR-144-3p	-0.21
Spop	ENSMUST00000107724.3	"speckle-type POZ protein "	mmu-miR-144-3p	-0.21
Ivns1abp	ENSMUST00000023918.7	"influenza virus NS1A binding protein "	mmu-miR-144-3p	-0.21
Slitrk4	ENSMUST00000069926.8	"SLIT and NTRK-like family, member 4 "	mmu-miR-144-3p	-0.21
Phtf2	ENSMUST00000118174.2	"putative homeodomain transcription factor 2 "	mmu-miR-144-3p	-0.21
Ap1s3	ENSMUST00000162342.2	"adaptor-related protein complex AP-1, sigma 3 "	mmu-miR-144-3p	-0.21
Cd164	ENSMUST00000019962.9	"CD164 antigen "	mmu-miR-144-3p	-0.21
Slc23a2	ENSMUST00000028815.9	"solute carrier family 23 (nucleobase transporters), member 2 "	mmu-miR-144-3p	-0.21
Tmem167b	ENSMUST00000090546.5	"transmembrane protein 167B "	mmu-miR-144-3p	-0.21
Fgf16	ENSMUST00000033581.3	"fibroblast growth factor 16 "	mmu-miR-144-3p	-0.20
Mafk	ENSMUST00000018287.4	"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian) "	mmu-miR-144-3p	-0.20
Cmtm6	ENSMUST00000035007.8	"CKLF-like MARVEL transmembrane domain containing 6 "	mmu-miR-144-3p	-0.20
Atp2b1	ENSMUST00000020107.7	"ATPase, Ca++ transporting, plasma membrane 1 "	mmu-miR-144-3p	-0.20
Fmr1	ENSMUST00000088546.6	"fragile X mental retardation syndrome 1 "	mmu-miR-144-3p	-0.20
Camkk2	ENSMUST00000111668.3	"calcium/calmodulin-dependent protein kinase kinase 2, beta "	mmu-miR-144-3p	-0.20
Hdac9	ENSMUST00000110819.2	"histone deacetylase 9 "	mmu-miR-144-3p	-0.20
Gja1	ENSMUST00000068581.7	"gap junction protein, alpha 1 "	mmu-miR-144-3p	-0.20
Trp53inp1	ENSMUST00000029865.3	"transformation related protein 53 inducible nuclear protein 1 "	mmu-miR-144-3p	-0.20
Ammecr1	ENSMUST00000041317.2	"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1 "	mmu-miR-144-3p	-0.20
Kcnh8	ENSMUST00000039366.10	"potassium voltage-gated channel, subfamily H (eag-related), member 8 "	mmu-miR-144-3p	-0.20
Arid1a	ENSMUST00000145664.3	"AT rich interactive domain 1A (SWI-like) "	mmu-miR-144-3p	-0.20
Zdhhc17	ENSMUST00000041723.8	"zinc finger, DHHC domain containing 17 "	mmu-miR-144-3p	-0.20
Tgif1	ENSMUST00000186358.1	"TGFB-induced factor homeobox 1 "	mmu-miR-144-3p	-0.20
Sgpp1	ENSMUST00000021450.4	"sphingosine-1-phosphate phosphatase 1 "	mmu-miR-144-3p	-0.20
Zfp804a	ENSMUST00000047527.7	"zinc finger protein 804A "	mmu-miR-144-3p	-0.20
Fzd6	ENSMUST00000179165.2	"frizzled homolog 6 (Drosophila) "	mmu-miR-144-3p	-0.20
Pcdh9	ENSMUST00000068992.2	"protocadherin 9 "	mmu-miR-144-3p	-0.20
Pabpn1	ENSMUST00000116476.3	"poly(A) binding protein, nuclear 1 "	mmu-miR-144-3p	-0.20
Hapln1	ENSMUST00000022108.7	"hyaluronan and proteoglycan link protein 1 "	mmu-miR-144-3p	-0.20
Gspt1	ENSMUST00000167571.2	"G1 to S phase transition 1 "	mmu-miR-144-3p	-0.20
Kat6a	ENSMUST00000110696.2	"K(lysine) acetyltransferase 6A "	mmu-miR-144-3p	-0.20
Cpeb3	ENSMUST00000079754.5	"cytoplasmic polyadenylation element binding protein 3 "	mmu-miR-144-3p	-0.20
Cpeb2	ENSMUST00000169035.2	"cytoplasmic polyadenylation element binding protein 2 "	mmu-miR-144-3p	-0.20
Phf20l1	ENSMUST00000048188.8	"PHD finger protein 20-like 1 "	mmu-miR-144-3p	-0.20
Hoxa10	ENSMUST00000125581.1	"homeobox A10 "	mmu-miR-144-3p	-0.19
Kpna3	ENSMUST00000022496.7	"karyopherin (importin) alpha 3 "	mmu-miR-144-3p	-0.19
Sp4	ENSMUST00000026367.9	"trans-acting transcription factor 4 "	mmu-miR-144-3p	-0.19
Hcfc2	ENSMUST00000020478.8	"host cell factor C2 "	mmu-miR-144-3p	-0.19
Kcnh7	ENSMUST00000075052.4	"potassium voltage-gated channel, subfamily H (eag-related), member 7 "	mmu-miR-144-3p	-0.19
Kank2	ENSMUST00000034717.5	"KN motif and ankyrin repeat domains 2 "	mmu-miR-144-3p	-0.19
Camsap2	ENSMUST00000048309.6	"calmodulin regulated spectrin-associated protein family, member 2 "	mmu-miR-144-3p	-0.19
Elavl2	ENSMUST00000107110.2	"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B) "	mmu-miR-144-3p	-0.19
Mbnl2	ENSMUST00000088419.7	"muscleblind-like 2 "	mmu-miR-144-3p	-0.19
Pvrl3	ENSMUST00000023334.9	"poliovirus receptor-related 3 "	mmu-miR-144-3p	-0.19
Nedd4	ENSMUST00000034740.9	"neural precursor cell expressed, developmentally down-regulated 4 "	mmu-miR-144-3p	-0.19
Uri1	ENSMUST00000085513.4	"URI1, prefoldin-like chaperone "	mmu-miR-144-3p	-0.19
Usp38	ENSMUST00000042724.6	"ubiquitin specific peptidase 38 "	mmu-miR-144-3p	-0.19
Ell2	ENSMUST00000001583.6	"elongation factor RNA polymerase II 2 "	mmu-miR-144-3p	-0.19
Kat6b	ENSMUST00000069648.8	"K(lysine) acetyltransferase 6B "	mmu-miR-144-3p	-0.19
Ahcy	ENSMUST00000054607.10	"S-adenosylhomocysteine hydrolase "	mmu-miR-144-3p	-0.19
St6galnac3	ENSMUST00000064460.5	"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 "	mmu-miR-144-3p	-0.19
Mrgbp	ENSMUST00000029085.8	"MRG/MORF4L binding protein "	mmu-miR-144-3p	-0.19
Tmem161b	ENSMUST00000057495.8	"transmembrane protein 161B "	mmu-miR-144-3p	-0.19
Abi2	ENSMUST00000052332.9	"abl-interactor 2 "	mmu-miR-144-3p	-0.19
Kbtbd8	ENSMUST00000119582.1	"kelch repeat and BTB (POZ) domain containing 8 "	mmu-miR-144-3p	-0.19
Grm5	ENSMUST00000167164.2	"glutamate receptor, metabotropic 5 "	mmu-miR-144-3p	-0.19
Ago3	ENSMUST00000069097.7	"argonaute RISC catalytic subunit 3 "	mmu-miR-144-3p	-0.19
Stc1	ENSMUST00000014957.8	"stanniocalcin 1 "	mmu-miR-144-3p	-0.19
Tbp	ENSMUST00000162505.2	"TATA box binding protein "	mmu-miR-144-3p	-0.19
Taf3	ENSMUST00000026888.5	"TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor "	mmu-miR-144-3p	-0.19
Ranbp9	ENSMUST00000144326.2	"RAN binding protein 9 "	mmu-miR-144-3p	-0.19
Cacna2d1	ENSMUST00000078272.7	"calcium channel, voltage-dependent, alpha2/delta subunit 1 "	mmu-miR-144-3p	-0.19
Ccnk	ENSMUST00000101055.4	"cyclin K "	mmu-miR-144-3p	-0.19
Bzw1	ENSMUST00000050552.9	"basic leucine zipper and W2 domains 1 "	mmu-miR-144-3p	-0.19
Suv420h1	ENSMUST00000113977.3	"suppressor of variegation 4-20 homolog 1 (Drosophila) "	mmu-miR-144-3p	-0.19
Ndrg4	ENSMUST00000073139.8	"N-myc downstream regulated gene 4 "	mmu-miR-144-3p	-0.18
Fam76b	ENSMUST00000059579.6	"family with sequence similarity 76, member B "	mmu-miR-144-3p	-0.18
Shank2	ENSMUST00000105902.2	"SH3/ankyrin domain gene 2 "	mmu-miR-144-3p	-0.18
Armcx3	ENSMUST00000086884.4	"armadillo repeat containing, X-linked 3 "	mmu-miR-144-3p	-0.18
Hvcn1	ENSMUST00000072602.8	"hydrogen voltage-gated channel 1 "	mmu-miR-144-3p	-0.18
B3gat2	ENSMUST00000063663.5	"beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S) "	mmu-miR-144-3p	-0.18
Rspo2	ENSMUST00000063492.6	"R-spondin 2 homolog (Xenopus laevis) "	mmu-miR-144-3p	-0.18
Setd5	ENSMUST00000042889.6	"SET domain containing 5 "	mmu-miR-144-3p	-0.18
Mbtd1	ENSMUST00000063718.5	"mbt domain containing 1 "	mmu-miR-144-3p	-0.18
Fbxw11	ENSMUST00000076383.7	"F-box and WD-40 domain protein 11 "	mmu-miR-144-3p	-0.18
Tulp4	ENSMUST00000149756.2	"tubby like protein 4 "	mmu-miR-144-3p	-0.18
Nr5a2	ENSMUST00000027649.8	"nuclear receptor subfamily 5, group A, member 2 "	mmu-miR-144-3p	-0.18
Phactr3	ENSMUST00000108917.2	"phosphatase and actin regulator 3 "	mmu-miR-144-3p	-0.18
Eif3j1	ENSMUST00000028668.7	"eukaryotic translation initiation factor 3, subunit J1 "	mmu-miR-144-3p	-0.18
Ptch1	ENSMUST00000021921.5	"patched homolog 1 "	mmu-miR-144-3p	-0.18
Rgma	ENSMUST00000094312.6	"repulsive guidance molecule family member A "	mmu-miR-144-3p	-0.18
Palm2	ENSMUST00000102905.2	"paralemmin 2 "	mmu-miR-144-3p	-0.18
Rock2	ENSMUST00000020904.6	"Rho-associated coiled-coil containing protein kinase 2 "	mmu-miR-144-3p	-0.18
Emp1	ENSMUST00000032330.10	"epithelial membrane protein 1 "	mmu-miR-144-3p	-0.18
Plag1	ENSMUST00000003369.4	"pleiomorphic adenoma gene 1 "	mmu-miR-144-3p	-0.18
Zbed4	ENSMUST00000041297.9	"zinc finger, BED domain containing 4 "	mmu-miR-144-3p	-0.18
Dcun1d4	ENSMUST00000063882.6	"DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae) "	mmu-miR-144-3p	-0.18
Spata2	ENSMUST00000057627.10	"spermatogenesis associated 2 "	mmu-miR-144-3p	-0.18
Slc1a1	ENSMUST00000025875.4	"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 "	mmu-miR-144-3p	-0.18
Zfml	ENSMUST00000032088.8	"zinc finger, matrin-like "	mmu-miR-144-3p	-0.17
Adamts17	ENSMUST00000107478.2	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 17 "	mmu-miR-144-3p	-0.17
Ppfia1	ENSMUST00000168134.4	"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1 "	mmu-miR-144-3p	-0.17
Mtx3	ENSMUST00000076169.3	"metaxin 3 "	mmu-miR-144-3p	-0.17
Adamtsl3	ENSMUST00000173828.1	"ADAMTS-like 3 "	mmu-miR-144-3p	-0.17
Tspan12	ENSMUST00000120965.2	"tetraspanin 12 "	mmu-miR-144-3p	-0.17
Rmdn2	ENSMUST00000040368.2	"regulator of microtubule dynamics 2 "	mmu-miR-144-3p	-0.17
Lmo3	ENSMUST00000162772.2	"LIM domain only 3 "	mmu-miR-144-3p	-0.17
Nsd1	ENSMUST00000099490.2	"nuclear receptor-binding SET-domain protein 1 "	mmu-miR-144-3p	-0.17
Sec22c	ENSMUST00000078547.5	"SEC22 vesicle trafficking protein homolog C (S. cerevisiae) "	mmu-miR-144-3p	-0.17
Hnrnph2	ENSMUST00000113203.1	"heterogeneous nuclear ribonucleoprotein H2 "	mmu-miR-144-3p	-0.17
Ankrd17	ENSMUST00000014421.9	"ankyrin repeat domain 17 "	mmu-miR-144-3p	-0.17
Parn	ENSMUST00000058884.8	"poly(A)-specific ribonuclease (deadenylation nuclease) "	mmu-miR-144-3p	-0.17
Ctbp2	ENSMUST00000169570.2	"C-terminal binding protein 2 "	mmu-miR-144-3p	-0.17
Phf6	ENSMUST00000078944.7	"PHD finger protein 6 "	mmu-miR-144-3p	-0.17
Esco1	ENSMUST00000097670.4	"establishment of cohesion 1 homolog 1 (S. cerevisiae) "	mmu-miR-144-3p	-0.17
Dsc3	ENSMUST00000115848.3	"desmocollin 3 "	mmu-miR-144-3p	-0.17
Foxo1	ENSMUST00000053764.5	"forkhead box O1 "	mmu-miR-144-3p	-0.17
Cep135	ENSMUST00000121979.2	"centrosomal protein 135 "	mmu-miR-144-3p	-0.17
Becn1	ENSMUST00000130916.2	"beclin 1, autophagy related "	mmu-miR-144-3p	-0.17
Zbtb20	ENSMUST00000114694.3	"zinc finger and BTB domain containing 20 "	mmu-miR-144-3p	-0.16
Nacc2	ENSMUST00000114159.3	"nucleus accumbens associated 2, BEN and BTB (POZ) domain containing "	mmu-miR-144-3p	-0.16
Eda	ENSMUST00000113776.2	"ectodysplasin-A "	mmu-miR-144-3p	-0.16
Cxxc5	ENSMUST00000060722.6	"CXXC finger 5 "	mmu-miR-144-3p	-0.16
Mpp5	ENSMUST00000082024.5	"membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5) "	mmu-miR-144-3p	-0.16
Ptpn13	ENSMUST00000048957.9	"protein tyrosine phosphatase, non-receptor type 13 "	mmu-miR-144-3p	-0.16
Foxg1	ENSMUST00000179669.1	"forkhead box G1 "	mmu-miR-144-3p	-0.16
Ppp2r5e	ENSMUST00000021447.7	"protein phosphatase 2, regulatory subunit B', epsilon "	mmu-miR-144-3p	-0.16
Apba2	ENSMUST00000032732.9	"amyloid beta (A4) precursor protein-binding, family A, member 2 "	mmu-miR-144-3p	-0.16
Stag1	ENSMUST00000129269.2	"stromal antigen 1 "	mmu-miR-144-3p	-0.16
Jdp2	ENSMUST00000177587.2	"Jun dimerization protein 2 "	mmu-miR-144-3p	-0.16
Zfp462	ENSMUST00000098070.4	"zinc finger protein 462 "	mmu-miR-144-3p	-0.16
Cdh20	ENSMUST00000062528.8	"cadherin 20 "	mmu-miR-144-3p	-0.16
Zfx	ENSMUST00000088102.6	"zinc finger protein X-linked "	mmu-miR-144-3p	-0.16
Cacnb2	ENSMUST00000114723.3	"calcium channel, voltage-dependent, beta 2 subunit "	mmu-miR-144-3p	-0.16
Gm12353	ENSMUST00000108250.2	"predicted gene 12353 "	mmu-miR-144-3p	-0.16
Bach2	ENSMUST00000171600.1	"BTB and CNC homology 2 "	mmu-miR-144-3p	-0.16
Klf6	ENSMUST00000000080.6	"Kruppel-like factor 6 "	mmu-miR-144-3p	-0.16
Iffo2	ENSMUST00000174078.1	"intermediate filament family orphan 2 "	mmu-miR-144-3p	-0.16
Bicc1	ENSMUST00000143791.2	"bicaudal C homolog 1 (Drosophila) "	mmu-miR-144-3p	-0.16
Jph1	ENSMUST00000038382.4	"junctophilin 1 "	mmu-miR-144-3p	-0.16
Cpeb1	ENSMUST00000098331.4	"cytoplasmic polyadenylation element binding protein 1 "	mmu-miR-144-3p	-0.16
Cdv3	ENSMUST00000116517.3	"carnitine deficiency-associated gene expressed in ventricle 3 "	mmu-miR-144-3p	-0.16
Pbx3	ENSMUST00000113132.3	"pre B cell leukemia homeobox 3 "	mmu-miR-144-3p	-0.16
Slc7a11	ENSMUST00000029297.4	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 11 "	mmu-miR-144-3p	-0.16
Piezo1	ENSMUST00000067252.8	"piezo-type mechanosensitive ion channel component 1 "	mmu-miR-144-3p	-0.16
Aebp2	ENSMUST00000032359.9	"AE binding protein 2 "	mmu-miR-144-3p	-0.16
Glcci1	ENSMUST00000064285.9	"glucocorticoid induced transcript 1 "	mmu-miR-144-3p	-0.16
Slc12a2	ENSMUST00000115366.2	"solute carrier family 12, member 2 "	mmu-miR-144-3p	-0.16
Ppara	ENSMUST00000109422.2	"peroxisome proliferator activated receptor alpha "	mmu-miR-144-3p	-0.16
Zfp746	ENSMUST00000073124.6	"zinc finger protein 746 "	mmu-miR-144-3p	-0.16
Tfrc	ENSMUST00000023486.9	"transferrin receptor "	mmu-miR-144-3p	-0.16
Onecut2	ENSMUST00000175965.3	"one cut domain, family member 2 "	mmu-miR-144-3p	-0.16
Trim44	ENSMUST00000102573.2	"tripartite motif-containing 44 "	mmu-miR-144-3p	-0.16
Chn2	ENSMUST00000067741.7	"chimerin 2 "	mmu-miR-144-3p	-0.16
Ajap1	ENSMUST00000105646.2	"adherens junction associated protein 1 "	mmu-miR-144-3p	-0.16
Dido1	ENSMUST00000087517.4	"death inducer-obliterator 1 "	mmu-miR-144-3p	-0.16
Atp1b2	ENSMUST00000047889.7	"ATPase, Na+/K+ transporting, beta 2 polypeptide "	mmu-miR-144-3p	-0.16
Klf3	ENSMUST00000165536.2	"Kruppel-like factor 3 (basic) "	mmu-miR-144-3p	-0.16
Grid2	ENSMUST00000095852.3	"glutamate receptor, ionotropic, delta 2 "	mmu-miR-144-3p	-0.16
Dgcr2	ENSMUST00000117945.2	"DiGeorge syndrome critical region gene 2 "	mmu-miR-144-3p	-0.16
Bcl2l11	ENSMUST00000110341.3	"BCL2-like 11 (apoptosis facilitator) "	mmu-miR-144-3p	-0.16
Adrb1	ENSMUST00000038949.4	"adrenergic receptor, beta 1 "	mmu-miR-144-3p	-0.16
Npnt	ENSMUST00000042744.10	"nephronectin "	mmu-miR-144-3p	-0.16
Tmbim6	ENSMUST00000023749.9	"transmembrane BAX inhibitor motif containing 6 "	mmu-miR-144-3p	-0.16
Rnf44	ENSMUST00000177950.2	"ring finger protein 44 "	mmu-miR-144-3p	-0.15
Ssx2ip	ENSMUST00000106153.3	"synovial sarcoma, X breakpoint 2 interacting protein "	mmu-miR-144-3p	-0.15
Slc39a9	ENSMUST00000085245.5	"solute carrier family 39 (zinc transporter), member 9 "	mmu-miR-144-3p	-0.15
Rpgrip1l	ENSMUST00000047783.8	"Rpgrip1-like "	mmu-miR-144-3p	-0.15
Zswim5	ENSMUST00000044823.3	"zinc finger SWIM-type containing 5 "	mmu-miR-144-3p	-0.15
Pde3b	ENSMUST00000032909.8	"phosphodiesterase 3B, cGMP-inhibited "	mmu-miR-144-3p	-0.15
Sfrp1	ENSMUST00000033952.7	"secreted frizzled-related protein 1 "	mmu-miR-144-3p	-0.15
Ythdf3	ENSMUST00000108345.3	"YTH domain family 3 "	mmu-miR-144-3p	-0.15
POU2F1	ENSMUST00000111427.3	"POU domain, class 2, transcription factor 1 isoform B  "	mmu-miR-144-3p	-0.15
Katnbl1	ENSMUST00000028552.3	"katanin p80 subunit B like 1 "	mmu-miR-144-3p	-0.15
Ireb2	ENSMUST00000034843.7	"iron responsive element binding protein 2 "	mmu-miR-144-3p	-0.15
Sox1	ENSMUST00000180353.1	"SRY (sex determining region Y)-box 1 "	mmu-miR-144-3p	-0.15
Naa30	ENSMUST00000037362.5	"N(alpha)-acetyltransferase 30, NatC catalytic subunit "	mmu-miR-144-3p	-0.15
Begain	ENSMUST00000073156.7	"brain-enriched guanylate kinase-associated "	mmu-miR-144-3p	-0.15
Nr3c1	ENSMUST00000115567.2	"nuclear receptor subfamily 3, group C, member 1 "	mmu-miR-144-3p	-0.15
Hey2	ENSMUST00000019924.8	"hairy/enhancer-of-split related with YRPW motif 2 "	mmu-miR-144-3p	-0.15
Neurod1	ENSMUST00000041099.4	"neurogenic differentiation 1 "	mmu-miR-144-3p	-0.15
Papolg	ENSMUST00000020513.4	"poly(A) polymerase gamma "	mmu-miR-144-3p	-0.15
Arhgap42	ENSMUST00000093893.6	"Rho GTPase activating protein 42 "	mmu-miR-144-3p	-0.15
Herc2	ENSMUST00000076226.7	"hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 2 "	mmu-miR-144-3p	-0.15
Limch1	ENSMUST00000038188.8	"LIM and calponin homology domains 1 "	mmu-miR-144-3p	-0.15
Rap1b	ENSMUST00000064667.7	"RAS related protein 1b "	mmu-miR-144-3p	-0.15
Skil	ENSMUST00000118470.2	"SKI-like "	mmu-miR-144-3p	-0.15
Gpr101	ENSMUST00000057645.5	"G protein-coupled receptor 101 "	mmu-miR-144-3p	-0.15
Rap2b	ENSMUST00000049064.2	"RAP2B, member of RAS oncogene family "	mmu-miR-144-3p	-0.15
Epn2	ENSMUST00000108711.2	"epsin 2 "	mmu-miR-144-3p	-0.15
Arrdc3	ENSMUST00000099356.3	"arrestin domain containing 3 "	mmu-miR-144-3p	-0.15
Ankrd11	ENSMUST00000098334.6	"ankyrin repeat domain 11 "	mmu-miR-144-3p	-0.15
Arhgef3	ENSMUST00000049206.5	"Rho guanine nucleotide exchange factor (GEF) 3 "	mmu-miR-144-3p	-0.15
Nxph1	ENSMUST00000160300.1	"neurexophilin 1 "	mmu-miR-144-3p	-0.15
Fam126b	ENSMUST00000161600.2	"family with sequence similarity 126, member B "	mmu-miR-144-3p	-0.15
Rap1a	ENSMUST00000090678.6	"RAS-related protein-1a "	mmu-miR-144-3p	-0.15
Fmn2	ENSMUST00000030039.7	"formin 2 "	mmu-miR-144-3p	-0.14
Arhgap26	ENSMUST00000097593.3	"Rho GTPase activating protein 26 "	mmu-miR-144-3p	-0.14
Rc3h2	ENSMUST00000100143.4	"ring finger and CCCH-type zinc finger domains 2 "	mmu-miR-144-3p	-0.14
Qk	ENSMUST00000097414.4	"quaking "	mmu-miR-144-3p	-0.14
Cacna1d	ENSMUST00000112249.2	"calcium channel, voltage-dependent, L type, alpha 1D subunit "	mmu-miR-144-3p	-0.14
Ppp1r13b	ENSMUST00000054815.8	"protein phosphatase 1, regulatory (inhibitor) subunit 13B "	mmu-miR-144-3p	-0.14
Ppargc1b	ENSMUST00000075299.7	"peroxisome proliferative activated receptor, gamma, coactivator 1 beta "	mmu-miR-144-3p	-0.14
Golga4	ENSMUST00000084820.4	"golgi autoantigen, golgin subfamily a, 4 "	mmu-miR-144-3p	-0.14
Ncs1	ENSMUST00000000199.7	"neuronal calcium sensor 1 "	mmu-miR-144-3p	-0.14
Tenm3	ENSMUST00000190840.1	"teneurin transmembrane protein 3 "	mmu-miR-144-3p	-0.14
Myo9a	ENSMUST00000136740.2	"myosin IXa "	mmu-miR-144-3p	-0.14
Ash1l	ENSMUST00000186583.1	"ash1 (absent, small, or homeotic)-like (Drosophila) "	mmu-miR-144-3p	-0.14
Atxn1l	ENSMUST00000093162.3	"ataxin 1-like "	mmu-miR-144-3p	-0.14
Snn	ENSMUST00000089011.4	"stannin "	mmu-miR-144-3p	-0.14
Smpd3	ENSMUST00000067512.7	"sphingomyelin phosphodiesterase 3, neutral "	mmu-miR-144-3p	-0.14
Cbfa2t2	ENSMUST00000109725.2	"core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human) "	mmu-miR-144-3p	-0.14
Samd12	ENSMUST00000078673.7	"sterile alpha motif domain containing 12 "	mmu-miR-144-3p	-0.14
March7	ENSMUST00000102748.5	"membrane-associated ring finger (C3HC4) 7 "	mmu-miR-144-3p	-0.14
Zfp148	ENSMUST00000165418.2	"zinc finger protein 148 "	mmu-miR-144-3p	-0.14
Myb	ENSMUST00000188495.1	"myeloblastosis oncogene "	mmu-miR-144-3p	-0.14
Zfhx4	ENSMUST00000176383.2	"zinc finger homeodomain 4 "	mmu-miR-144-3p	-0.14
Kbtbd2	ENSMUST00000114323.2	"kelch repeat and BTB (POZ) domain containing 2 "	mmu-miR-144-3p	-0.14
Rfx7	ENSMUST00000093820.4	"regulatory factor X, 7 "	mmu-miR-144-3p	-0.14
Runx1	ENSMUST00000023673.8	"runt related transcription factor 1 "	mmu-miR-144-3p	-0.14
Zbtb38	ENSMUST00000152594.2	"zinc finger and BTB domain containing 38 "	mmu-miR-144-3p	-0.14
Kcnd2	ENSMUST00000081542.5	"potassium voltage-gated channel, Shal-related family, member 2 "	mmu-miR-144-3p	-0.14
Smarca4	ENSMUST00000098948.4	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 "	mmu-miR-144-3p	-0.14
Usp47	ENSMUST00000106653.2	"ubiquitin specific peptidase 47 "	mmu-miR-144-3p	-0.14
Pak7	ENSMUST00000035264.3	"p21 protein (Cdc42/Rac)-activated kinase 7 "	mmu-miR-144-3p	-0.14
Dyrk2	ENSMUST00000004281.8	"dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 "	mmu-miR-144-3p	-0.14
Phldb2	ENSMUST00000036355.7	"pleckstrin homology-like domain, family B, member 2 "	mmu-miR-144-3p	-0.14
Pde4a	ENSMUST00000039413.9	"phosphodiesterase 4A, cAMP specific "	mmu-miR-144-3p	-0.14
Pik3c2a	ENSMUST00000170430.1	"phosphatidylinositol 3-kinase, C2 domain containing, alpha polypeptide "	mmu-miR-144-3p	-0.14
Ubr3	ENSMUST00000055758.10	"ubiquitin protein ligase E3 component n-recognin 3 "	mmu-miR-144-3p	-0.14
Ero1l	ENSMUST00000022378.7	"ERO1-like (S. cerevisiae) "	mmu-miR-144-3p	-0.14
Zfand4	ENSMUST00000036503.8	"zinc finger, AN1-type domain 4 "	mmu-miR-144-3p	-0.14
Aplp2	ENSMUST00000072634.8	"amyloid beta (A4) precursor-like protein 2 "	mmu-miR-144-3p	-0.14
Btbd3	ENSMUST00000091556.6	"BTB (POZ) domain containing 3 "	mmu-miR-144-3p	-0.14
Usp46	ENSMUST00000119154.2	"ubiquitin specific peptidase 46 "	mmu-miR-144-3p	-0.14
Pknox1	ENSMUST00000176701.2	"Pbx/knotted 1 homeobox "	mmu-miR-144-3p	-0.14
Rgl1	ENSMUST00000111859.2	"ral guanine nucleotide dissociation stimulator,-like 1 "	mmu-miR-144-3p	-0.14
Cdh5	ENSMUST00000034339.8	"cadherin 5 "	mmu-miR-144-3p	-0.13
Mllt4	ENSMUST00000170827.3	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4 "	mmu-miR-144-3p	-0.13
Scn1a	ENSMUST00000112366.2	"sodium channel, voltage-gated, type I, alpha "	mmu-miR-144-3p	-0.13
Iqsec1	ENSMUST00000101151.4	"IQ motif and Sec7 domain 1 "	mmu-miR-144-3p	-0.13
Kcna1	ENSMUST00000055168.3	"potassium voltage-gated channel, shaker-related subfamily, member 1 "	mmu-miR-144-3p	-0.13
Rbbp6	ENSMUST00000052135.8	"retinoblastoma binding protein 6 "	mmu-miR-144-3p	-0.13
Tanc1	ENSMUST00000037526.5	"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1 "	mmu-miR-144-3p	-0.13
Tgif2	ENSMUST00000081335.7	"TGFB-induced factor homeobox 2 "	mmu-miR-144-3p	-0.13
Lrrc39	ENSMUST00000029573.5	"leucine rich repeat containing 39 "	mmu-miR-144-3p	-0.13
Prkce	ENSMUST00000097275.3	"protein kinase C, epsilon "	mmu-miR-144-3p	-0.13
Eln	ENSMUST00000015138.9	"elastin "	mmu-miR-144-3p	-0.13
