Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Abca5	ENSMUST00000043961.6	"ATP-binding cassette, sub-family A (ABC1), member 5 "	mmu-miR-434-5p	-0.12
Cbx7	ENSMUST00000089293.5	"chromobox 7 "	mmu-miR-434-5p	-0.12
Ankrd63	ENSMUST00000104937.1	"ankyrin repeat domain 63 "	mmu-miR-434-5p	-0.12
Tmcc1	ENSMUST00000088896.4	"transmembrane and coiled coil domains 1 "	mmu-miR-434-5p	-0.12
Paip2b	ENSMUST00000058383.8	"poly(A) binding protein interacting protein 2B "	mmu-miR-434-5p	-0.12
Slc52a3	ENSMUST00000109859.3	"solute carrier protein family 52, member 3 "	mmu-miR-434-5p	-0.12
Arhgef9	ENSMUST00000113876.3	"CDC42 guanine nucleotide exchange factor (GEF) 9 "	mmu-miR-434-5p	-0.12
Esr1	ENSMUST00000105590.2	"estrogen receptor 1 (alpha) "	mmu-miR-434-5p	-0.12
Fam168a	ENSMUST00000049053.7	"family with sequence similarity 168, member A "	mmu-miR-434-5p	-0.12
Saa4	ENSMUST00000006952.7	"serum amyloid A 4 "	mmu-miR-434-5p	-0.12
Mthfsl	ENSMUST00000113110.4	"5, 10-methenyltetrahydrofolate synthetase-like "	mmu-miR-434-5p	-0.12
Srd5a2	ENSMUST00000043458.7	"steroid 5 alpha-reductase 2 "	mmu-miR-434-5p	-0.12
Sobp	ENSMUST00000040275.8	"sine oculis-binding protein homolog (Drosophila) "	mmu-miR-434-5p	-0.11
Cuedc1	ENSMUST00000018522.7	"CUE domain containing 1 "	mmu-miR-434-5p	-0.11
Tubgcp6	ENSMUST00000109353.3	"tubulin, gamma complex associated protein 6 "	mmu-miR-434-5p	-0.11
Pgap1	ENSMUST00000097739.4	"post-GPI attachment to proteins 1 "	mmu-miR-434-5p	-0.11
Has2	ENSMUST00000050544.7	"hyaluronan synthase 2 "	mmu-miR-434-5p	-0.11
Esrp1	ENSMUST00000108311.3	"epithelial splicing regulatory protein 1 "	mmu-miR-434-5p	-0.11
Ptprg	ENSMUST00000022264.7	"protein tyrosine phosphatase, receptor type, G "	mmu-miR-434-5p	-0.11
Mrpl50	ENSMUST00000057829.3	"mitochondrial ribosomal protein L50 "	mmu-miR-434-5p	-0.11
Mypop	ENSMUST00000131087.1	"Myb-related transcription factor, partner of profilin "	mmu-miR-434-5p	-0.11
Pip4k2b	ENSMUST00000018691.8	"phosphatidylinositol-5-phosphate 4-kinase, type II, beta "	mmu-miR-434-5p	-0.11
Trps1	ENSMUST00000165201.3	"trichorhinophalangeal syndrome I (human) "	mmu-miR-434-5p	-0.11
Nktr	ENSMUST00000035112.7	"natural killer tumor recognition sequence "	mmu-miR-434-5p	-0.11
Clock	ENSMUST00000075159.1	"circadian locomotor output cycles kaput "	mmu-miR-434-5p	-0.11
Abhd2	ENSMUST00000037315.7	"abhydrolase domain containing 2 "	mmu-miR-434-5p	-0.10
Il1r1	ENSMUST00000114795.1	"interleukin 1 receptor, type I "	mmu-miR-434-5p	-0.10
Uncx	ENSMUST00000172997.1	"UNC homeobox "	mmu-miR-434-5p	-0.10
Ppef1	ENSMUST00000071204.6	"protein phosphatase with EF hand calcium-binding domain 1 "	mmu-miR-434-5p	-0.10
Atp2b1	ENSMUST00000020107.7	"ATPase, Ca++ transporting, plasma membrane 1 "	mmu-miR-434-5p	-0.10
Dock5	ENSMUST00000039135.4	"dedicator of cytokinesis 5 "	mmu-miR-434-5p	-0.10
Zfp866	ENSMUST00000137573.1	"zinc finger protein 866 "	mmu-miR-434-5p	-0.10
Eif5b	ENSMUST00000027252.7	"eukaryotic translation initiation factor 5B "	mmu-miR-434-5p	-0.10
Cdk19	ENSMUST00000044672.5	"cyclin-dependent kinase 19 "	mmu-miR-434-5p	-0.10
Slc29a1	ENSMUST00000164769.2	"solute carrier family 29 (nucleoside transporters), member 1 "	mmu-miR-434-5p	-0.10
Cdh4	ENSMUST00000000314.7	"cadherin 4 "	mmu-miR-434-5p	-0.10
Cds2	ENSMUST00000103181.5	"CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 "	mmu-miR-434-5p	-0.10
Gigyf1	ENSMUST00000031727.7	"GRB10 interacting GYF protein 1 "	mmu-miR-434-5p	-0.09
Plxdc1	ENSMUST00000017561.9	"plexin domain containing 1 "	mmu-miR-434-5p	-0.09
Ston2	ENSMUST00000052969.8	"stonin 2 "	mmu-miR-434-5p	-0.09
Chst11	ENSMUST00000040110.7	"carbohydrate sulfotransferase 11 "	mmu-miR-434-5p	-0.09
Abca6	ENSMUST00000044003.8	"ATP-binding cassette, sub-family A (ABC1), member 6 "	mmu-miR-434-5p	-0.09
Ap3m2	ENSMUST00000163739.1	"adaptor-related protein complex 3, mu 2 subunit "	mmu-miR-434-5p	-0.09
Lrp3	ENSMUST00000122409.2	"low density lipoprotein receptor-related protein 3 "	mmu-miR-434-5p	-0.09
Rorb	ENSMUST00000040153.9	"RAR-related orphan receptor beta "	mmu-miR-434-5p	-0.09
Ing5	ENSMUST00000027505.7	"inhibitor of growth family, member 5 "	mmu-miR-434-5p	-0.09
Uggt1	ENSMUST00000046875.8	"UDP-glucose glycoprotein glucosyltransferase 1 "	mmu-miR-434-5p	-0.09
C77080	ENSMUST00000106051.2	"expressed sequence C77080 "	mmu-miR-434-5p	-0.09
Gm7461	ENSMUST00000058918.4	"predicted gene 7461 "	mmu-miR-434-5p	-0.09
Ccin	ENSMUST00000095107.2	"calicin "	mmu-miR-434-5p	-0.09
Zfp652	ENSMUST00000107717.2	"zinc finger protein 652 "	mmu-miR-434-5p	-0.09
2010111I01Rik	ENSMUST00000091560.5	"RIKEN cDNA 2010111I01 gene "	mmu-miR-434-5p	-0.08
Col23a1	ENSMUST00000102765.3	"collagen, type XXIII, alpha 1 "	mmu-miR-434-5p	-0.08
Mafk	ENSMUST00000018287.4	"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian) "	mmu-miR-434-5p	-0.08
Snx29	ENSMUST00000180792.2	"sorting nexin 29 "	mmu-miR-434-5p	-0.08
Tmem206	ENSMUST00000027940.5	"transmembrane protein 206 "	mmu-miR-434-5p	-0.08
Ccnd2	ENSMUST00000000188.8	"cyclin D2 "	mmu-miR-434-5p	-0.08
Dzank1	ENSMUST00000081982.6	"double zinc ribbon and ankyrin repeat domains 1 "	mmu-miR-434-5p	-0.07
Dusp19	ENSMUST00000028384.4	"dual specificity phosphatase 19 "	mmu-miR-434-5p	-0.07
Gimap1	ENSMUST00000054368.4	"GTPase, IMAP family member 1 "	mmu-miR-434-5p	-0.07
Plxdc2	ENSMUST00000028081.7	"plexin domain containing 2 "	mmu-miR-434-5p	-0.07
Ntn3	ENSMUST00000024931.4	"netrin 3 "	mmu-miR-434-5p	-0.07
Prrg4	ENSMUST00000028593.5	"proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane) "	mmu-miR-434-5p	-0.07
Prox1	ENSMUST00000175916.2	"prospero homeobox 1 "	mmu-miR-434-5p	-0.07
Glb1l	ENSMUST00000113623.2	"galactosidase, beta 1-like "	mmu-miR-434-5p	-0.07
Tyms	ENSMUST00000026846.6	"thymidylate synthase "	mmu-miR-434-5p	-0.07
Gucy2f	ENSMUST00000042530.3	"guanylate cyclase 2f "	mmu-miR-434-5p	-0.06
Vmn1r43	ENSMUST00000089418.3	"vomeronasal 1 receptor 43 "	mmu-miR-434-5p	-0.06
Pdpr	ENSMUST00000039333.4	"pyruvate dehydrogenase phosphatase regulatory subunit "	mmu-miR-434-5p	-0.06
Zfp566	ENSMUST00000088785.5	"zinc finger protein 566 "	mmu-miR-434-5p	-0.06
Bmp3	ENSMUST00000031278.4	"bone morphogenetic protein 3 "	mmu-miR-434-5p	-0.06
Scarb2	ENSMUST00000031377.7	"scavenger receptor class B, member 2 "	mmu-miR-434-5p	-0.06
Faf2	ENSMUST00000126071.2	"Fas associated factor family member 2 "	mmu-miR-434-5p	-0.06
Sft2d2	ENSMUST00000043338.4	"SFT2 domain containing 2 "	mmu-miR-434-5p	-0.06
Cog8	ENSMUST00000095517.6	"component of oligomeric golgi complex 8 "	mmu-miR-434-5p	-0.06
Zfp516	ENSMUST00000171238.2	"zinc finger protein 516 "	mmu-miR-434-5p	-0.06
Spaca6	ENSMUST00000172097.3	"sperm acrosome associated 6 "	mmu-miR-434-5p	-0.06
Ddhd1	ENSMUST00000051310.7	"DDHD domain containing 1 "	mmu-miR-434-5p	-0.06
Kcnf1	ENSMUST00000170580.2	"potassium voltage-gated channel, subfamily F, member 1 "	mmu-miR-434-5p	-0.06
Sh3pxd2a	ENSMUST00000081619.3	"SH3 and PX domains 2A "	mmu-miR-434-5p	-0.06
Akap11	ENSMUST00000123853.2	"A kinase (PRKA) anchor protein 11 "	mmu-miR-434-5p	-0.06
Prickle2	ENSMUST00000032093.6	"prickle homolog 2 (Drosophila) "	mmu-miR-434-5p	-0.05
Peli2	ENSMUST00000073150.4	"pellino 2 "	mmu-miR-434-5p	-0.05
Nfya	ENSMUST00000078800.7	"nuclear transcription factor-Y alpha "	mmu-miR-434-5p	-0.05
Nt5dc3	ENSMUST00000099396.2	"5'-nucleotidase domain containing 3 "	mmu-miR-434-5p	-0.05
Ppm1a	ENSMUST00000021514.8	"protein phosphatase 1A, magnesium dependent, alpha isoform "	mmu-miR-434-5p	-0.05
Cpn2	ENSMUST00000064856.7	"carboxypeptidase N, polypeptide 2 "	mmu-miR-434-5p	-0.05
Mlst8	ENSMUST00000070888.7	"MTOR associated protein, LST8 homolog (S. cerevisiae) "	mmu-miR-434-5p	-0.05
Ncf1	ENSMUST00000144086.1	"neutrophil cytosolic factor 1 "	mmu-miR-434-5p	-0.05
Hdac4	ENSMUST00000097644.3	"histone deacetylase 4 "	mmu-miR-434-5p	-0.05
Creb3l2	ENSMUST00000041093.5	"cAMP responsive element binding protein 3-like 2 "	mmu-miR-434-5p	-0.04
Szrd1	ENSMUST00000102487.3	"SUZ RNA binding domain containing 1 "	mmu-miR-434-5p	-0.04
Irf2bp1	ENSMUST00000053713.3	"interferon regulatory factor 2 binding protein 1 "	mmu-miR-434-5p	-0.04
Slc38a9	ENSMUST00000052514.4	"solute carrier family 38, member 9 "	mmu-miR-434-5p	-0.04
Gbp11	ENSMUST00000171587.1	"guanylate binding protein 11 "	mmu-miR-434-5p	-0.04
Odf3l1	ENSMUST00000055036.6	"outer dense fiber of sperm tails 3-like 1 "	mmu-miR-434-5p	-0.04
Csnk1g3	ENSMUST00000069597.6	"casein kinase 1, gamma 3 "	mmu-miR-434-5p	-0.04
Wnt4	ENSMUST00000045747.4	"wingless-related MMTV integration site 4 "	mmu-miR-434-5p	-0.04
Gmfg	ENSMUST00000108292.3	"glia maturation factor, gamma "	mmu-miR-434-5p	-0.04
Heatr5b	ENSMUST00000097281.2	"HEAT repeat containing 5B "	mmu-miR-434-5p	-0.04
Mdm4	ENSMUST00000188090.1	"transformed mouse 3T3 cell double minute 4 "	mmu-miR-434-5p	-0.04
Thg1l	ENSMUST00000011398.7	"tRNA-histidine guanylyltransferase 1-like (S. cerevisiae) "	mmu-miR-434-5p	-0.04
Ccrl2	ENSMUST00000111888.1	"chemokine (C-C motif) receptor-like 2 "	mmu-miR-434-5p	-0.04
BC021785	ENSMUST00000073618.6	"cDNA sequence BC021785 "	mmu-miR-434-5p	-0.04
2410131K14Rik	ENSMUST00000049138.7	"RIKEN cDNA 2410131K14 gene "	mmu-miR-434-5p	-0.04
Lpp	ENSMUST00000038053.7	"LIM domain containing preferred translocation partner in lipoma "	mmu-miR-434-5p	-0.04
Abcc5	ENSMUST00000079158.7	"ATP-binding cassette, sub-family C (CFTR/MRP), member 5 "	mmu-miR-434-5p	-0.03
Ranbp17	ENSMUST00000102815.4	"RAN binding protein 17 "	mmu-miR-434-5p	-0.03
Gdf7	ENSMUST00000037313.4	"growth differentiation factor 7 "	mmu-miR-434-5p	-0.03
Sh2d1b2	ENSMUST00000179976.1	"SH2 domain protein 1B2 "	mmu-miR-434-5p	-0.03
Zfp281	ENSMUST00000047734.9	"zinc finger protein 281 "	mmu-miR-434-5p	-0.03
Plxna2	ENSMUST00000027952.6	"plexin A2 "	mmu-miR-434-5p	-0.03
Wdr4	ENSMUST00000171171.2	"WD repeat domain 4 "	mmu-miR-434-5p	-0.03
Cadm1	ENSMUST00000114548.2	"cell adhesion molecule 1 "	mmu-miR-434-5p	-0.03
Cep162	ENSMUST00000093802.5	"centrosomal protein 162 "	mmu-miR-434-5p	-0.03
Tet3	ENSMUST00000089622.5	"tet methylcytosine dioxygenase 3 "	mmu-miR-434-5p	-0.03
Gm15698	ENSMUST00000061938.8	"predicted gene 15698 "	mmu-miR-434-5p	-0.03
Sowahc	ENSMUST00000182161.1	"sosondowah ankyrin repeat domain family member C "	mmu-miR-434-5p	-0.03
Nynrin	ENSMUST00000168479.1	"NYN domain and retroviral integrase containing "	mmu-miR-434-5p	-0.03
Tssk6	ENSMUST00000050373.5	"testis-specific serine kinase 6 "	mmu-miR-434-5p	-0.03
Tmc3	ENSMUST00000039317.8	"transmembrane channel-like gene family 3 "	mmu-miR-434-5p	-0.03
Prkca	ENSMUST00000059595.5	"protein kinase C, alpha "	mmu-miR-434-5p	-0.03
Il16	ENSMUST00000001792.5	"interleukin 16 "	mmu-miR-434-5p	-0.03
Slc25a32	ENSMUST00000022908.8	"solute carrier family 25, member 32 "	mmu-miR-434-5p	-0.03
Pqlc2	ENSMUST00000053862.6	"PQ loop repeat containing 2 "	mmu-miR-434-5p	-0.02
Robo2	ENSMUST00000117200.2	"roundabout homolog 2 (Drosophila) "	mmu-miR-434-5p	-0.02
Mettl10	ENSMUST00000033257.9	"methyltransferase like 10 "	mmu-miR-434-5p	-0.02
Tmem178	ENSMUST00000025092.4	"transmembrane protein 178 "	mmu-miR-434-5p	-0.02
Pold3	ENSMUST00000032969.8	"polymerase (DNA-directed), delta 3, accessory subunit "	mmu-miR-434-5p	-0.02
Inip	ENSMUST00000095063.5	"INTS3 and NABP interacting protein "	mmu-miR-434-5p	-0.02
Zbtb9	ENSMUST00000120016.1	"zinc finger and BTB domain containing 9 "	mmu-miR-434-5p	-0.02
Crispld1	ENSMUST00000095075.4	"cysteine-rich secretory protein LCCL domain containing 1 "	mmu-miR-434-5p	-0.02
Cacna1e	ENSMUST00000187541.1	"calcium channel, voltage-dependent, R type, alpha 1E subunit "	mmu-miR-434-5p	-0.02
Psd3	ENSMUST00000038959.10	"pleckstrin and Sec7 domain containing 3 "	mmu-miR-434-5p	-0.02
Zfp507	ENSMUST00000061586.5	"zinc finger protein 507 "	mmu-miR-434-5p	-0.02
Mycbp	ENSMUST00000030400.8	"c-myc binding protein "	mmu-miR-434-5p	-0.02
Tenm4	ENSMUST00000107162.2	"teneurin transmembrane protein 4 "	mmu-miR-434-5p	-0.02
Jarid2	ENSMUST00000173246.2	"jumonji, AT rich interactive domain 2 "	mmu-miR-434-5p	-0.02
Atf3	ENSMUST00000027941.8	"activating transcription factor 3 "	mmu-miR-434-5p	-0.02
D10Bwg1379e	ENSMUST00000019999.5	"DNA segment, Chr 10, Brigham & Women's Genetics 1379 expressed "	mmu-miR-434-5p	-0.02
Ankrd12	ENSMUST00000038116.6	"ankyrin repeat domain 12 "	mmu-miR-434-5p	-0.02
Heatr2	ENSMUST00000026975.6	"HEAT repeat containing 2 "	mmu-miR-434-5p	-0.02
Wdr60	ENSMUST00000039349.6	"WD repeat domain 60 "	mmu-miR-434-5p	-0.02
Mrpl39	ENSMUST00000116584.1	"mitochondrial ribosomal protein L39 "	mmu-miR-434-5p	-0.02
Slc2a12	ENSMUST00000042261.4	"solute carrier family 2 (facilitated glucose transporter), member 12 "	mmu-miR-434-5p	-0.02
Nup35	ENSMUST00000028382.7	"nucleoporin 35 "	mmu-miR-434-5p	-0.02
Ctsc	ENSMUST00000032779.6	"cathepsin C "	mmu-miR-434-5p	-0.02
Grin2b	ENSMUST00000053880.7	"glutamate receptor, ionotropic, NMDA2B (epsilon 2) "	mmu-miR-434-5p	-0.01
Serpina3k	ENSMUST00000043058.4	"serine (or cysteine) peptidase inhibitor, clade A, member 3K "	mmu-miR-434-5p	-0.01
Zdhhc18	ENSMUST00000084238.4	"zinc finger, DHHC domain containing 18 "	mmu-miR-434-5p	-0.01
Bcl6	ENSMUST00000023151.5	"B cell leukemia/lymphoma 6 "	mmu-miR-434-5p	-0.01
Pkib	ENSMUST00000075992.6	"protein kinase inhibitor beta, cAMP dependent, testis specific "	mmu-miR-434-5p	-0.01
Dennd6b	ENSMUST00000078953.7	"DENN/MADD domain containing 6B "	mmu-miR-434-5p	-0.01
Slc4a3	ENSMUST00000124341.2	"solute carrier family 4 (anion exchanger), member 3 "	mmu-miR-434-5p	-0.01
Ube2e3	ENSMUST00000028398.8	"ubiquitin-conjugating enzyme E2E 3 "	mmu-miR-434-5p	-0.01
Gm28042	ENSMUST00000129685.2	"predicted gene, 28042 "	mmu-miR-434-5p	-0.01
Erlin2	ENSMUST00000033873.7	"ER lipid raft associated 2 "	mmu-miR-434-5p	-0.01
CTNND1	ENSMUST00000189772.1	"Catenin delta-1  "	mmu-miR-434-5p	-0.01
Ctnnd1	ENSMUST00000111696.2	"catenin (cadherin associated protein), delta 1 "	mmu-miR-434-5p	-0.01
Parp8	ENSMUST00000022239.6	"poly (ADP-ribose) polymerase family, member 8 "	mmu-miR-434-5p	-0.01
C230052I12Rik	ENSMUST00000032704.6	"RIKEN cDNA C230052I12 gene "	mmu-miR-434-5p	-0.01
Irak3	ENSMUST00000020448.5	"interleukin-1 receptor-associated kinase 3 "	mmu-miR-434-5p	-0.01
Phyhipl	ENSMUST00000046513.4	"phytanoyl-CoA hydroxylase interacting protein-like "	mmu-miR-434-5p	-0.01
Myl12b	ENSMUST00000038446.8	"myosin, light chain 12B, regulatory "	mmu-miR-434-5p	-0.01
Olfr39	ENSMUST00000071725.3	"olfactory receptor 39 "	mmu-miR-434-5p	-0.01
Zfp775	ENSMUST00000061720.4	"zinc finger protein 775 "	mmu-miR-434-5p	-0.01
Zfp42	ENSMUST00000082120.3	"zinc finger protein 42 "	mmu-miR-434-5p	-0.01
Rtca	ENSMUST00000000348.9	"RNA 3'-terminal phosphate cyclase "	mmu-miR-434-5p	-0.01
Habp4	ENSMUST00000021929.8	"hyaluronic acid binding protein 4 "	mmu-miR-434-5p	-0.01
Hjurp	ENSMUST00000054674.9	"Holliday junction recognition protein "	mmu-miR-434-5p	-0.01
Rhot1	ENSMUST00000055056.10	"ras homolog gene family, member T1 "	mmu-miR-434-5p	-0.01
Hrsp12	ENSMUST00000022946.5	"heat-responsive protein 12 "	mmu-miR-434-5p	-0.01
Kcnh5	ENSMUST00000042299.2	"potassium voltage-gated channel, subfamily H (eag-related), member 5 "	mmu-miR-434-5p	-0.01
6030419C18Rik	ENSMUST00000085658.4	"RIKEN cDNA 6030419C18 gene "	mmu-miR-434-5p	-0.01
Tmem212	ENSMUST00000058077.3	"transmembrane protein 212 "	mmu-miR-434-5p	-0.01
Mxi1	ENSMUST00000003870.8	"Max interacting protein 1 "	mmu-miR-434-5p	-0.01
Dlg4	ENSMUST00000108589.3	"discs, large homolog 4 (Drosophila) "	mmu-miR-434-5p	-0.01
Prmt3	ENSMUST00000032715.7	"protein arginine N-methyltransferase 3 "	mmu-miR-434-5p	-0.01
Rem1	ENSMUST00000000369.3	"rad and gem related GTP binding protein 1 "	mmu-miR-434-5p	-0.01
Cp	ENSMUST00000091309.6	"ceruloplasmin "	mmu-miR-434-5p	-0.01
Strbp	ENSMUST00000028279.4	"spermatid perinuclear RNA binding protein "	mmu-miR-434-5p	-0.01
Nipal3	ENSMUST00000102549.4	"NIPA-like domain containing 3 "	mmu-miR-434-5p	-0.01
Zbtb37	ENSMUST00000171748.2	"zinc finger and BTB domain containing 37 "	mmu-miR-434-5p	-0.01
Cela1	ENSMUST00000023775.7	"chymotrypsin-like elastase family, member 1 "	mmu-miR-434-5p	-0.01
Slc38a10	ENSMUST00000103018.5	"solute carrier family 38, member 10 "	mmu-miR-434-5p	-0.01
Btnl9	ENSMUST00000046522.7	"butyrophilin-like 9 "	mmu-miR-434-5p	-0.01
Marveld3	ENSMUST00000001722.8	"MARVEL (membrane-associating) domain containing 3 "	mmu-miR-434-5p	0
1110038F14Rik	ENSMUST00000071792.5	"RIKEN cDNA 1110038F14 gene "	mmu-miR-434-5p	0
Ctbp2	ENSMUST00000169570.2	"C-terminal binding protein 2 "	mmu-miR-434-5p	0
AU021092	ENSMUST00000050160.4	"expressed sequence AU021092 "	mmu-miR-434-5p	0
Ces1c	ENSMUST00000034189.9	"carboxylesterase 1C "	mmu-miR-434-5p	0
Fam114a1	ENSMUST00000031080.9	"family with sequence similarity 114, member A1 "	mmu-miR-434-5p	0
Nckap1	ENSMUST00000028386.6	"NCK-associated protein 1 "	mmu-miR-434-5p	0
Ttc33	ENSMUST00000118193.2	"tetratricopeptide repeat domain 33 "	mmu-miR-434-5p	0
Tbcc	ENSMUST00000040434.7	"tubulin-specific chaperone C "	mmu-miR-434-5p	0
Atg4b	ENSMUST00000027502.10	"autophagy related 4B, cysteine peptidase "	mmu-miR-434-5p	0
Jup	ENSMUST00000001592.9	"junction plakoglobin "	mmu-miR-434-5p	0
Asic5	ENSMUST00000029641.4	"acid-sensing (proton-gated) ion channel family member 5 "	mmu-miR-434-5p	0
Asb14	ENSMUST00000090337.5	"ankyrin repeat and SOCS box-containing 14 "	mmu-miR-434-5p	0
Ap2m1	ENSMUST00000007216.8	"adaptor-related protein complex 2, mu 1 subunit "	mmu-miR-434-5p	0
Sumo3	ENSMUST00000020501.9	"SMT3 suppressor of mif two 3 homolog 3 (yeast) "	mmu-miR-434-5p	0
Rsl24d1	ENSMUST00000034738.8	"ribosomal L24 domain containing 1 "	mmu-miR-434-5p	0
Mpi	ENSMUST00000034856.9	"mannose phosphate isomerase "	mmu-miR-434-5p	0
Cask	ENSMUST00000115438.4	"calcium/calmodulin-dependent serine protein kinase (MAGUK family) "	mmu-miR-434-5p	0
Adrb3	ENSMUST00000081438.4	"adrenergic receptor, beta 3 "	mmu-miR-434-5p	0
Aldh16a1	ENSMUST00000007977.8	"aldehyde dehydrogenase 16 family, member A1 "	mmu-miR-434-5p	0
Csrp2	ENSMUST00000020403.5	"cysteine and glycine-rich protein 2 "	mmu-miR-434-5p	0
Taf1b	ENSMUST00000075954.7	"TATA box binding protein (Tbp)-associated factor, RNA polymerase I, B "	mmu-miR-434-5p	0
Trdmt1	ENSMUST00000124488.1	"tRNA aspartic acid methyltransferase 1 "	mmu-miR-434-5p	0
Trim7	ENSMUST00000109213.3	"tripartite motif-containing 7 "	mmu-miR-434-5p	0
Mapk1ip1l	ENSMUST00000164235.1	"mitogen-activated protein kinase 1 interacting protein 1-like "	mmu-miR-434-5p	0
Bloc1s5	ENSMUST00000035899.6	"biogenesis of lysosomal organelles complex-1, subunit 5, muted "	mmu-miR-434-5p	0
Rnpepl1	ENSMUST00000027487.9	"arginyl aminopeptidase (aminopeptidase B)-like 1 "	mmu-miR-434-5p	0
Atp8a2	ENSMUST00000080368.6	"ATPase, aminophospholipid transporter-like, class I, type 8A, member 2 "	mmu-miR-434-5p	0
Pelo	ENSMUST00000109226.3	"pelota homolog (Drosophila) "	mmu-miR-434-5p	0
Ola1	ENSMUST00000028517.7	"Obg-like ATPase 1 "	mmu-miR-434-5p	0
Mrpl32	ENSMUST00000015816.3	"mitochondrial ribosomal protein L32 "	mmu-miR-434-5p	0
Cish	ENSMUST00000168260.1	"cytokine inducible SH2-containing protein "	mmu-miR-434-5p	0
Vasp	ENSMUST00000032561.8	"vasodilator-stimulated phosphoprotein "	mmu-miR-434-5p	0
Btbd19	ENSMUST00000183310.1	"BTB (POZ) domain containing 19 "	mmu-miR-434-5p	0
Metrnl	ENSMUST00000036742.8	"meteorin, glial cell differentiation regulator-like "	mmu-miR-434-5p	0
Polr2m	ENSMUST00000034720.6	"polymerase (RNA) II (DNA directed) polypeptide M "	mmu-miR-434-5p	0
Plekhb1	ENSMUST00000107043.2	"pleckstrin homology domain containing, family B (evectins) member 1 "	mmu-miR-434-5p	0
Mknk1	ENSMUST00000019677.6	"MAP kinase-interacting serine/threonine kinase 1 "	mmu-miR-434-5p	0
Dll4	ENSMUST00000102517.3	"delta-like 4 (Drosophila) "	mmu-miR-434-5p	0
Gcom1	ENSMUST00000166843.2	"GRINL1A complex locus "	mmu-miR-434-5p	0
Gpn1	ENSMUST00000076949.7	"GPN-loop GTPase 1 "	mmu-miR-434-5p	0
Fastkd2	ENSMUST00000027103.6	"FAST kinase domains 2 "	mmu-miR-434-5p	0
Lphn3	ENSMUST00000120128.2	"latrophilin 3 "	mmu-miR-434-5p	0
Tmem140	ENSMUST00000074949.3	"transmembrane protein 140 "	mmu-miR-434-5p	0
Pcdhga12	ENSMUST00000066149.7	"protocadherin gamma subfamily A, 12 "	mmu-miR-434-5p	0
Adprhl1	ENSMUST00000033825.5	"ADP-ribosylhydrolase like 1 "	mmu-miR-434-5p	0
Rps15a	ENSMUST00000172457.2	"ribosomal protein S15A "	mmu-miR-434-5p	0
Comtd1	ENSMUST00000124549.2	"catechol-O-methyltransferase domain containing 1 "	mmu-miR-434-5p	0
Dnajc10	ENSMUST00000028392.7	"DnaJ (Hsp40) homolog, subfamily C, member 10 "	mmu-miR-434-5p	0
Gm16286	ENSMUST00000127234.2	"predicted gene 16286 "	mmu-miR-434-5p	0
Gstcd	ENSMUST00000029651.5	"glutathione S-transferase, C-terminal domain containing "	mmu-miR-434-5p	0
Mmp15	ENSMUST00000034243.5	"matrix metallopeptidase 15 "	mmu-miR-434-5p	0
Rbm4	ENSMUST00000178615.2	"RNA binding motif protein 4 "	mmu-miR-434-5p	0
Frg1	ENSMUST00000033999.6	"FSHD region gene 1 "	mmu-miR-434-5p	0
Ctnnal1	ENSMUST00000045142.9	"catenin (cadherin associated protein), alpha-like 1 "	mmu-miR-434-5p	0
Cdca4	ENSMUST00000062092.5	"cell division cycle associated 4 "	mmu-miR-434-5p	0
Agpat5	ENSMUST00000149565.2	"1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon) "	mmu-miR-434-5p	0
Rpf2	ENSMUST00000045114.7	"ribosome production factor 2 homolog (S. cerevisiae) "	mmu-miR-434-5p	0
Phlpp1	ENSMUST00000061047.6	"PH domain and leucine rich repeat protein phosphatase 1 "	mmu-miR-434-5p	0
Cenpb	ENSMUST00000089510.4	"centromere protein B "	mmu-miR-434-5p	0
Erich5	ENSMUST00000060894.7	"glutamate rich 5 "	mmu-miR-434-5p	0
Arhgap42	ENSMUST00000093893.6	"Rho GTPase activating protein 42 "	mmu-miR-434-5p	0
B2m	ENSMUST00000102476.4	"beta-2 microglobulin "	mmu-miR-434-5p	0
Htr1f	ENSMUST00000063076.4	"5-hydroxytryptamine (serotonin) receptor 1F "	mmu-miR-434-5p	0
Adat2	ENSMUST00000019944.8	"adenosine deaminase, tRNA-specific 2 "	mmu-miR-434-5p	0
Ak4	ENSMUST00000102780.2	"adenylate kinase 4 "	mmu-miR-434-5p	0
Zfp292	ENSMUST00000098163.3	"zinc finger protein 292 "	mmu-miR-434-5p	0
D1Ertd622e	ENSMUST00000053033.8	"DNA segment, Chr 1, ERATO Doi 622, expressed "	mmu-miR-434-5p	0
Erich1	ENSMUST00000110813.3	"glutamate rich 1 "	mmu-miR-434-5p	0
Gapvd1	ENSMUST00000102800.2	"GTPase activating protein and VPS9 domains 1 "	mmu-miR-434-5p	0
Epha6	ENSMUST00000068860.7	"Eph receptor A6 "	mmu-miR-434-5p	0
Rpl21	ENSMUST00000035983.6	"ribosomal protein L21 "	mmu-miR-434-5p	0
