TargetScore,miRNA,GeneSymbol,GeneDescription
82,mmu-miR-182-5p,Tfpi,tissue factor pathway inhibitor
82,mmu-miR-182-5p,Ralgapb,"Ral GTPase activating protein, beta subunit (non-catalytic)"
82,mmu-miR-182-5p,Pdia4,protein disulfide isomerase associated 4
82,mmu-miR-182-5p,Amph,amphiphysin
82,mmu-miR-182-5p,Arhgdia,Rho GDP dissociation inhibitor (GDI) alpha
82,mmu-miR-182-5p,Fam169a,"family with sequence similarity 169, member A"
82,mmu-miR-182-5p,Spats2l,"spermatogenesis associated, serine-rich 2-like"
82,mmu-miR-182-5p,B3gnt2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
82,mmu-miR-182-5p,Lrrk1,leucine-rich repeat kinase 1
82,mmu-miR-182-5p,Ano6,anoctamin 6
82,mmu-miR-182-5p,Rab6b,"RAB6B, member RAS oncogene family"
82,mmu-miR-182-5p,Mef2c,myocyte enhancer factor 2C
82,mmu-miR-182-5p,Lcn9,lipocalin 9
82,mmu-miR-182-5p,Epha3,Eph receptor A3
82,mmu-miR-182-5p,Gabrb1,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 1"
82,mmu-miR-182-5p,Zdhhc2,"zinc finger, DHHC domain containing 2"
82,mmu-miR-182-5p,Zfp69,zinc finger protein 69
82,mmu-miR-182-5p,Wnt4,"wingless-type MMTV integration site family, member 4"
82,mmu-miR-182-5p,Tspan9,tetraspanin 9
82,mmu-miR-182-5p,Insig1,insulin induced gene 1
81,mmu-miR-182-5p,Tut4,terminal uridylyl transferase 4
81,mmu-miR-182-5p,Sowahb,sosondowah ankyrin repeat domain family member B
81,mmu-miR-182-5p,Taf4,TATA-box binding protein associated factor 4
81,mmu-miR-182-5p,Slc16a9,"solute carrier family 16 (monocarboxylic acid transporters), member 9"
81,mmu-miR-182-5p,Arel1,apoptosis resistant E3 ubiquitin protein ligase 1
81,mmu-miR-182-5p,Rad23b,"RAD23 homolog B, nucleotide excision repair protein"
81,mmu-miR-182-5p,Ikzf1,IKAROS family zinc finger 1
81,mmu-miR-182-5p,Hlf,hepatic leukemia factor
81,mmu-miR-182-5p,Rprd1b,regulation of nuclear pre-mRNA domain containing 1B
81,mmu-miR-182-5p,Grhpr,glyoxylate reductase/hydroxypyruvate reductase
81,mmu-miR-182-5p,Ttyh3,tweety family member 3
81,mmu-miR-182-5p,Pcdh8,protocadherin 8
81,mmu-miR-182-5p,Ahr,aryl-hydrocarbon receptor
81,mmu-miR-182-5p,Fign,fidgetin
81,mmu-miR-182-5p,Psmb6,"proteasome (prosome, macropain) subunit, beta type 6"
81,mmu-miR-182-5p,Vps26b,VPS26 retromer complex component B
81,mmu-miR-182-5p,Nudt10,nudix (nucleoside diphosphate linked moiety X)-type motif 10
80,mmu-miR-182-5p,Ube2h,ubiquitin-conjugating enzyme E2H
80,mmu-miR-182-5p,Cited2,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"
80,mmu-miR-182-5p,Zkscan17,zinc finger with KRAB and SCAN domains 17
80,mmu-miR-182-5p,Kcng4,"potassium voltage-gated channel, subfamily G, member 4"
80,mmu-miR-182-5p,Fastkd2,FAST kinase domains 2
80,mmu-miR-182-5p,Bmt2,base methyltransferase of 25S rRNA 2
80,mmu-miR-182-5p,Cadps2,Ca2+-dependent activator protein for secretion 2
80,mmu-miR-182-5p,Pcdh18,protocadherin 18
80,mmu-miR-182-5p,Plekhs1,"pleckstrin homology domain containing, family S member 1"
80,mmu-miR-182-5p,Dmrt3,doublesex and mab-3 related transcription factor 3
80,mmu-miR-182-5p,Atxn1,ataxin 1
80,mmu-miR-182-5p,Sla,src-like adaptor
80,mmu-miR-182-5p,Rfxap,regulatory factor X-associated protein
80,mmu-miR-182-5p,Myadm,myeloid-associated differentiation marker
80,mmu-miR-182-5p,Yes1,"YES proto-oncogene 1, Src family tyrosine kinase"
80,mmu-miR-182-5p,Igf1,insulin-like growth factor 1
80,mmu-miR-182-5p,D230025D16Rik,RIKEN cDNA D230025D16 gene
80,mmu-miR-182-5p,Fgf9,fibroblast growth factor 9
80,mmu-miR-182-5p,Champ1,chromosome alignment maintaining phosphoprotein 1
80,mmu-miR-182-5p,Ankib1,ankyrin repeat and IBR domain containing 1
80,mmu-miR-182-5p,Zcchc3,"zinc finger, CCHC domain containing 3"
80,mmu-miR-182-5p,Pou2f1,"POU domain, class 2, transcription factor 1"
80,mmu-miR-182-5p,Lpp,LIM domain containing preferred translocation partner in lipoma
80,mmu-miR-182-5p,Eif3a,"eukaryotic translation initiation factor 3, subunit A"
80,mmu-miR-182-5p,Acer3,alkaline ceramidase 3
80,mmu-miR-182-5p,Cers2,ceramide synthase 2
80,mmu-miR-182-5p,Phf13,PHD finger protein 13
80,mmu-miR-182-5p,Bcat1,"branched chain aminotransferase 1, cytosolic"
80,mmu-miR-182-5p,Slc33a1,"solute carrier family 33 (acetyl-CoA transporter), member 1"
79,mmu-miR-182-5p,Rcc2,regulator of chromosome condensation 2
79,mmu-miR-182-5p,Farp1,"FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)"
79,mmu-miR-182-5p,Syne2,"spectrin repeat containing, nuclear envelope 2"
79,mmu-miR-182-5p,Btbd11,BTB (POZ) domain containing 11
79,mmu-miR-182-5p,Prr3,proline-rich polypeptide 3
79,mmu-miR-182-5p,Lrriq3,leucine-rich repeats and IQ motif containing 3
79,mmu-miR-182-5p,Mpped2,metallophosphoesterase domain containing 2
79,mmu-miR-182-5p,Adam10,a disintegrin and metallopeptidase domain 10
79,mmu-miR-182-5p,Nkx2-2,NK2 homeobox 2
79,mmu-miR-182-5p,Snx4,sorting nexin 4
79,mmu-miR-182-5p,Fnbp1l,formin binding protein 1-like
79,mmu-miR-182-5p,Itpr1,"inositol 1,4,5-trisphosphate receptor 1"
79,mmu-miR-182-5p,Khdrbs3,"KH domain containing, RNA binding, signal transduction associated 3"
79,mmu-miR-182-5p,Smc6,structural maintenance of chromosomes 6
79,mmu-miR-182-5p,Numb,NUMB endocytic adaptor protein
78,mmu-miR-182-5p,Scfd2,Sec1 family domain containing 2
78,mmu-miR-182-5p,Unkl,unkempt family like zinc finger
78,mmu-miR-182-5p,Ppp1r2,"protein phosphatase 1, regulatory inhibitor subunit 2"
78,mmu-miR-182-5p,Abhd13,abhydrolase domain containing 13
78,mmu-miR-182-5p,Slc2a3,"solute carrier family 2 (facilitated glucose transporter), member 3"
78,mmu-miR-182-5p,Abcd1,"ATP-binding cassette, sub-family D (ALD), member 1"
78,mmu-miR-182-5p,Celsr1,"cadherin, EGF LAG seven-pass G-type receptor 1"
78,mmu-miR-182-5p,Rnf139,ring finger protein 139
78,mmu-miR-182-5p,Cnot6l,"CCR4-NOT transcription complex, subunit 6-like"
78,mmu-miR-182-5p,Pdcd6,programmed cell death 6
78,mmu-miR-182-5p,Apcs,serum amyloid P-component
78,mmu-miR-182-5p,Fgd1,"FYVE, RhoGEF and PH domain containing 1"
78,mmu-miR-182-5p,Sgms2,sphingomyelin synthase 2
78,mmu-miR-182-5p,Mturn,"maturin, neural progenitor differentiation regulator homolog (Xenopus)"
78,mmu-miR-182-5p,Gja3,"gap junction protein, alpha 3"
78,mmu-miR-182-5p,Fgl2,fibrinogen-like protein 2
78,mmu-miR-182-5p,Nsg1,neuron specific gene family member 1
78,mmu-miR-182-5p,Ppp3ca,"protein phosphatase 3, catalytic subunit, alpha isoform"
78,mmu-miR-182-5p,Tspan4,tetraspanin 4
78,mmu-miR-182-5p,Rbl1,RB transcriptional corepressor like 1
78,mmu-miR-182-5p,Bicd1,BICD cargo adaptor 1
78,mmu-miR-182-5p,Dcaf12l1,DDB1 and CUL4 associated factor 12-like 1
78,mmu-miR-182-5p,Tgfbi,"transforming growth factor, beta induced"
78,mmu-miR-182-5p,Snap23,synaptosomal-associated protein 23
78,mmu-miR-182-5p,Dab2ip,disabled 2 interacting protein
78,mmu-miR-182-5p,Prlr,prolactin receptor
78,mmu-miR-182-5p,Pdk4,"pyruvate dehydrogenase kinase, isoenzyme 4"
77,mmu-miR-182-5p,Unc13c,unc-13 homolog C
77,mmu-miR-182-5p,Slc6a9,"solute carrier family 6 (neurotransmitter transporter, glycine), member 9"
77,mmu-miR-182-5p,Vldlr,very low density lipoprotein receptor
77,mmu-miR-182-5p,Plod2,"procollagen lysine, 2-oxoglutarate 5-dioxygenase 2"
77,mmu-miR-182-5p,Mapk8,mitogen-activated protein kinase 8
77,mmu-miR-182-5p,Med14,mediator complex subunit 14
77,mmu-miR-182-5p,Dpy19l3,dpy-19-like 3 (C. elegans)
77,mmu-miR-182-5p,Saa4,serum amyloid A 4
77,mmu-miR-182-5p,Gpr158,G protein-coupled receptor 158
77,mmu-miR-182-5p,Chmp1a,charged multivesicular body protein 1A
77,mmu-miR-182-5p,Aqp12,aquaporin 12
77,mmu-miR-182-5p,Dennd5b,DENN/MADD domain containing 5B
77,mmu-miR-182-5p,Rftn1,raftlin lipid raft linker 1
77,mmu-miR-182-5p,Dixdc1,DIX domain containing 1
77,mmu-miR-182-5p,Fem1c,fem-1 homolog c (C.elegans)
77,mmu-miR-182-5p,Dnajb9,DnaJ heat shock protein family (Hsp40) member B9
77,mmu-miR-182-5p,Gab2,growth factor receptor bound protein 2-associated protein 2
77,mmu-miR-182-5p,St6galnac3,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
76,mmu-miR-182-5p,Unc5d,unc-5 netrin receptor D
76,mmu-miR-182-5p,Adgra2,adhesion G protein-coupled receptor A2
76,mmu-miR-182-5p,Aadat,aminoadipate aminotransferase
76,mmu-miR-182-5p,Pcsk4,proprotein convertase subtilisin/kexin type 4
76,mmu-miR-182-5p,Hdac9,histone deacetylase 9
76,mmu-miR-182-5p,Otc,ornithine transcarbamylase
76,mmu-miR-182-5p,Anxa2,annexin A2
76,mmu-miR-182-5p,Nup50,nucleoporin 50
76,mmu-miR-182-5p,Tbc1d22a,"TBC1 domain family, member 22a"
76,mmu-miR-182-5p,Itsn2,intersectin 2
76,mmu-miR-182-5p,Glb1l,"galactosidase, beta 1-like"
76,mmu-miR-182-5p,Olig3,oligodendrocyte transcription factor 3
76,mmu-miR-182-5p,Fam161b,"family with sequence similarity 161, member B"
76,mmu-miR-182-5p,Dach2,dachshund family transcription factor 2
76,mmu-miR-182-5p,Atxn7,ataxin 7
76,mmu-miR-182-5p,Ank3,"ankyrin 3, epithelial"
76,mmu-miR-182-5p,Kpna3,karyopherin (importin) alpha 3
76,mmu-miR-182-5p,Kdm5a,lysine (K)-specific demethylase 5A
76,mmu-miR-182-5p,Usp24,ubiquitin specific peptidase 24
76,mmu-miR-182-5p,Spen,spen family transcription repressor
76,mmu-miR-182-5p,Eif2b2,"eukaryotic translation initiation factor 2B, subunit 2 beta"
76,mmu-miR-182-5p,Trio,triple functional domain (PTPRF interacting)
76,mmu-miR-182-5p,Acvr1,"activin A receptor, type 1"
75,mmu-miR-182-5p,Zfp449,zinc finger protein 449
75,mmu-miR-182-5p,Mapk9,mitogen-activated protein kinase 9
75,mmu-miR-182-5p,Gmfb,"glia maturation factor, beta"
75,mmu-miR-182-5p,Ccdc92,coiled-coil domain containing 92
75,mmu-miR-182-5p,Amotl2,angiomotin-like 2
75,mmu-miR-182-5p,Ppp1r12a,"protein phosphatase 1, regulatory subunit 12A"
75,mmu-miR-182-5p,Cadm1,cell adhesion molecule 1
75,mmu-miR-182-5p,Krt75,keratin 75
75,mmu-miR-182-5p,Nadk2,"NAD kinase 2, mitochondrial"
75,mmu-miR-182-5p,Mmp16,matrix metallopeptidase 16
75,mmu-miR-182-5p,Serpinb2,"serine (or cysteine) peptidase inhibitor, clade B, member 2"
75,mmu-miR-182-5p,Twistnb,twist basic helix-loop-helix transcription factor 1 neighbor
75,mmu-miR-182-5p,Ubxn10,UBX domain protein 10
75,mmu-miR-182-5p,Cdc37l1,cell division cycle 37-like 1
75,mmu-miR-182-5p,Larp4,"La ribonucleoprotein domain family, member 4"
75,mmu-miR-182-5p,Sgms1,sphingomyelin synthase 1
75,mmu-miR-182-5p,Nrcam,neuronal cell adhesion molecule
75,mmu-miR-182-5p,Bhlhe22,"basic helix-loop-helix family, member e22"
74,mmu-miR-182-5p,Isl1,"ISL1 transcription factor, LIM/homeodomain"
74,mmu-miR-182-5p,Vav2,vav 2 oncogene
74,mmu-miR-182-5p,Cul5,cullin 5
74,mmu-miR-182-5p,Cacna2d1,"calcium channel, voltage-dependent, alpha2/delta subunit 1"
74,mmu-miR-182-5p,Tox3,TOX high mobility group box family member 3
74,mmu-miR-182-5p,Kcmf1,potassium channel modulatory factor 1
74,mmu-miR-182-5p,Tbc1d24,"TBC1 domain family, member 24"
74,mmu-miR-182-5p,Zdhhc15,"zinc finger, DHHC domain containing 15"
74,mmu-miR-182-5p,Clic5,chloride intracellular channel 5
74,mmu-miR-182-5p,Eif5a2,eukaryotic translation initiation factor 5A2
74,mmu-miR-182-5p,Nfat5,nuclear factor of activated T cells 5
74,mmu-miR-182-5p,Tab3,TGF-beta activated kinase 1/MAP3K7 binding protein 3
74,mmu-miR-182-5p,Myb,myeloblastosis oncogene
74,mmu-miR-182-5p,Rsf1,remodeling and spacing factor 1
74,mmu-miR-182-5p,Nlgn2,neuroligin 2
74,mmu-miR-182-5p,Megf11,multiple EGF-like-domains 11
74,mmu-miR-182-5p,Pi4k2a,phosphatidylinositol 4-kinase type 2 alpha
74,mmu-miR-182-5p,Wfdc9,WAP four-disulfide core domain 9
74,mmu-miR-182-5p,Nptx2,neuronal pentraxin 2
74,mmu-miR-182-5p,Adig,adipogenin
74,mmu-miR-182-5p,Ostm1,osteopetrosis associated transmembrane protein 1
74,mmu-miR-182-5p,Lats2,large tumor suppressor 2
74,mmu-miR-182-5p,Spata13,spermatogenesis associated 13
74,mmu-miR-182-5p,Fosl2,fos-like antigen 2
74,mmu-miR-182-5p,Aak1,AP2 associated kinase 1
74,mmu-miR-182-5p,Git2,GIT ArfGAP 2
74,mmu-miR-182-5p,Exoc4,exocyst complex component 4
74,mmu-miR-182-5p,Vcl,vinculin
74,mmu-miR-182-5p,Eif4ebp2,eukaryotic translation initiation factor 4E binding protein 2
73,mmu-miR-182-5p,Ston2,stonin 2
73,mmu-miR-182-5p,Tle4,transducin-like enhancer of split 4
73,mmu-miR-182-5p,Smad7,SMAD family member 7
73,mmu-miR-182-5p,Cdh7,"cadherin 7, type 2"
73,mmu-miR-182-5p,Cebpa,"CCAAT/enhancer binding protein (C/EBP), alpha"
73,mmu-miR-182-5p,Fundc2,FUN14 domain containing 2
73,mmu-miR-182-5p,Nap1l1,nucleosome assembly protein 1-like 1
73,mmu-miR-182-5p,Tnrc6a,trinucleotide repeat containing 6a
73,mmu-miR-182-5p,Defb30,defensin beta 30
73,mmu-miR-182-5p,Map1b,microtubule-associated protein 1B
73,mmu-miR-182-5p,Map3k20,mitogen-activated protein kinase kinase kinase 20
73,mmu-miR-182-5p,Zhx2,zinc fingers and homeoboxes 2
73,mmu-miR-182-5p,Fbxo28,F-box protein 28
73,mmu-miR-182-5p,Xkr4,X-linked Kx blood group related 4
73,mmu-miR-182-5p,Them7,thioesterase superfamily member 7
73,mmu-miR-182-5p,Kif23,kinesin family member 23
73,mmu-miR-182-5p,Plod3,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3"
73,mmu-miR-182-5p,Rdx,radixin
72,mmu-miR-182-5p,Rab23,"RAB23, member RAS oncogene family"
72,mmu-miR-182-5p,Umad1,UMAP1-MVP12 associated (UMA) domain containing 1
72,mmu-miR-182-5p,Zpld1,zona pellucida like domain containing 1
72,mmu-miR-182-5p,Ctdsp2,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2"
72,mmu-miR-182-5p,Ccnj,cyclin J
72,mmu-miR-182-5p,Acvr1c,"activin A receptor, type IC"
72,mmu-miR-182-5p,Spink11,"serine peptidase inhibitor, Kazal type 11"
72,mmu-miR-182-5p,Trib3,tribbles pseudokinase 3
72,mmu-miR-182-5p,Myo19,myosin XIX
72,mmu-miR-182-5p,Nr4a3,"nuclear receptor subfamily 4, group A, member 3"
72,mmu-miR-182-5p,Fzd3,frizzled class receptor 3
72,mmu-miR-182-5p,Zfp704,zinc finger protein 704
72,mmu-miR-182-5p,Entpd7,ectonucleoside triphosphate diphosphohydrolase 7
72,mmu-miR-182-5p,Rapgef4,Rap guanine nucleotide exchange factor (GEF) 4
72,mmu-miR-182-5p,Bag4,BCL2-associated athanogene 4
72,mmu-miR-182-5p,Kmt2a,lysine (K)-specific methyltransferase 2A
72,mmu-miR-182-5p,Gpd2,"glycerol phosphate dehydrogenase 2, mitochondrial"
72,mmu-miR-182-5p,Rabl3,"RAB, member RAS oncogene family-like 3"
72,mmu-miR-182-5p,Arcn1,archain 1
72,mmu-miR-182-5p,Sult1d1,"sulfotransferase family 1D, member 1"
72,mmu-miR-182-5p,Nampt,nicotinamide phosphoribosyltransferase
72,mmu-miR-182-5p,Inpp4b,"inositol polyphosphate-4-phosphatase, type II"
71,mmu-miR-182-5p,Phka2,phosphorylase kinase alpha 2
71,mmu-miR-182-5p,Paip2,polyadenylate-binding protein-interacting protein 2
71,mmu-miR-182-5p,Utp15,UTP15 small subunit processome component
71,mmu-miR-182-5p,Setd7,SET domain containing (lysine methyltransferase) 7
71,mmu-miR-182-5p,Oxsr1,oxidative-stress responsive 1
71,mmu-miR-182-5p,Arhgap29,Rho GTPase activating protein 29
71,mmu-miR-182-5p,B3galt1,"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1"
71,mmu-miR-182-5p,Chst11,carbohydrate sulfotransferase 11
71,mmu-miR-182-5p,Ccnd3,cyclin D3
71,mmu-miR-182-5p,Trp53inp2,transformation related protein 53 inducible nuclear protein 2
71,mmu-miR-182-5p,Tns1,tensin 1
71,mmu-miR-182-5p,Lrrc14b,leucine rich repeat containing 14B
71,mmu-miR-182-5p,Chst10,carbohydrate sulfotransferase 10
71,mmu-miR-182-5p,Smcr8,"Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)"
71,mmu-miR-182-5p,Pfn1,profilin 1
71,mmu-miR-182-5p,Pus3,pseudouridine synthase 3
71,mmu-miR-182-5p,Slc7a14,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 14"
71,mmu-miR-182-5p,Higd1a,"HIG1 domain family, member 1A"
71,mmu-miR-182-5p,Mllt1,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 1"
71,mmu-miR-182-5p,Bmp2k,BMP2 inducible kinase
71,mmu-miR-182-5p,Naip5,"NLR family, apoptosis inhibitory protein 5"
71,mmu-miR-182-5p,Ogt,O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
71,mmu-miR-182-5p,Marf1,meiosis regulator and mRNA stability 1
70,mmu-miR-182-5p,Paip1,polyadenylate binding protein-interacting protein 1
70,mmu-miR-182-5p,Ginm1,glycoprotein integral membrane 1
70,mmu-miR-182-5p,Shroom2,shroom family member 2
70,mmu-miR-182-5p,Tes,testis derived transcript
70,mmu-miR-182-5p,Slc43a2,"solute carrier family 43, member 2"
70,mmu-miR-182-5p,Zer1,"zyg-11 related, cell cycle regulator"
70,mmu-miR-182-5p,Galnt2,polypeptide N-acetylgalactosaminyltransferase 2
70,mmu-miR-182-5p,Fam110b,"family with sequence similarity 110, member B"
70,mmu-miR-182-5p,Kctd2,potassium channel tetramerisation domain containing 2
70,mmu-miR-182-5p,Slc30a1,"solute carrier family 30 (zinc transporter), member 1"
70,mmu-miR-182-5p,Syncrip,"synaptotagmin binding, cytoplasmic RNA interacting protein"
70,mmu-miR-182-5p,Riok3,RIO kinase 3
70,mmu-miR-182-5p,Htr2c,5-hydroxytryptamine (serotonin) receptor 2C
70,mmu-miR-182-5p,Cdh19,"cadherin 19, type 2"
70,mmu-miR-182-5p,Fnta,"farnesyltransferase, CAAX box, alpha"
69,mmu-miR-182-5p,Gfral,GDNF family receptor alpha like
69,mmu-miR-182-5p,Foxq1,forkhead box Q1
69,mmu-miR-182-5p,Myocd,myocardin
69,mmu-miR-182-5p,Ino80d,INO80 complex subunit D
69,mmu-miR-182-5p,Slc25a51,"solute carrier family 25, member 51"
69,mmu-miR-182-5p,Gne,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
69,mmu-miR-182-5p,Acer2,alkaline ceramidase 2
69,mmu-miR-182-5p,Krtap19-3,keratin associated protein 19-3
69,mmu-miR-182-5p,Syndig1,synapse differentiation inducing 1
69,mmu-miR-182-5p,Cyb5b,cytochrome b5 type B
69,mmu-miR-182-5p,Wdr47,WD repeat domain 47
69,mmu-miR-182-5p,Zfp189,zinc finger protein 189
69,mmu-miR-182-5p,Zfp770,zinc finger protein 770
69,mmu-miR-182-5p,Maf,avian musculoaponeurotic fibrosarcoma oncogene homolog
69,mmu-miR-182-5p,Dpm1,dolichol-phosphate (beta-D) mannosyltransferase 1
69,mmu-miR-182-5p,Nfic,nuclear factor I/C
68,mmu-miR-182-5p,Klhl7,kelch-like 7
68,mmu-miR-182-5p,Gorasp1,golgi reassembly stacking protein 1
68,mmu-miR-182-5p,Capn13,calpain 13
68,mmu-miR-182-5p,Rtn4ip1,reticulon 4 interacting protein 1
68,mmu-miR-182-5p,Slc35c1,"solute carrier family 35, member C1"
68,mmu-miR-182-5p,Stmnd1,stathmin domain containing 1
68,mmu-miR-182-5p,Mfap3l,microfibrillar-associated protein 3-like
68,mmu-miR-182-5p,Soga1,"suppressor of glucose, autophagy associated 1"
68,mmu-miR-182-5p,Ago2,argonaute RISC catalytic subunit 2
68,mmu-miR-182-5p,Edar,ectodysplasin-A receptor
68,mmu-miR-182-5p,Tmem245,transmembrane protein 245
68,mmu-miR-182-5p,4930402H24Rik,RIKEN cDNA 4930402H24 gene
68,mmu-miR-182-5p,Rnf223,ring finger 223
67,mmu-miR-182-5p,Ctdsp1,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1"
67,mmu-miR-182-5p,Insig2,insulin induced gene 2
67,mmu-miR-182-5p,Ppp1r11,"protein phosphatase 1, regulatory inhibitor subunit 11"
67,mmu-miR-182-5p,Zfp874a,zinc finger protein 874a
67,mmu-miR-182-5p,Atp1b3,"ATPase, Na+/K+ transporting, beta 3 polypeptide"
67,mmu-miR-182-5p,Spata2l,spermatogenesis associated 2-like
67,mmu-miR-182-5p,Dennd6a,DENN/MADD domain containing 6A
67,mmu-miR-182-5p,Galr1,galanin receptor 1
67,mmu-miR-182-5p,Rab40b,"Rab40B, member RAS oncogene family"
67,mmu-miR-182-5p,Prdm16,PR domain containing 16
67,mmu-miR-182-5p,Meox2,mesenchyme homeobox 2
67,mmu-miR-182-5p,Plekha8,"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8"
67,mmu-miR-182-5p,Srsf7,serine/arginine-rich splicing factor 7
67,mmu-miR-182-5p,Gpr160,G protein-coupled receptor 160
67,mmu-miR-182-5p,Zhx1,zinc fingers and homeoboxes 1
67,mmu-miR-182-5p,Trmt10b,tRNA methyltransferase 10B
67,mmu-miR-182-5p,Zfp280b,zinc finger protein 280B
67,mmu-miR-182-5p,Tm9sf3,transmembrane 9 superfamily member 3
66,mmu-miR-182-5p,Wdr82,WD repeat domain containing 82
66,mmu-miR-182-5p,Rictor,"RPTOR independent companion of MTOR, complex 2"
66,mmu-miR-182-5p,Daam1,dishevelled associated activator of morphogenesis 1
66,mmu-miR-182-5p,Ppp1r9a,"protein phosphatase 1, regulatory subunit 9A"
66,mmu-miR-182-5p,Mup3,major urinary protein 3
66,mmu-miR-182-5p,Cald1,caldesmon 1
66,mmu-miR-182-5p,Oxr1,oxidation resistance 1
66,mmu-miR-182-5p,Foxo1,forkhead box O1
66,mmu-miR-182-5p,Cfhr2,complement factor H-related 2
66,mmu-miR-182-5p,Zfp597,zinc finger protein 597
66,mmu-miR-182-5p,Mzf1,myeloid zinc finger 1
66,mmu-miR-182-5p,Mmd,monocyte to macrophage differentiation-associated
66,mmu-miR-182-5p,Dio2,"deiodinase, iodothyronine, type II"
66,mmu-miR-182-5p,Gm6040,predicted gene 6040
66,mmu-miR-182-5p,Chn1,chimerin 1
65,mmu-miR-182-5p,Pja2,praja ring finger ubiquitin ligase 2
65,mmu-miR-182-5p,Ppat,phosphoribosyl pyrophosphate amidotransferase
65,mmu-miR-182-5p,Rsu1,Ras suppressor protein 1
65,mmu-miR-182-5p,Ppm1e,protein phosphatase 1E (PP2C domain containing)
65,mmu-miR-182-5p,Efnb2,ephrin B2
65,mmu-miR-182-5p,Mgat2,mannoside acetylglucosaminyltransferase 2
65,mmu-miR-182-5p,Prss41,"protease, serine 41"
65,mmu-miR-182-5p,Dppa1,developmental pluripotency associated 1
65,mmu-miR-182-5p,Cxadr,coxsackie virus and adenovirus receptor
65,mmu-miR-182-5p,Znrf1,zinc and ring finger 1
65,mmu-miR-182-5p,Abt1,activator of basal transcription 1
65,mmu-miR-182-5p,Gm20831,"predicted gene, 20831"
65,mmu-miR-182-5p,Gk,glycerol kinase
65,mmu-miR-182-5p,Ssty1,spermiogenesis specific transcript on the Y 1
65,mmu-miR-182-5p,1500009L16Rik,RIKEN cDNA 1500009L16 gene
65,mmu-miR-182-5p,Mospd2,motile sperm domain containing 2
65,mmu-miR-182-5p,Klf13,Kruppel-like factor 13
64,mmu-miR-182-5p,Fat3,FAT atypical cadherin 3
64,mmu-miR-182-5p,Ccdc117,coiled-coil domain containing 117
64,mmu-miR-182-5p,Pkn2,protein kinase N2
64,mmu-miR-182-5p,Foxp2,forkhead box P2
64,mmu-miR-182-5p,Dync1li2,"dynein, cytoplasmic 1 light intermediate chain 2"
64,mmu-miR-182-5p,Arhgap31,Rho GTPase activating protein 31
64,mmu-miR-182-5p,Apln,apelin
64,mmu-miR-182-5p,Unc13a,unc-13 homolog A
64,mmu-miR-182-5p,Pdzd2,PDZ domain containing 2
64,mmu-miR-182-5p,Adam9,a disintegrin and metallopeptidase domain 9 (meltrin gamma)
64,mmu-miR-182-5p,Sp8,trans-acting transcription factor 8
64,mmu-miR-182-5p,Astn1,astrotactin 1
64,mmu-miR-182-5p,Fbxo8,F-box protein 8
64,mmu-miR-182-5p,Grm5,"glutamate receptor, metabotropic 5"
64,mmu-miR-182-5p,Cdsn,corneodesmosin
64,mmu-miR-182-5p,Gnao1,"guanine nucleotide binding protein, alpha O"
64,mmu-miR-182-5p,Cacna2d2,"calcium channel, voltage-dependent, alpha 2/delta subunit 2"
64,mmu-miR-182-5p,Dlat,dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)
63,mmu-miR-182-5p,Bmper,BMP-binding endothelial regulator
63,mmu-miR-182-5p,Pcdh10,protocadherin 10
63,mmu-miR-182-5p,Tyrp1,tyrosinase-related protein 1
63,mmu-miR-182-5p,Tcf7l2,"transcription factor 7 like 2, T cell specific, HMG box"
63,mmu-miR-182-5p,Hecw2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2"
63,mmu-miR-182-5p,Hoxd11,homeobox D11
63,mmu-miR-182-5p,Zfand5,"zinc finger, AN1-type domain 5"
63,mmu-miR-182-5p,Gm6377,predicted gene 6377
63,mmu-miR-182-5p,Slc4a7,"solute carrier family 4, sodium bicarbonate cotransporter, member 7"
63,mmu-miR-182-5p,Rab7,"RAB7, member RAS oncogene family"
63,mmu-miR-182-5p,Dcaf10,DDB1 and CUL4 associated factor 10
63,mmu-miR-182-5p,Stk26,serine/threonine kinase 26
63,mmu-miR-182-5p,Ghrl,ghrelin
