TargetScore,miRNA,GeneSymbol,GeneDescription
79,mmu-miR-144-3p,2610044O15Rik8,RIKEN cDNA 2610044O15 gene
79,mmu-miR-144-3p,Tnrc6a,trinucleotide repeat containing 6a
79,mmu-miR-144-3p,Slc20a2,"solute carrier family 20, member 2"
79,mmu-miR-144-3p,Phtf2,putative homeodomain transcription factor 2
79,mmu-miR-144-3p,Uck2,uridine-cytidine kinase 2
78,mmu-miR-144-3p,Ammecr1,"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1"
78,mmu-miR-144-3p,Abcg3,ATP binding cassette subfamily G member 3
78,mmu-miR-144-3p,Tnrc6b,trinucleotide repeat containing 6b
78,mmu-miR-144-3p,Epb41l2,erythrocyte membrane protein band 4.1 like 2
78,mmu-miR-144-3p,Ptpn4,"protein tyrosine phosphatase, non-receptor type 4"
78,mmu-miR-144-3p,Zfp704,zinc finger protein 704
78,mmu-miR-144-3p,Scamp1,secretory carrier membrane protein 1
78,mmu-miR-144-3p,Zswim6,zinc finger SWIM-type containing 6
78,mmu-miR-144-3p,Camkk2,"calcium/calmodulin-dependent protein kinase kinase 2, beta"
78,mmu-miR-144-3p,Zfand5,"zinc finger, AN1-type domain 5"
78,mmu-miR-144-3p,Purb,purine rich element binding protein B
78,mmu-miR-144-3p,Fmr1,fragile X mental retardation 1
78,mmu-miR-144-3p,Mapk1ip1l,mitogen-activated protein kinase 1 interacting protein 1-like
78,mmu-miR-144-3p,Hoxa10,homeobox A10
78,mmu-miR-144-3p,Zbtb4,zinc finger and BTB domain containing 4
78,mmu-miR-144-3p,Tgif2,TGFB-induced factor homeobox 2
78,mmu-miR-144-3p,Ncbp2,nuclear cap binding protein subunit 2
78,mmu-miR-144-3p,Mtor,mechanistic target of rapamycin kinase
78,mmu-miR-144-3p,Plat,"plasminogen activator, tissue"
77,mmu-miR-144-3p,Lin54,lin-54 homolog (C. elegans)
77,mmu-miR-144-3p,Rapgef2,Rap guanine nucleotide exchange factor (GEF) 2
77,mmu-miR-144-3p,Zzz3,"zinc finger, ZZ domain containing 3"
77,mmu-miR-144-3p,Anxa3,annexin A3
77,mmu-miR-144-3p,Rab1a,"RAB1A, member RAS oncogene family"
77,mmu-miR-144-3p,Nacc1,"nucleus accumbens associated 1, BEN and BTB (POZ) domain containing"
77,mmu-miR-144-3p,Slc8a1,"solute carrier family 8 (sodium/calcium exchanger), member 1"
77,mmu-miR-144-3p,Mtx3,metaxin 3
77,mmu-miR-144-3p,Tet1,tet methylcytosine dioxygenase 1
77,mmu-miR-144-3p,Fmn2,formin 2
77,mmu-miR-144-3p,Tspan12,tetraspanin 12
77,mmu-miR-144-3p,Kmt5b,lysine methyltransferase 5B
77,mmu-miR-144-3p,Smarca2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
77,mmu-miR-144-3p,Fbxl3,F-box and leucine-rich repeat protein 3
77,mmu-miR-144-3p,Rgma,repulsive guidance molecule family member A
77,mmu-miR-144-3p,Tbc1d20,"TBC1 domain family, member 20"
77,mmu-miR-144-3p,Ebf1,early B cell factor 1
77,mmu-miR-144-3p,Abhd17c,abhydrolase domain containing 17C
77,mmu-miR-144-3p,Ahdc1,"AT hook, DNA binding motif, containing 1"
77,mmu-miR-144-3p,Cbx4,chromobox 4
77,mmu-miR-144-3p,Sval3,seminal vesicle antigen-like 3
76,mmu-miR-144-3p,Cd160,CD160 antigen
76,mmu-miR-144-3p,Aebp2,AE binding protein 2
76,mmu-miR-144-3p,Mapk8,mitogen-activated protein kinase 8
76,mmu-miR-144-3p,Galnt3,polypeptide N-acetylgalactosaminyltransferase 3
76,mmu-miR-144-3p,Bclaf1,BCL2-associated transcription factor 1
76,mmu-miR-144-3p,Zfp120,zinc finger protein 120
76,mmu-miR-144-3p,St18,suppression of tumorigenicity 18
76,mmu-miR-144-3p,Tspan5,tetraspanin 5
76,mmu-miR-144-3p,Rc3h2,ring finger and CCCH-type zinc finger domains 2
76,mmu-miR-144-3p,Zranb2,"zinc finger, RAN-binding domain containing 2"
76,mmu-miR-144-3p,Dixdc1,DIX domain containing 1
76,mmu-miR-144-3p,Pou2f1,"POU domain, class 2, transcription factor 1"
76,mmu-miR-144-3p,Antxr2,anthrax toxin receptor 2
76,mmu-miR-144-3p,Ireb2,iron responsive element binding protein 2
76,mmu-miR-144-3p,Prok2,prokineticin 2
76,mmu-miR-144-3p,Klf6,Kruppel-like factor 6
76,mmu-miR-144-3p,Dnajc3,DnaJ heat shock protein family (Hsp40) member C3
76,mmu-miR-144-3p,Arl6ip6,ADP-ribosylation factor-like 6 interacting protein 6
76,mmu-miR-144-3p,Fut9,fucosyltransferase 9
75,mmu-miR-144-3p,B230219D22Rik,RIKEN cDNA B230219D22 gene
75,mmu-miR-144-3p,Celf2,"CUGBP, Elav-like family member 2"
75,mmu-miR-144-3p,Gm5615,predicted gene 5615
75,mmu-miR-144-3p,Tgfbr1,"transforming growth factor, beta receptor I"
75,mmu-miR-144-3p,Plcb1,"phospholipase C, beta 1"
75,mmu-miR-144-3p,Scai,suppressor of cancer cell invasion
75,mmu-miR-144-3p,Nadk2,"NAD kinase 2, mitochondrial"
75,mmu-miR-144-3p,Cdc14a,CDC14 cell division cycle 14A
75,mmu-miR-144-3p,Phf6,PHD finger protein 6
75,mmu-miR-144-3p,Mbnl2,muscleblind like splicing factor 2
75,mmu-miR-144-3p,Hat1,histone aminotransferase 1
75,mmu-miR-144-3p,Rbm39,RNA binding motif protein 39
75,mmu-miR-144-3p,Atrx,"ATRX, chromatin remodeler"
75,mmu-miR-144-3p,Lingo2,leucine rich repeat and Ig domain containing 2
75,mmu-miR-144-3p,Gas2l3,growth arrest-specific 2 like 3
75,mmu-miR-144-3p,Pcdh7,protocadherin 7
75,mmu-miR-144-3p,Mafk,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)"
75,mmu-miR-144-3p,Pld1,phospholipase D1
75,mmu-miR-144-3p,Zfhx3,zinc finger homeobox 3
74,mmu-miR-144-3p,Btbd3,BTB (POZ) domain containing 3
74,mmu-miR-144-3p,Ccno,cyclin O
74,mmu-miR-144-3p,Get4,golgi to ER traffic protein 4
74,mmu-miR-144-3p,Trp53inp1,transformation related protein 53 inducible nuclear protein 1
74,mmu-miR-144-3p,Clk4,CDC like kinase 4
74,mmu-miR-144-3p,Zfhx4,zinc finger homeodomain 4
74,mmu-miR-144-3p,Prrc1,proline-rich coiled-coil 1
74,mmu-miR-144-3p,Slain2,"SLAIN motif family, member 2"
74,mmu-miR-144-3p,Ap3s1,"adaptor-related protein complex 3, sigma 1 subunit"
74,mmu-miR-144-3p,Rap1a,RAS-related protein 1a
74,mmu-miR-144-3p,Usp47,ubiquitin specific peptidase 47
74,mmu-miR-144-3p,Khdrbs3,"KH domain containing, RNA binding, signal transduction associated 3"
74,mmu-miR-144-3p,Nek7,NIMA (never in mitosis gene a)-related expressed kinase 7
74,mmu-miR-144-3p,Appbp2,amyloid beta precursor protein (cytoplasmic tail) binding protein 2
74,mmu-miR-144-3p,Srsf10,serine/arginine-rich splicing factor 10
73,mmu-miR-144-3p,Dstyk,dual serine/threonine and tyrosine protein kinase
73,mmu-miR-144-3p,Hnrnpll,heterogeneous nuclear ribonucleoprotein L-like
73,mmu-miR-144-3p,Actr6,ARP6 actin-related protein 6
73,mmu-miR-144-3p,Rab30,"RAB30, member RAS oncogene family"
73,mmu-miR-144-3p,Zfp800,zinc finger protein 800
73,mmu-miR-144-3p,Dcun1d4,"DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)"
73,mmu-miR-144-3p,Stxbp3,syntaxin binding protein 3
73,mmu-miR-144-3p,Sik2,salt inducible kinase 2
73,mmu-miR-144-3p,Acad11,"acyl-Coenzyme A dehydrogenase family, member 11"
73,mmu-miR-144-3p,Kdm7a,lysine (K)-specific demethylase 7A
73,mmu-miR-144-3p,Dmrt3,doublesex and mab-3 related transcription factor 3
73,mmu-miR-144-3p,Ptx3,pentraxin related gene
73,mmu-miR-144-3p,Sfrp1,secreted frizzled-related protein 1
73,mmu-miR-144-3p,Zfp37,zinc finger protein 37
73,mmu-miR-144-3p,Sowaha,sosondowah ankyrin repeat domain family member A
73,mmu-miR-144-3p,Fam168a,"family with sequence similarity 168, member A"
73,mmu-miR-144-3p,Cybb,"cytochrome b-245, beta polypeptide"
73,mmu-miR-144-3p,Ubr7,ubiquitin protein ligase E3 component n-recognin 7 (putative)
73,mmu-miR-144-3p,Tgif1,TGFB-induced factor homeobox 1
73,mmu-miR-144-3p,Dennd1b,DENN/MADD domain containing 1B
73,mmu-miR-144-3p,Myt1,myelin transcription factor 1
73,mmu-miR-144-3p,Fbxo32,F-box protein 32
73,mmu-miR-144-3p,Rab32,"RAB32, member RAS oncogene family"
73,mmu-miR-144-3p,Ssu72,Ssu72 RNA polymerase II CTD phosphatase homolog (yeast)
73,mmu-miR-144-3p,Pknox1,Pbx/knotted 1 homeobox
73,mmu-miR-144-3p,Mybl1,myeloblastosis oncogene-like 1
73,mmu-miR-144-3p,Neurod1,neurogenic differentiation 1
73,mmu-miR-144-3p,Serbp1,serpine1 mRNA binding protein 1
73,mmu-miR-144-3p,Tspan8,tetraspanin 8
73,mmu-miR-144-3p,Tceal5,transcription elongation factor A (SII)-like 5
73,mmu-miR-144-3p,Casp8ap2,caspase 8 associated protein 2
73,mmu-miR-144-3p,Mbnl3,muscleblind like splicing factor 3
73,mmu-miR-144-3p,Gnpda2,glucosamine-6-phosphate deaminase 2
73,mmu-miR-144-3p,Pikfyve,"phosphoinositide kinase, FYVE type zinc finger containing"
72,mmu-miR-144-3p,Zbtb44,zinc finger and BTB domain containing 44
72,mmu-miR-144-3p,Fam199x,"family with sequence similarity 199, X-linked"
72,mmu-miR-144-3p,Zfp36,zinc finger protein 36
72,mmu-miR-144-3p,Pappa2,pappalysin 2
72,mmu-miR-144-3p,Khdrbs2,"KH domain containing, RNA binding, signal transduction associated 2"
72,mmu-miR-144-3p,Nrk,Nik related kinase
72,mmu-miR-144-3p,Rasa1,RAS p21 protein activator 1
72,mmu-miR-144-3p,Kmt2e,lysine (K)-specific methyltransferase 2E
72,mmu-miR-144-3p,Plxdc2,plexin domain containing 2
72,mmu-miR-144-3p,Pced1a,PC-esterase domain containing 1A
72,mmu-miR-144-3p,Fga,fibrinogen alpha chain
72,mmu-miR-144-3p,Adcy1,adenylate cyclase 1
72,mmu-miR-144-3p,Arid4b,AT rich interactive domain 4B (RBP1-like)
72,mmu-miR-144-3p,Cpeb1,cytoplasmic polyadenylation element binding protein 1
72,mmu-miR-144-3p,Lrat,lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase)
72,mmu-miR-144-3p,Smap1,small ArfGAP 1
71,mmu-miR-144-3p,Zfp804a,zinc finger protein 804A
71,mmu-miR-144-3p,Ezh2,enhancer of zeste 2 polycomb repressive complex 2 subunit
71,mmu-miR-144-3p,Abi1,abl-interactor 1
71,mmu-miR-144-3p,Cep350,centrosomal protein 350
71,mmu-miR-144-3p,Gngt1,"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1"
71,mmu-miR-144-3p,Neto2,neuropilin (NRP) and tolloid (TLL)-like 2
71,mmu-miR-144-3p,Kbtbd8,kelch repeat and BTB (POZ) domain containing 8
71,mmu-miR-144-3p,Cdh20,cadherin 20
71,mmu-miR-144-3p,Ppp2r5e,"protein phosphatase 2, regulatory subunit B', epsilon"
71,mmu-miR-144-3p,Rreb1,ras responsive element binding protein 1
71,mmu-miR-144-3p,Bcl9,B cell CLL/lymphoma 9
71,mmu-miR-144-3p,Slc38a2,"solute carrier family 38, member 2"
71,mmu-miR-144-3p,Brat1,BRCA1-associated ATM activator 1
71,mmu-miR-144-3p,Iffo2,intermediate filament family orphan 2
71,mmu-miR-144-3p,Dnajc19,DnaJ heat shock protein family (Hsp40) member C19
71,mmu-miR-144-3p,Bicral,BRD4 interacting chromatin remodeling complex associated protein like
71,mmu-miR-144-3p,Sms,spermine synthase
71,mmu-miR-144-3p,Cep170,centrosomal protein 170
71,mmu-miR-144-3p,Clca3b,chloride channel accessory 3B
71,mmu-miR-144-3p,Ranbp9,RAN binding protein 9
71,mmu-miR-144-3p,Zdhhc17,"zinc finger, DHHC domain containing 17"
71,mmu-miR-144-3p,Sox1,SRY (sex determining region Y)-box 1
71,mmu-miR-144-3p,Tenm3,teneurin transmembrane protein 3
71,mmu-miR-144-3p,Map3k9,mitogen-activated protein kinase kinase kinase 9
71,mmu-miR-144-3p,Zeb2,zinc finger E-box binding homeobox 2
70,mmu-miR-144-3p,Slc4a4,"solute carrier family 4 (anion exchanger), member 4"
70,mmu-miR-144-3p,Kti12,"KTI12 homolog, chromatin associated"
70,mmu-miR-144-3p,Bcl11a,B cell CLL/lymphoma 11A (zinc finger protein)
70,mmu-miR-144-3p,Fam234b,"family with sequence similarity 234, member B"
70,mmu-miR-144-3p,Cacnb2,"calcium channel, voltage-dependent, beta 2 subunit"
70,mmu-miR-144-3p,Llgl1,LLGL1 scribble cell polarity complex component
70,mmu-miR-144-3p,Hook3,hook microtubule tethering protein 3
70,mmu-miR-144-3p,Zfp746,zinc finger protein 746
70,mmu-miR-144-3p,Defb30,defensin beta 30
70,mmu-miR-144-3p,Larp4,"La ribonucleoprotein domain family, member 4"
70,mmu-miR-144-3p,Srek1,splicing regulatory glutamine/lysine-rich protein 1
70,mmu-miR-144-3p,Bbc3,BCL2 binding component 3
69,mmu-miR-144-3p,Fst,follistatin
69,mmu-miR-144-3p,Top1,topoisomerase (DNA) I
69,mmu-miR-144-3p,Tmem65,transmembrane protein 65
69,mmu-miR-144-3p,Fam114a1,"family with sequence similarity 114, member A1"
69,mmu-miR-144-3p,Plscr1,phospholipid scramblase 1
69,mmu-miR-144-3p,Spred1,"sprouty protein with EVH-1 domain 1, related sequence"
69,mmu-miR-144-3p,Ids,iduronate 2-sulfatase
69,mmu-miR-144-3p,Dgcr2,DiGeorge syndrome critical region gene 2
69,mmu-miR-144-3p,Kcns2,"K+ voltage-gated channel, subfamily S, 2"
69,mmu-miR-144-3p,Setd5,SET domain containing 5
69,mmu-miR-144-3p,Strn,"striatin, calmodulin binding protein"
69,mmu-miR-144-3p,Runx1,runt related transcription factor 1
68,mmu-miR-144-3p,Atrn,attractin
68,mmu-miR-144-3p,Cul5,cullin 5
68,mmu-miR-144-3p,Ncoa7,nuclear receptor coactivator 7
68,mmu-miR-144-3p,Uqcc1,ubiquinol-cytochrome c reductase complex assembly factor 1
68,mmu-miR-144-3p,Manea,"mannosidase, endo-alpha"
68,mmu-miR-144-3p,Naa30,"N(alpha)-acetyltransferase 30, NatC catalytic subunit"
68,mmu-miR-144-3p,Spast,spastin
68,mmu-miR-144-3p,Zfp945,zinc finger protein 945
68,mmu-miR-144-3p,Prkd3,protein kinase D3
68,mmu-miR-144-3p,Zxdb,"zinc finger, X-linked, duplicated B"
68,mmu-miR-144-3p,Prpf31,pre-mRNA processing factor 31
68,mmu-miR-144-3p,Phf20l1,PHD finger protein 20-like 1
68,mmu-miR-144-3p,Ubn2,ubinuclein 2
68,mmu-miR-144-3p,Dars2,aspartyl-tRNA synthetase 2 (mitochondrial)
68,mmu-miR-144-3p,Cdh4,cadherin 4
68,mmu-miR-144-3p,Hipk3,homeodomain interacting protein kinase 3
68,mmu-miR-144-3p,Atp13a5,ATPase type 13A5
68,mmu-miR-144-3p,Fryl,FRY like transcription coactivator
68,mmu-miR-144-3p,Rbl2,RB transcriptional corepressor like 2
68,mmu-miR-144-3p,Zfp616,zinc finger protein 616
68,mmu-miR-144-3p,Ccne2,cyclin E2
67,mmu-miR-144-3p,Lrrtm2,leucine rich repeat transmembrane neuronal 2
67,mmu-miR-144-3p,Zfp248,zinc finger protein 248
67,mmu-miR-144-3p,Usp37,ubiquitin specific peptidase 37
67,mmu-miR-144-3p,Vrk1,vaccinia related kinase 1
67,mmu-miR-144-3p,Gdi2,guanosine diphosphate (GDP) dissociation inhibitor 2
67,mmu-miR-144-3p,Morc3,microrchidia 3
67,mmu-miR-144-3p,Eea1,early endosome antigen 1
67,mmu-miR-144-3p,Zfp790,zinc finger protein 790
67,mmu-miR-144-3p,Ramp1,receptor (calcitonin) activity modifying protein 1
67,mmu-miR-144-3p,BC048403,cDNA sequence BC048403
67,mmu-miR-144-3p,Etv1,ets variant 1
67,mmu-miR-144-3p,Rasd2,"RASD family, member 2"
67,mmu-miR-144-3p,Caps2,calcyphosphine 2
67,mmu-miR-144-3p,Palm2,paralemmin 2
67,mmu-miR-144-3p,Nr3c1,"nuclear receptor subfamily 3, group C, member 1"
67,mmu-miR-144-3p,Psma8,"proteasome (prosome, macropain) subunit, alpha type, 8"
67,mmu-miR-144-3p,Acvr2b,activin receptor IIB
66,mmu-miR-144-3p,Asap1,"ArfGAP with SH3 domain, ankyrin repeat and PH domain1"
66,mmu-miR-144-3p,Pde4a,"phosphodiesterase 4A, cAMP specific"
66,mmu-miR-144-3p,Map4k3,mitogen-activated protein kinase kinase kinase kinase 3
66,mmu-miR-144-3p,Tanc1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
66,mmu-miR-144-3p,Hey2,hairy/enhancer-of-split related with YRPW motif 2
66,mmu-miR-144-3p,Ppfia4,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4"
66,mmu-miR-144-3p,Gabra6,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 6"
66,mmu-miR-144-3p,Zfp595,zinc finger protein 595
66,mmu-miR-144-3p,Cfap300,cilia and flagella associated protein 300
66,mmu-miR-144-3p,Fnip1,folliculin interacting protein 1
66,mmu-miR-144-3p,Rfx7,"regulatory factor X, 7"
66,mmu-miR-144-3p,Trpm3,"transient receptor potential cation channel, subfamily M, member 3"
66,mmu-miR-144-3p,Eny2,ENY2 transcription and export complex 2 subunit
66,mmu-miR-144-3p,Btc,"betacellulin, epidermal growth factor family member"
66,mmu-miR-144-3p,Cidea,"cell death-inducing DNA fragmentation factor, alpha subunit-like effector A"
66,mmu-miR-144-3p,Atf2,activating transcription factor 2
66,mmu-miR-144-3p,Nav2,neuron navigator 2
66,mmu-miR-144-3p,Wnk1,WNK lysine deficient protein kinase 1
66,mmu-miR-144-3p,Cdh12,cadherin 12
66,mmu-miR-144-3p,Ccdc166,coiled-coil domain containing 166
65,mmu-miR-144-3p,Med13,mediator complex subunit 13
65,mmu-miR-144-3p,Golga7,"golgi autoantigen, golgin subfamily a, 7"
65,mmu-miR-144-3p,Efna5,ephrin A5
65,mmu-miR-144-3p,Frmpd4,FERM and PDZ domain containing 4
65,mmu-miR-144-3p,Prrc2c,proline-rich coiled-coil 2C
65,mmu-miR-144-3p,Il13,interleukin 13
65,mmu-miR-144-3p,Dmxl2,Dmx-like 2
65,mmu-miR-144-3p,Acbd5,acyl-Coenzyme A binding domain containing 5
65,mmu-miR-144-3p,Capza1,"capping protein (actin filament) muscle Z-line, alpha 1"
65,mmu-miR-144-3p,Tbx1,T-box 1
65,mmu-miR-144-3p,Dclre1b,DNA cross-link repair 1B
65,mmu-miR-144-3p,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit"
65,mmu-miR-144-3p,Zfp874a,zinc finger protein 874a
65,mmu-miR-144-3p,Jph1,junctophilin 1
65,mmu-miR-144-3p,Zfp398,zinc finger protein 398
65,mmu-miR-144-3p,Aox2,aldehyde oxidase 2
65,mmu-miR-144-3p,Camk2d,"calcium/calmodulin-dependent protein kinase II, delta"
65,mmu-miR-144-3p,Dnmt3a,DNA methyltransferase 3A
65,mmu-miR-144-3p,Zfand3,"zinc finger, AN1-type domain 3"
65,mmu-miR-144-3p,Megf11,multiple EGF-like-domains 11
65,mmu-miR-144-3p,Cav2,caveolin 2
65,mmu-miR-144-3p,Ptpn20,"protein tyrosine phosphatase, non-receptor type 20"
65,mmu-miR-144-3p,Stxbp5,syntaxin binding protein 5 (tomosyn)
65,mmu-miR-144-3p,Sox17,SRY (sex determining region Y)-box 17
65,mmu-miR-144-3p,Nup155,nucleoporin 155
65,mmu-miR-144-3p,Atxn1l,ataxin 1-like
65,mmu-miR-144-3p,Psd3,pleckstrin and Sec7 domain containing 3
65,mmu-miR-144-3p,Dtna,dystrobrevin alpha
65,mmu-miR-144-3p,Aak1,AP2 associated kinase 1
65,mmu-miR-144-3p,Fbxo30,F-box protein 30
65,mmu-miR-144-3p,Ajap1,adherens junction associated protein 1
65,mmu-miR-144-3p,Cdv3,carnitine deficiency-associated gene expressed in ventricle 3
64,mmu-miR-144-3p,Bcl2l11,BCL2-like 11 (apoptosis facilitator)
64,mmu-miR-144-3p,Unkl,unkempt family like zinc finger
64,mmu-miR-144-3p,Gpr174,G protein-coupled receptor 174
64,mmu-miR-144-3p,Lipk,"lipase, family member K"
64,mmu-miR-144-3p,Sept10,septin 10
64,mmu-miR-144-3p,Soga1,"suppressor of glucose, autophagy associated 1"
64,mmu-miR-144-3p,Rgs17,regulator of G-protein signaling 17
64,mmu-miR-144-3p,Hapln1,hyaluronan and proteoglycan link protein 1
64,mmu-miR-144-3p,Abhd17b,abhydrolase domain containing 17B
64,mmu-miR-144-3p,Ptgs2,prostaglandin-endoperoxide synthase 2
64,mmu-miR-144-3p,Itgb1,integrin beta 1 (fibronectin receptor beta)
64,mmu-miR-144-3p,Zfyve26,"zinc finger, FYVE domain containing 26"
64,mmu-miR-144-3p,Vcam1,vascular cell adhesion molecule 1
63,mmu-miR-144-3p,Tfb2m,"transcription factor B2, mitochondrial"
63,mmu-miR-144-3p,Ppp1r13b,"protein phosphatase 1, regulatory subunit 13B"
63,mmu-miR-144-3p,Wdfy3,WD repeat and FYVE domain containing 3
63,mmu-miR-144-3p,Tsc22d2,"TSC22 domain family, member 2"
63,mmu-miR-144-3p,Kcna1,"potassium voltage-gated channel, shaker-related subfamily, member 1"
63,mmu-miR-144-3p,Oxsm,"3-oxoacyl-ACP synthase, mitochondrial"
63,mmu-miR-144-3p,Nol4,nucleolar protein 4
63,mmu-miR-144-3p,Ppp1r1c,"protein phosphatase 1, regulatory inhibitor subunit 1C"
63,mmu-miR-144-3p,Dgki,"diacylglycerol kinase, iota"
63,mmu-miR-144-3p,Samd5,sterile alpha motif domain containing 5
63,mmu-miR-144-3p,Crebzf,CREB/ATF bZIP transcription factor
63,mmu-miR-144-3p,Prelp,proline arginine-rich end leucine-rich repeat
63,mmu-miR-144-3p,Polr2l,polymerase (RNA) II (DNA directed) polypeptide L
63,mmu-miR-144-3p,Pask,PAS domain containing serine/threonine kinase
63,mmu-miR-144-3p,Kpna1,karyopherin (importin) alpha 1
63,mmu-miR-144-3p,Golm1,golgi membrane protein 1
63,mmu-miR-144-3p,Trpc7,"transient receptor potential cation channel, subfamily C, member 7"
63,mmu-miR-144-3p,Pon2,paraoxonase 2
63,mmu-miR-144-3p,Kif5b,kinesin family member 5B
62,mmu-miR-144-3p,Slc39a10,"solute carrier family 39 (zinc transporter), member 10"
62,mmu-miR-144-3p,Sult2a8,"sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 8"
62,mmu-miR-144-3p,Stat1,signal transducer and activator of transcription 1
62,mmu-miR-144-3p,Snapc1,"small nuclear RNA activating complex, polypeptide 1"
62,mmu-miR-144-3p,Ackr4,atypical chemokine receptor 4
62,mmu-miR-144-3p,Gad1,glutamate decarboxylase 1
62,mmu-miR-144-3p,Arhgef3,Rho guanine nucleotide exchange factor (GEF) 3
62,mmu-miR-144-3p,Kansl1l,KAT8 regulatory NSL complex subunit 1-like
62,mmu-miR-144-3p,Msi2,musashi RNA-binding protein 2
62,mmu-miR-144-3p,Olfr1166,olfactory receptor 1166
62,mmu-miR-144-3p,Ppara,peroxisome proliferator activated receptor alpha
62,mmu-miR-144-3p,Luc7l,Luc7-like
62,mmu-miR-144-3p,Ntn1,netrin 1
62,mmu-miR-144-3p,Utp18,UTP18 small subunit processome component
62,mmu-miR-144-3p,Atad2b,"ATPase family, AAA domain containing 2B"
62,mmu-miR-144-3p,Elk3,"ELK3, member of ETS oncogene family"
62,mmu-miR-144-3p,Osbpl9,oxysterol binding protein-like 9
62,mmu-miR-144-3p,Ier3ip1,immediate early response 3 interacting protein 1
62,mmu-miR-144-3p,Trio,triple functional domain (PTPRF interacting)
62,mmu-miR-144-3p,St6galnac3,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
62,mmu-miR-144-3p,Stau2,staufen double-stranded RNA binding protein 2
62,mmu-miR-144-3p,Rala,v-ral simian leukemia viral oncogene A (ras related)
62,mmu-miR-144-3p,Fam98a,"family with sequence similarity 98, member A"
62,mmu-miR-144-3p,Mmp19,matrix metallopeptidase 19
61,mmu-miR-144-3p,App,amyloid beta (A4) precursor protein
61,mmu-miR-144-3p,Ptp4a3,protein tyrosine phosphatase 4a3
61,mmu-miR-144-3p,Letm2,leucine zipper-EF-hand containing transmembrane protein 2
61,mmu-miR-144-3p,Ebpl,emopamil binding protein-like
61,mmu-miR-144-3p,Herc2,HECT and RLD domain containing E3 ubiquitin protein ligase 2
61,mmu-miR-144-3p,Pank2,pantothenate kinase 2
61,mmu-miR-144-3p,Prdm2,"PR domain containing 2, with ZNF domain"
61,mmu-miR-144-3p,Srpk2,serine/arginine-rich protein specific kinase 2
61,mmu-miR-144-3p,Fam210a,"family with sequence similarity 210, member A"
61,mmu-miR-144-3p,F2r,coagulation factor II (thrombin) receptor
61,mmu-miR-144-3p,Rbm47,RNA binding motif protein 47
61,mmu-miR-144-3p,Zbtb11,zinc finger and BTB domain containing 11
61,mmu-miR-144-3p,Marcks,myristoylated alanine rich protein kinase C substrate
61,mmu-miR-144-3p,Kpna3,karyopherin (importin) alpha 3
61,mmu-miR-144-3p,Ylpm1,YLP motif containing 1
61,mmu-miR-144-3p,Rap1b,RAS related protein 1b
61,mmu-miR-144-3p,Rbm33,RNA binding motif protein 33
61,mmu-miR-144-3p,Trpc5,"transient receptor potential cation channel, subfamily C, member 5"
61,mmu-miR-144-3p,Lrrc2,leucine rich repeat containing 2
61,mmu-miR-144-3p,Zfp433,zinc finger protein 433
61,mmu-miR-144-3p,Zswim4,zinc finger SWIM-type containing 4
60,mmu-miR-144-3p,Tanc2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
60,mmu-miR-144-3p,Zfp26,zinc finger protein 26
60,mmu-miR-144-3p,Sar1a,secretion associated Ras related GTPase 1A
60,mmu-miR-144-3p,Tbx18,T-box18
60,mmu-miR-144-3p,Rasef,RAS and EF hand domain containing
60,mmu-miR-144-3p,Nr4a3,"nuclear receptor subfamily 4, group A, member 3"
60,mmu-miR-144-3p,Rxrb,retinoid X receptor beta
60,mmu-miR-144-3p,Fyco1,FYVE and coiled-coil domain containing 1
60,mmu-miR-144-3p,Zfp638,zinc finger protein 638
60,mmu-miR-144-3p,Usp31,ubiquitin specific peptidase 31
60,mmu-miR-144-3p,Hs2st1,heparan sulfate 2-O-sulfotransferase 1
60,mmu-miR-144-3p,Fgfr1op,Fgfr1 oncogene partner
60,mmu-miR-144-3p,Gcnt2,"glucosaminyl (N-acetyl) transferase 2, I-branching enzyme"
60,mmu-miR-144-3p,Lrp2,low density lipoprotein receptor-related protein 2
60,mmu-miR-144-3p,Slitrk4,"SLIT and NTRK-like family, member 4"
60,mmu-miR-144-3p,Pramel3,preferentially expressed antigen in melanoma-like 3
60,mmu-miR-144-3p,Cdc37l1,cell division cycle 37-like 1
60,mmu-miR-144-3p,Mak,male germ cell-associated kinase
60,mmu-miR-144-3p,Hdgfl3,HDGF like 3
60,mmu-miR-144-3p,Rara,"retinoic acid receptor, alpha"
