TargetScore,miRNA,GeneSymbol,GeneDescription
79,mmu-miR-96-5p,Ccdc89,coiled-coil domain containing 89
79,mmu-miR-96-5p,Arhgef12,Rho guanine nucleotide exchange factor (GEF) 12
79,mmu-miR-96-5p,Pgap1,post-GPI attachment to proteins 1
79,mmu-miR-96-5p,St7,suppression of tumorigenicity 7
79,mmu-miR-96-5p,Prr3,proline-rich polypeptide 3
79,mmu-miR-96-5p,Appl1,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1"
79,mmu-miR-96-5p,N4bp1,NEDD4 binding protein 1
79,mmu-miR-96-5p,Slc5a7,"solute carrier family 5 (choline transporter), member 7"
79,mmu-miR-96-5p,Hoxa5,homeobox A5
79,mmu-miR-96-5p,Pcnx,pecanex homolog
79,mmu-miR-96-5p,Itpr1,"inositol 1,4,5-trisphosphate receptor 1"
79,mmu-miR-96-5p,Filip1,filamin A interacting protein 1
79,mmu-miR-96-5p,Mak,male germ cell-associated kinase
79,mmu-miR-96-5p,Prelid3b,PRELI domain containing 3B
79,mmu-miR-96-5p,Gpm6a,glycoprotein m6a
78,mmu-miR-96-5p,Ndrg1,N-myc downstream regulated gene 1
78,mmu-miR-96-5p,Opcml,opioid binding protein/cell adhesion molecule-like
78,mmu-miR-96-5p,Taf15,TATA-box binding protein associated factor 15
78,mmu-miR-96-5p,Fbxw11,F-box and WD-40 domain protein 11
78,mmu-miR-96-5p,Tmem163,transmembrane protein 163
78,mmu-miR-96-5p,Pdcd6,programmed cell death 6
78,mmu-miR-96-5p,Cog5,component of oligomeric golgi complex 5
78,mmu-miR-96-5p,Apcs,serum amyloid P-component
78,mmu-miR-96-5p,Cobl,cordon-bleu WH2 repeat
78,mmu-miR-96-5p,Rtl4,retrotransposon Gag like 4
78,mmu-miR-96-5p,St8sia6,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"
78,mmu-miR-96-5p,Rnf183,ring finger protein 183
78,mmu-miR-96-5p,Kras,Kirsten rat sarcoma viral oncogene homolog
78,mmu-miR-96-5p,Ppp3ca,"protein phosphatase 3, catalytic subunit, alpha isoform"
78,mmu-miR-96-5p,Homer1,homer scaffolding protein 1
78,mmu-miR-96-5p,Nckap1,NCK-associated protein 1
78,mmu-miR-96-5p,Map3k20,mitogen-activated protein kinase kinase kinase 20
78,mmu-miR-96-5p,Nek9,NIMA (never in mitosis gene a)-related expressed kinase 9
78,mmu-miR-96-5p,Adamts4,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4"
78,mmu-miR-96-5p,Ext1,exostoses (multiple) 1
78,mmu-miR-96-5p,Sun2,Sad1 and UNC84 domain containing 2
78,mmu-miR-96-5p,Grin1os,"glutamate receptor, ionotropic, NMDA1 (zeta 1), opposite strand"
78,mmu-miR-96-5p,Msn,moesin
77,mmu-miR-96-5p,Ell2,elongation factor RNA polymerase II 2
77,mmu-miR-96-5p,Brinp2,bone morphogenic protein/retinoic acid inducible neural-specific 2
77,mmu-miR-96-5p,Aifm3,"apoptosis-inducing factor, mitochondrion-associated 3"
77,mmu-miR-96-5p,Nova1,neuro-oncological ventral antigen 1
77,mmu-miR-96-5p,Mapk9,mitogen-activated protein kinase 9
77,mmu-miR-96-5p,Ccdc50,coiled-coil domain containing 50
77,mmu-miR-96-5p,Med14,mediator complex subunit 14
77,mmu-miR-96-5p,Ctsb,cathepsin B
77,mmu-miR-96-5p,Etv3,ets variant 3
77,mmu-miR-96-5p,Nynrin,NYN domain and retroviral integrase containing
77,mmu-miR-96-5p,Rftn1,raftlin lipid raft linker 1
77,mmu-miR-96-5p,Tmem178b,transmembrane protein 178B
77,mmu-miR-96-5p,Dixdc1,DIX domain containing 1
77,mmu-miR-96-5p,Htr2c,5-hydroxytryptamine (serotonin) receptor 2C
77,mmu-miR-96-5p,Lekr1,"leucine, glutamate and lysine rich 1"
77,mmu-miR-96-5p,Tspan4,tetraspanin 4
77,mmu-miR-96-5p,Cav1,"caveolin 1, caveolae protein"
77,mmu-miR-96-5p,Jam2,junction adhesion molecule 2
77,mmu-miR-96-5p,Slc35a1,"solute carrier family 35 (CMP-sialic acid transporter), member 1"
77,mmu-miR-96-5p,Foxo3,forkhead box O3
77,mmu-miR-96-5p,Fem1c,fem-1 homolog c (C.elegans)
77,mmu-miR-96-5p,Zcchc14,"zinc finger, CCHC domain containing 14"
77,mmu-miR-96-5p,Mfsd5,major facilitator superfamily domain containing 5
76,mmu-miR-96-5p,Myo1c,myosin IC
76,mmu-miR-96-5p,Dcun1d3,"DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)"
76,mmu-miR-96-5p,Sypl2,synaptophysin-like 2
76,mmu-miR-96-5p,Dmrt3,doublesex and mab-3 related transcription factor 3
76,mmu-miR-96-5p,Anxa2,annexin A2
76,mmu-miR-96-5p,Rnf152,ring finger protein 152
76,mmu-miR-96-5p,Ldb3,LIM domain binding 3
76,mmu-miR-96-5p,Pou2f3,"POU domain, class 2, transcription factor 3"
76,mmu-miR-96-5p,Mast4,microtubule associated serine/threonine kinase family member 4
76,mmu-miR-96-5p,Ppil1,peptidylprolyl isomerase (cyclophilin)-like 1
76,mmu-miR-96-5p,Trio,triple functional domain (PTPRF interacting)
76,mmu-miR-96-5p,Egln1,egl-9 family hypoxia-inducible factor 1
75,mmu-miR-96-5p,Azin1,antizyme inhibitor 1
75,mmu-miR-96-5p,Nrn1,neuritin 1
75,mmu-miR-96-5p,Dmxl1,Dmx-like 1
75,mmu-miR-96-5p,Ccdc92,coiled-coil domain containing 92
75,mmu-miR-96-5p,Amotl2,angiomotin-like 2
75,mmu-miR-96-5p,Spats2l,"spermatogenesis associated, serine-rich 2-like"
75,mmu-miR-96-5p,Ppp1r12a,"protein phosphatase 1, regulatory subunit 12A"
75,mmu-miR-96-5p,Shox2,short stature homeobox 2
75,mmu-miR-96-5p,Cadm1,cell adhesion molecule 1
75,mmu-miR-96-5p,Bicd2,BICD cargo adaptor 2
75,mmu-miR-96-5p,Celsr3,"cadherin, EGF LAG seven-pass G-type receptor 3"
75,mmu-miR-96-5p,Igf1r,insulin-like growth factor I receptor
75,mmu-miR-96-5p,Slc10a3,"solute carrier family 10 (sodium/bile acid cotransporter family), member 3"
75,mmu-miR-96-5p,Smim13,small integral membrane protein 13
74,mmu-miR-96-5p,Plagl1,pleiomorphic adenoma gene-like 1
74,mmu-miR-96-5p,Zfp185,zinc finger protein 185
74,mmu-miR-96-5p,Clic5,chloride intracellular channel 5
74,mmu-miR-96-5p,Edem1,"ER degradation enhancer, mannosidase alpha-like 1"
74,mmu-miR-96-5p,Tab3,TGF-beta activated kinase 1/MAP3K7 binding protein 3
74,mmu-miR-96-5p,Fam160a2,"family with sequence similarity 160, member A2"
74,mmu-miR-96-5p,Myb,myeloblastosis oncogene
74,mmu-miR-96-5p,Rgs17,regulator of G-protein signaling 17
74,mmu-miR-96-5p,Fgf9,fibroblast growth factor 9
74,mmu-miR-96-5p,Zdhhc17,"zinc finger, DHHC domain containing 17"
74,mmu-miR-96-5p,Pafah1b1,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 1"
73,mmu-miR-96-5p,Aebp2,AE binding protein 2
73,mmu-miR-96-5p,Gpr146,G protein-coupled receptor 146
73,mmu-miR-96-5p,Scaf11,SR-related CTD-associated factor 11
73,mmu-miR-96-5p,Yes1,"YES proto-oncogene 1, Src family tyrosine kinase"
73,mmu-miR-96-5p,Dennd2c,DENN/MADD domain containing 2C
73,mmu-miR-96-5p,P2ry14,"purinergic receptor P2Y, G-protein coupled, 14"
73,mmu-miR-96-5p,L1cam,L1 cell adhesion molecule
73,mmu-miR-96-5p,Gm10681,predicted gene 10681
73,mmu-miR-96-5p,Hspa2,heat shock protein 2
73,mmu-miR-96-5p,Hsd3b4,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4"
73,mmu-miR-96-5p,Tnrc6a,trinucleotide repeat containing 6a
73,mmu-miR-96-5p,Camta1,calmodulin binding transcription activator 1
73,mmu-miR-96-5p,Pik3ca,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
73,mmu-miR-96-5p,Fyn,Fyn proto-oncogene
73,mmu-miR-96-5p,Fam126b,"family with sequence similarity 126, member B"
73,mmu-miR-96-5p,Maoa,monoamine oxidase A
73,mmu-miR-96-5p,Kif23,kinesin family member 23
73,mmu-miR-96-5p,Plod3,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3"
72,mmu-miR-96-5p,Nr4a3,"nuclear receptor subfamily 4, group A, member 3"
72,mmu-miR-96-5p,Smad1,SMAD family member 1
72,mmu-miR-96-5p,Sema6a,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A"
72,mmu-miR-96-5p,Bicral,BRD4 interacting chromatin remodeling complex associated protein like
72,mmu-miR-96-5p,1810010H24Rik,RIKEN cDNA 1810010H24 gene
72,mmu-miR-96-5p,Gprc5b,"G protein-coupled receptor, family C, group 5, member B"
72,mmu-miR-96-5p,Thbs2,thrombospondin 2
72,mmu-miR-96-5p,Mras,muscle and microspikes RAS
72,mmu-miR-96-5p,Tmx4,thioredoxin-related transmembrane protein 4
72,mmu-miR-96-5p,Nampt,nicotinamide phosphoribosyltransferase
71,mmu-miR-96-5p,Slc39a10,"solute carrier family 39 (zinc transporter), member 10"
71,mmu-miR-96-5p,Gnaq,"guanine nucleotide binding protein, alpha q polypeptide"
71,mmu-miR-96-5p,Clptm1l,CLPTM1-like
71,mmu-miR-96-5p,Rsf1,remodeling and spacing factor 1
71,mmu-miR-96-5p,Rab35,"RAB35, member RAS oncogene family"
71,mmu-miR-96-5p,Pfn1,profilin 1
71,mmu-miR-96-5p,Napepld,N-acyl phosphatidylethanolamine phospholipase D
71,mmu-miR-96-5p,Rdh10,retinol dehydrogenase 10 (all-trans)
71,mmu-miR-96-5p,Aatk,apoptosis-associated tyrosine kinase
71,mmu-miR-96-5p,Cep170,centrosomal protein 170
71,mmu-miR-96-5p,Tenm4,teneurin transmembrane protein 4
70,mmu-miR-96-5p,Paip1,polyadenylate binding protein-interacting protein 1
70,mmu-miR-96-5p,Vat1,vesicle amine transport 1
70,mmu-miR-96-5p,Cacna2d1,"calcium channel, voltage-dependent, alpha2/delta subunit 1"
70,mmu-miR-96-5p,Foxp2,forkhead box P2
70,mmu-miR-96-5p,Polr3f,polymerase (RNA) III (DNA directed) polypeptide F
70,mmu-miR-96-5p,Mrtfb,myocardin related transcription factor B
70,mmu-miR-96-5p,Dgkb,"diacylglycerol kinase, beta"
70,mmu-miR-96-5p,Zer1,"zyg-11 related, cell cycle regulator"
70,mmu-miR-96-5p,Fam110b,"family with sequence similarity 110, member B"
70,mmu-miR-96-5p,Ppm1f,protein phosphatase 1F (PP2C domain containing)
70,mmu-miR-96-5p,Kctd2,potassium channel tetramerisation domain containing 2
70,mmu-miR-96-5p,Tiam1,T cell lymphoma invasion and metastasis 1
70,mmu-miR-96-5p,Per2,period circadian clock 2
70,mmu-miR-96-5p,Gnao1,"guanine nucleotide binding protein, alpha O"
70,mmu-miR-96-5p,Fnta,"farnesyltransferase, CAAX box, alpha"
70,mmu-miR-96-5p,Phf10,PHD finger protein 10
70,mmu-miR-96-5p,Ktn1,kinectin 1
70,mmu-miR-96-5p,Vcl,vinculin
69,mmu-miR-96-5p,Abat,4-aminobutyrate aminotransferase
69,mmu-miR-96-5p,Rab27a,"RAB27A, member RAS oncogene family"
69,mmu-miR-96-5p,Gne,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
69,mmu-miR-96-5p,Tmem97,transmembrane protein 97
69,mmu-miR-96-5p,Acer2,alkaline ceramidase 2
69,mmu-miR-96-5p,Jmjd6,jumonji domain containing 6
69,mmu-miR-96-5p,Rad51b,RAD51 paralog B
69,mmu-miR-96-5p,Sowahc,sosondowah ankyrin repeat domain family member C
69,mmu-miR-96-5p,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
69,mmu-miR-96-5p,Pex5,peroxisomal biogenesis factor 5
69,mmu-miR-96-5p,Gabra2,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2"
69,mmu-miR-96-5p,Tacc1,"transforming, acidic coiled-coil containing protein 1"
68,mmu-miR-96-5p,Cables1,CDK5 and Abl enzyme substrate 1
68,mmu-miR-96-5p,Csnk1d,"casein kinase 1, delta"
68,mmu-miR-96-5p,Crebrf,CREB3 regulatory factor
68,mmu-miR-96-5p,Chmp1b,charged multivesicular body protein 1B
68,mmu-miR-96-5p,Sema3a,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A"
68,mmu-miR-96-5p,Slc35c1,"solute carrier family 35, member C1"
68,mmu-miR-96-5p,Rgs8,regulator of G-protein signaling 8
68,mmu-miR-96-5p,Cfl1,"cofilin 1, non-muscle"
68,mmu-miR-96-5p,Rwdd4a,RWD domain containing 4A
68,mmu-miR-96-5p,Specc1,sperm antigen with calponin homology and coiled-coil domains 1
68,mmu-miR-96-5p,Shc4,"SHC (Src homology 2 domain containing) family, member 4"
68,mmu-miR-96-5p,Bnc2,basonuclin 2
68,mmu-miR-96-5p,Creb1,cAMP responsive element binding protein 1
68,mmu-miR-96-5p,Sept11,septin 11
68,mmu-miR-96-5p,Slc22a23,"solute carrier family 22, member 23"
68,mmu-miR-96-5p,Pikfyve,"phosphoinositide kinase, FYVE type zinc finger containing"
67,mmu-miR-96-5p,Unc5d,unc-5 netrin receptor D
67,mmu-miR-96-5p,Tmem169,transmembrane protein 169
67,mmu-miR-96-5p,Cpsf7,cleavage and polyadenylation specific factor 7
67,mmu-miR-96-5p,Kdelr1,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1
67,mmu-miR-96-5p,Cbx5,chromobox 5
67,mmu-miR-96-5p,Atp8a1,"ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1"
67,mmu-miR-96-5p,Magi1,"membrane associated guanylate kinase, WW and PDZ domain containing 1"
67,mmu-miR-96-5p,Stat6,signal transducer and activator of transcription 6
67,mmu-miR-96-5p,Gna11,"guanine nucleotide binding protein, alpha 11"
67,mmu-miR-96-5p,Rab40b,"Rab40B, member RAS oncogene family"
67,mmu-miR-96-5p,Tmem245,transmembrane protein 245
67,mmu-miR-96-5p,Tectb,tectorin beta
67,mmu-miR-96-5p,Atat1,alpha tubulin acetyltransferase 1
67,mmu-miR-96-5p,Sept9,septin 9
67,mmu-miR-96-5p,Kmt2a,lysine (K)-specific methyltransferase 2A
67,mmu-miR-96-5p,C2cd2,C2 calcium-dependent domain containing 2
67,mmu-miR-96-5p,Prdm1,"PR domain containing 1, with ZNF domain"
67,mmu-miR-96-5p,Sh2d1a,SH2 domain containing 1A
67,mmu-miR-96-5p,Tm9sf3,transmembrane 9 superfamily member 3
66,mmu-miR-96-5p,Tcf24,transcription factor 24
66,mmu-miR-96-5p,Mief2,mitochondrial elongation factor 2
66,mmu-miR-96-5p,Daam1,dishevelled associated activator of morphogenesis 1
66,mmu-miR-96-5p,Kdelr2,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2
66,mmu-miR-96-5p,Eif5a2,eukaryotic translation initiation factor 5A2
66,mmu-miR-96-5p,Cacnb1,"calcium channel, voltage-dependent, beta 1 subunit"
66,mmu-miR-96-5p,Oxr1,oxidation resistance 1
66,mmu-miR-96-5p,Cadm2,cell adhesion molecule 2
66,mmu-miR-96-5p,Braf,Braf transforming gene
66,mmu-miR-96-5p,Trp53bp1,transformation related protein 53 binding protein 1
66,mmu-miR-96-5p,Dhcr24,24-dehydrocholesterol reductase
66,mmu-miR-96-5p,Epas1,endothelial PAS domain protein 1
66,mmu-miR-96-5p,Mecp2,methyl CpG binding protein 2
66,mmu-miR-96-5p,Pnpla2,patatin-like phospholipase domain containing 2
66,mmu-miR-96-5p,Topbp1,topoisomerase (DNA) II binding protein 1
66,mmu-miR-96-5p,Slc44a5,"solute carrier family 44, member 5"
65,mmu-miR-96-5p,Pja2,praja ring finger ubiquitin ligase 2
65,mmu-miR-96-5p,Fxr1,"fragile X mental retardation gene 1, autosomal homolog"
65,mmu-miR-96-5p,Camk2n1,calcium/calmodulin-dependent protein kinase II inhibitor 1
65,mmu-miR-96-5p,Mgat2,mannoside acetylglucosaminyltransferase 2
65,mmu-miR-96-5p,Myocd,myocardin
65,mmu-miR-96-5p,Slc25a44,"solute carrier family 25, member 44"
65,mmu-miR-96-5p,Fam53c,"family with sequence similarity 53, member C"
65,mmu-miR-96-5p,Intu,inturned planar cell polarity protein
65,mmu-miR-96-5p,Jph2,junctophilin 2
65,mmu-miR-96-5p,Adam22,a disintegrin and metallopeptidase domain 22
65,mmu-miR-96-5p,Edar,ectodysplasin-A receptor
65,mmu-miR-96-5p,Cxadr,coxsackie virus and adenovirus receptor
65,mmu-miR-96-5p,Smcr8,"Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)"
65,mmu-miR-96-5p,Cnih3,cornichon family AMPA receptor auxiliary protein 3
65,mmu-miR-96-5p,Ptprn2,"protein tyrosine phosphatase, receptor type, N polypeptide 2"
65,mmu-miR-96-5p,Slitrk4,"SLIT and NTRK-like family, member 4"
65,mmu-miR-96-5p,Rbm25,RNA binding motif protein 25
65,mmu-miR-96-5p,Lats2,large tumor suppressor 2
65,mmu-miR-96-5p,Slc16a13,"solute carrier family 16 (monocarboxylic acid transporters), member 13"
65,mmu-miR-96-5p,Mospd2,motile sperm domain containing 2
65,mmu-miR-96-5p,Prkacb,"protein kinase, cAMP dependent, catalytic, beta"
65,mmu-miR-96-5p,Ttl,tubulin tyrosine ligase
65,mmu-miR-96-5p,Npnt,nephronectin
64,mmu-miR-96-5p,Samd12,sterile alpha motif domain containing 12
64,mmu-miR-96-5p,Pkn2,protein kinase N2
64,mmu-miR-96-5p,Cdc42bpb,CDC42 binding protein kinase beta
64,mmu-miR-96-5p,Trp53inp1,transformation related protein 53 inducible nuclear protein 1
64,mmu-miR-96-5p,Chmp2b,charged multivesicular body protein 2B
64,mmu-miR-96-5p,AA414768,expressed sequence AA414768
64,mmu-miR-96-5p,Zfp354c,zinc finger protein 354C
64,mmu-miR-96-5p,Nsd2,nuclear receptor binding SET domain protein 2
64,mmu-miR-96-5p,Cep250,centrosomal protein 250
64,mmu-miR-96-5p,Onecut2,"one cut domain, family member 2"
64,mmu-miR-96-5p,Sp8,trans-acting transcription factor 8
64,mmu-miR-96-5p,Nacc1,"nucleus accumbens associated 1, BEN and BTB (POZ) domain containing"
64,mmu-miR-96-5p,Stk19,serine/threonine kinase 19
64,mmu-miR-96-5p,Lcorl,ligand dependent nuclear receptor corepressor-like
64,mmu-miR-96-5p,Igsf11,"immunoglobulin superfamily, member 11"
64,mmu-miR-96-5p,Utp23,UTP23 small subunit processome component
64,mmu-miR-96-5p,Pcdh8,protocadherin 8
64,mmu-miR-96-5p,Mob1b,MOB kinase activator 1B
64,mmu-miR-96-5p,Nhlh2,nescient helix loop helix 2
64,mmu-miR-96-5p,Nrcam,neuronal cell adhesion molecule
64,mmu-miR-96-5p,Pik3c2a,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
63,mmu-miR-96-5p,Dock9,dedicator of cytokinesis 9
63,mmu-miR-96-5p,Paqr8,progestin and adipoQ receptor family member VIII
63,mmu-miR-96-5p,Rnf208,ring finger protein 208
63,mmu-miR-96-5p,Arf4,ADP-ribosylation factor 4
63,mmu-miR-96-5p,Fmr1,fragile X mental retardation 1
63,mmu-miR-96-5p,Rab7,"RAB7, member RAS oncogene family"
63,mmu-miR-96-5p,Stk26,serine/threonine kinase 26
63,mmu-miR-96-5p,Ahcyl1,S-adenosylhomocysteine hydrolase-like 1
63,mmu-miR-96-5p,Ghrl,ghrelin
63,mmu-miR-96-5p,Hfe2,hemochromatosis type 2 (juvenile)
63,mmu-miR-96-5p,Ints13,integrator complex subunit 13
63,mmu-miR-96-5p,Ajap1,adherens junction associated protein 1
63,mmu-miR-96-5p,Mdm4,transformed mouse 3T3 cell double minute 4
63,mmu-miR-96-5p,Sez6l2,seizure related 6 homolog like 2
62,mmu-miR-96-5p,Rhobtb1,Rho-related BTB domain containing 1
62,mmu-miR-96-5p,Mtrr,5-methyltetrahydrofolate-homocysteine methyltransferase reductase
62,mmu-miR-96-5p,Lcor,ligand dependent nuclear receptor corepressor
62,mmu-miR-96-5p,D1Ertd622e,"DNA segment, Chr 1, ERATO Doi 622, expressed"
62,mmu-miR-96-5p,Mcrip2,MAPK regulated corepressor interacting protein 2
62,mmu-miR-96-5p,Hap1,huntingtin-associated protein 1
62,mmu-miR-96-5p,L3mbtl4,L3MBTL4 histone methyl-lysine binding protein
62,mmu-miR-96-5p,Slfn5,schlafen 5
62,mmu-miR-96-5p,Selenoi,selenoprotein I
62,mmu-miR-96-5p,Col9a1,"collagen, type IX, alpha 1"
62,mmu-miR-96-5p,Slc1a2,"solute carrier family 1 (glial high affinity glutamate transporter), member 2"
62,mmu-miR-96-5p,Riok3,RIO kinase 3
62,mmu-miR-96-5p,Dgcr2,DiGeorge syndrome critical region gene 2
62,mmu-miR-96-5p,Slc7a14,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 14"
62,mmu-miR-96-5p,Zfand4,"zinc finger, AN1-type domain 4"
61,mmu-miR-96-5p,Vamp8,vesicle-associated membrane protein 8
61,mmu-miR-96-5p,Hdac7,histone deacetylase 7
61,mmu-miR-96-5p,Rufy1,RUN and FYVE domain containing 1
61,mmu-miR-96-5p,Fam118a,"family with sequence similarity 118, member A"
61,mmu-miR-96-5p,Gm45927,"predicted gene, 45927"
61,mmu-miR-96-5p,Scamp3,secretory carrier membrane protein 3
61,mmu-miR-96-5p,2810459M11Rik,RIKEN cDNA 2810459M11 gene
61,mmu-miR-96-5p,Ago1,argonaute RISC catalytic subunit 1
61,mmu-miR-96-5p,Slc25a42,"solute carrier family 25, member 42"
61,mmu-miR-96-5p,Etl4,enhancer trap locus 4
61,mmu-miR-96-5p,Tm9sf4,transmembrane 9 superfamily protein member 4
61,mmu-miR-96-5p,Casp3,caspase 3
61,mmu-miR-96-5p,Acer3,alkaline ceramidase 3
61,mmu-miR-96-5p,Epm2aip1,EPM2A (laforin) interacting protein 1
61,mmu-miR-96-5p,Maf,avian musculoaponeurotic fibrosarcoma oncogene homolog
61,mmu-miR-96-5p,Asic2,acid-sensing (proton-gated) ion channel 2
61,mmu-miR-96-5p,Rell1,RELT-like 1
60,mmu-miR-96-5p,Shroom2,shroom family member 2
60,mmu-miR-96-5p,Cdc73,"cell division cycle 73, Paf1/RNA polymerase II complex component"
60,mmu-miR-96-5p,Atp2b4,"ATPase, Ca++ transporting, plasma membrane 4"
60,mmu-miR-96-5p,Zfp36,zinc finger protein 36
60,mmu-miR-96-5p,Hbp1,high mobility group box transcription factor 1
60,mmu-miR-96-5p,Tbc1d22b,"TBC1 domain family, member 22B"
60,mmu-miR-96-5p,Abca1,"ATP-binding cassette, sub-family A (ABC1), member 1"
60,mmu-miR-96-5p,Zmynd19,"zinc finger, MYND domain containing 19"
60,mmu-miR-96-5p,Magi3,"membrane associated guanylate kinase, WW and PDZ domain containing 3"
60,mmu-miR-96-5p,Onecut3,"one cut domain, family member 3"
60,mmu-miR-96-5p,Igsf3,"immunoglobulin superfamily, member 3"
60,mmu-miR-96-5p,Taf12,TATA-box binding protein associated factor 12
60,mmu-miR-96-5p,Ano6,anoctamin 6
60,mmu-miR-96-5p,Fam131a,"family with sequence similarity 131, member A"
60,mmu-miR-96-5p,Trp73,transformation related protein 73
60,mmu-miR-96-5p,Phf6,PHD finger protein 6
60,mmu-miR-96-5p,Baalc,"brain and acute leukemia, cytoplasmic"
60,mmu-miR-96-5p,Ryk,receptor-like tyrosine kinase
60,mmu-miR-96-5p,Slc35e1,"solute carrier family 35, member E1"
60,mmu-miR-96-5p,Zdhhc2,"zinc finger, DHHC domain containing 2"
60,mmu-miR-96-5p,Socs7,suppressor of cytokine signaling 7
59,mmu-miR-96-5p,Zfp850,zinc finger protein 850
59,mmu-miR-96-5p,Mapre1,"microtubule-associated protein, RP/EB family, member 1"
59,mmu-miR-96-5p,Hpgds,hematopoietic prostaglandin D synthase
59,mmu-miR-96-5p,Tecrl,"trans-2,3-enoyl-CoA reductase-like"
59,mmu-miR-96-5p,Atp6v1c1,"ATPase, H+ transporting, lysosomal V1 subunit C1"
59,mmu-miR-96-5p,Sfxn5,sideroflexin 5
59,mmu-miR-96-5p,Topors,"topoisomerase I binding, arginine/serine-rich"
59,mmu-miR-96-5p,Rac1,Rac family small GTPase 1
59,mmu-miR-96-5p,Tnrc6b,trinucleotide repeat containing 6b
59,mmu-miR-96-5p,Nf1,neurofibromin 1
59,mmu-miR-96-5p,Smo,"smoothened, frizzled class receptor"
59,mmu-miR-96-5p,Trpm3,"transient receptor potential cation channel, subfamily M, member 3"
59,mmu-miR-96-5p,Dscam,DS cell adhesion molecule
59,mmu-miR-96-5p,Grm5,"glutamate receptor, metabotropic 5"
59,mmu-miR-96-5p,Cbx6,chromobox 6
59,mmu-miR-96-5p,Sike1,suppressor of IKBKE 1
59,mmu-miR-96-5p,Lrtm1,leucine-rich repeats and transmembrane domains 1
59,mmu-miR-96-5p,Sh3bgrl2,SH3 domain binding glutamic acid-rich protein like 2
59,mmu-miR-96-5p,Ifit3b,interferon-induced protein with tetratricopeptide repeats 3B
59,mmu-miR-96-5p,Zfp609,zinc finger protein 609
59,mmu-miR-96-5p,Dab2ip,disabled 2 interacting protein
58,mmu-miR-96-5p,Tmem260,transmembrane protein 260
58,mmu-miR-96-5p,Ptpn9,"protein tyrosine phosphatase, non-receptor type 9"
58,mmu-miR-96-5p,Arhgap17,Rho GTPase activating protein 17
58,mmu-miR-96-5p,Klhl41,kelch-like 41
58,mmu-miR-96-5p,Sybu,syntabulin (syntaxin-interacting)
58,mmu-miR-96-5p,Sp3,trans-acting transcription factor 3
58,mmu-miR-96-5p,Spin4,"spindlin family, member 4"
58,mmu-miR-96-5p,Cdyl2,"chromodomain protein, Y chromosome-like 2"
58,mmu-miR-96-5p,Lingo4,leucine rich repeat and Ig domain containing 4
58,mmu-miR-96-5p,Astn1,astrotactin 1
58,mmu-miR-96-5p,Stmn2,stathmin-like 2
58,mmu-miR-96-5p,Sppl2a,signal peptide peptidase like 2A
58,mmu-miR-96-5p,Tmx1,thioredoxin-related transmembrane protein 1
58,mmu-miR-96-5p,Nr3c1,"nuclear receptor subfamily 3, group C, member 1"
58,mmu-miR-96-5p,Cbarp,"calcium channel, voltage-dependent, beta subunit associated regulatory protein"
58,mmu-miR-96-5p,Scn1a,"sodium channel, voltage-gated, type I, alpha"
58,mmu-miR-96-5p,Gga2,"golgi associated, gamma adaptin ear containing, ARF binding protein 2"
57,mmu-miR-96-5p,Terb1,telomere repeat binding bouquet formation protein 1
57,mmu-miR-96-5p,Rnf144a,ring finger protein 144A
57,mmu-miR-96-5p,Rap1gap2,RAP1 GTPase activating protein 2
57,mmu-miR-96-5p,Mfhas1,malignant fibrous histiocytoma amplified sequence 1
57,mmu-miR-96-5p,Bod1l,biorientation of chromosomes in cell division 1-like
57,mmu-miR-96-5p,Ppp1r11,"protein phosphatase 1, regulatory inhibitor subunit 11"
57,mmu-miR-96-5p,Pcdh11x,protocadherin 11 X-linked
57,mmu-miR-96-5p,Adam19,a disintegrin and metallopeptidase domain 19 (meltrin beta)
57,mmu-miR-96-5p,Maco1,macoilin 1
57,mmu-miR-96-5p,Ifit3,interferon-induced protein with tetratricopeptide repeats 3
57,mmu-miR-96-5p,Pik3r1,phosphoinositide-3-kinase regulatory subunit 1
