TargetScore,miRNA,GeneSymbol,GeneDescription
56,mmu-miR-370-3p,Coq9,coenzyme Q9
56,mmu-miR-370-3p,Rgp1,RAB6A GEF compex partner 1
56,mmu-miR-370-3p,Cend1,cell cycle exit and neuronal differentiation 1
56,mmu-miR-370-3p,Zdhhc15,"zinc finger, DHHC domain containing 15"
56,mmu-miR-370-3p,Zfp111,zinc finger protein 111
56,mmu-miR-370-3p,Odf2,outer dense fiber of sperm tails 2
56,mmu-miR-370-3p,Cmtr1,cap methyltransferase 1
56,mmu-miR-370-3p,Epb41l4b,erythrocyte membrane protein band 4.1 like 4b
56,mmu-miR-370-3p,Ppfibp1,"PTPRF interacting protein, binding protein 1 (liprin beta 1)"
56,mmu-miR-370-3p,Cyp39a1,"cytochrome P450, family 39, subfamily a, polypeptide 1"
56,mmu-miR-370-3p,Armc2,armadillo repeat containing 2
56,mmu-miR-370-3p,Fcrl5,Fc receptor-like 5
56,mmu-miR-370-3p,Klhdc10,kelch domain containing 10
56,mmu-miR-370-3p,Arhgef37,Rho guanine nucleotide exchange factor (GEF) 37
56,mmu-miR-370-3p,Dok4,docking protein 4
56,mmu-miR-370-3p,Decr2,"2-4-dienoyl-Coenzyme A reductase 2, peroxisomal"
56,mmu-miR-370-3p,Sertad4,SERTA domain containing 4
56,mmu-miR-370-3p,Endov,endonuclease V
56,mmu-miR-370-3p,Cask,calcium/calmodulin-dependent serine protein kinase (MAGUK family)
56,mmu-miR-370-3p,Sh3pxd2b,SH3 and PX domains 2B
56,mmu-miR-370-3p,D430041D05Rik,RIKEN cDNA D430041D05 gene
56,mmu-miR-370-3p,Ajap1,adherens junction associated protein 1
56,mmu-miR-370-3p,Inafm2,InaF motif containing 2
56,mmu-miR-370-3p,Ccna1,cyclin A1
55,mmu-miR-370-3p,Gsap,gamma-secretase activating protein
55,mmu-miR-370-3p,Tango6,transport and golgi organization 6
55,mmu-miR-370-3p,Cmtr2,cap methyltransferase 2
55,mmu-miR-370-3p,Reps2,RALBP1 associated Eps domain containing protein 2
55,mmu-miR-370-3p,Bst1,bone marrow stromal cell antigen 1
55,mmu-miR-370-3p,Clpb,ClpB caseinolytic peptidase B
55,mmu-miR-370-3p,Ncam1,neural cell adhesion molecule 1
55,mmu-miR-370-3p,Lin28a,lin-28 homolog A (C. elegans)
55,mmu-miR-370-3p,St6galnac6,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6"
55,mmu-miR-370-3p,Ppp1r12a,"protein phosphatase 1, regulatory subunit 12A"
55,mmu-miR-370-3p,Taf1,TATA-box binding protein associated factor 1
55,mmu-miR-370-3p,Zkscan1,zinc finger with KRAB and SCAN domains 1
55,mmu-miR-370-3p,Naa40,"N(alpha)-acetyltransferase 40, NatD catalytic subunit"
55,mmu-miR-370-3p,Parm1,prostate androgen-regulated mucin-like protein 1
55,mmu-miR-370-3p,Slc25a14,"solute carrier family 25 (mitochondrial carrier, brain), member 14"
55,mmu-miR-370-3p,Arcn1,archain 1
55,mmu-miR-370-3p,Hdac4,histone deacetylase 4
55,mmu-miR-370-3p,Trim67,tripartite motif-containing 67
55,mmu-miR-370-3p,Ptpn1,"protein tyrosine phosphatase, non-receptor type 1"
54,mmu-miR-370-3p,Cep112,centrosomal protein 112
54,mmu-miR-370-3p,Tet3,tet methylcytosine dioxygenase 3
54,mmu-miR-370-3p,Plcd3,"phospholipase C, delta 3"
54,mmu-miR-370-3p,Slc7a1,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 1"
54,mmu-miR-370-3p,Wasf2,"WAS protein family, member 2"
54,mmu-miR-370-3p,Nectin1,nectin cell adhesion molecule 1
54,mmu-miR-370-3p,Kif11,kinesin family member 11
54,mmu-miR-370-3p,Vasn,vasorin
54,mmu-miR-370-3p,Eya1,EYA transcriptional coactivator and phosphatase 1
54,mmu-miR-370-3p,Myo1e,myosin IE
54,mmu-miR-370-3p,Cdon,cell adhesion molecule-related/down-regulated by oncogenes
54,mmu-miR-370-3p,Colq,collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase
54,mmu-miR-370-3p,Ctla2a,cytotoxic T lymphocyte-associated protein 2 alpha
54,mmu-miR-370-3p,Stat3,signal transducer and activator of transcription 3
54,mmu-miR-370-3p,Cds2,CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2
54,mmu-miR-370-3p,Gss,glutathione synthetase
54,mmu-miR-370-3p,E130308A19Rik,RIKEN cDNA E130308A19 gene
54,mmu-miR-370-3p,Crim1,cysteine rich transmembrane BMP regulator 1 (chordin like)
54,mmu-miR-370-3p,Zfp507,zinc finger protein 507
54,mmu-miR-370-3p,Vhl,von Hippel-Lindau tumor suppressor
54,mmu-miR-370-3p,Hmga2,high mobility group AT-hook 2
53,mmu-miR-370-3p,Ddx3x,"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked"
53,mmu-miR-370-3p,Neo1,neogenin
53,mmu-miR-370-3p,Slc27a1,"solute carrier family 27 (fatty acid transporter), member 1"
53,mmu-miR-370-3p,Ssbp2,single-stranded DNA binding protein 2
53,mmu-miR-370-3p,Lrch3,leucine-rich repeats and calponin homology (CH) domain containing 3
53,mmu-miR-370-3p,Atxn1,ataxin 1
53,mmu-miR-370-3p,Syne1,"spectrin repeat containing, nuclear envelope 1"
53,mmu-miR-370-3p,Gm867,predicted gene 867
53,mmu-miR-370-3p,Syndig1l,synapse differentiation inducing 1 like
53,mmu-miR-370-3p,Cdk12,cyclin-dependent kinase 12
53,mmu-miR-370-3p,Ddx46,DEAD (Asp-Glu-Ala-Asp) box polypeptide 46
53,mmu-miR-370-3p,Usp47,ubiquitin specific peptidase 47
53,mmu-miR-370-3p,Mgll,monoglyceride lipase
52,mmu-miR-370-3p,Mfsd3,major facilitator superfamily domain containing 3
52,mmu-miR-370-3p,Zdhhc3,"zinc finger, DHHC domain containing 3"
52,mmu-miR-370-3p,Zfp39,zinc finger protein 39
52,mmu-miR-370-3p,Mindy4,MINDY lysine 48 deubiquitinase 4
52,mmu-miR-370-3p,Rbm41,RNA binding motif protein 41
52,mmu-miR-370-3p,Homer2,homer scaffolding protein 2
52,mmu-miR-370-3p,Mocs1,molybdenum cofactor synthesis 1
52,mmu-miR-370-3p,Kcnn3,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3"
52,mmu-miR-370-3p,Tor1b,"torsin family 1, member B"
52,mmu-miR-370-3p,Zfp276,zinc finger protein (C2H2 type) 276
52,mmu-miR-370-3p,Cstf2t,"cleavage stimulation factor, 3' pre-RNA subunit 2, tau"
52,mmu-miR-370-3p,Gnao1,"guanine nucleotide binding protein, alpha O"
52,mmu-miR-370-3p,Tmem186,transmembrane protein 186
52,mmu-miR-370-3p,Vezt,"vezatin, adherens junctions transmembrane protein"
52,mmu-miR-370-3p,Celf4,"CUGBP, Elav-like family member 4"
52,mmu-miR-370-3p,Prrc2b,proline-rich coiled-coil 2B
52,mmu-miR-370-3p,Zfp773,zinc finger protein 773
52,mmu-miR-370-3p,Mcf2l,mcf.2 transforming sequence-like
52,mmu-miR-370-3p,Unc5b,unc-5 netrin receptor B
51,mmu-miR-370-3p,Unc5d,unc-5 netrin receptor D
51,mmu-miR-370-3p,Gm21541,"predicted gene, 21541"
51,mmu-miR-370-3p,Hspa12a,heat shock protein 12A
51,mmu-miR-370-3p,Itga9,integrin alpha 9
51,mmu-miR-370-3p,Cdc42ep4,CDC42 effector protein (Rho GTPase binding) 4
51,mmu-miR-370-3p,Tcf23,transcription factor 23
51,mmu-miR-370-3p,Ppp1r3f,"protein phosphatase 1, regulatory subunit 3F"
51,mmu-miR-370-3p,Cpd,carboxypeptidase D
51,mmu-miR-370-3p,Kdm7a,lysine (K)-specific demethylase 7A
51,mmu-miR-370-3p,Arhgef12,Rho guanine nucleotide exchange factor (GEF) 12
51,mmu-miR-370-3p,Asxl1,additional sex combs like 1
51,mmu-miR-370-3p,Ccl21b,chemokine (C-C motif) ligand 21B (leucine)
51,mmu-miR-370-3p,Gm10591,predicted gene 10591
51,mmu-miR-370-3p,Arhgap17,Rho GTPase activating protein 17
51,mmu-miR-370-3p,Slc43a2,"solute carrier family 43, member 2"
51,mmu-miR-370-3p,Tchh,trichohyalin
51,mmu-miR-370-3p,Cdk19,cyclin-dependent kinase 19
51,mmu-miR-370-3p,Zfp704,zinc finger protein 704
51,mmu-miR-370-3p,Pyurf,Pigy upstream reading frame
51,mmu-miR-370-3p,Ccbe1,collagen and calcium binding EGF domains 1
51,mmu-miR-370-3p,Gm13304,predicted gene 13304
51,mmu-miR-370-3p,Cyb5r2,cytochrome b5 reductase 2
51,mmu-miR-370-3p,Rap1gap,Rap1 GTPase-activating protein
51,mmu-miR-370-3p,Zfand5,"zinc finger, AN1-type domain 5"
51,mmu-miR-370-3p,Stmn4,stathmin-like 4
51,mmu-miR-370-3p,Diablo,"diablo, IAP-binding mitochondrial protein"
51,mmu-miR-370-3p,Nadk,NAD kinase
51,mmu-miR-370-3p,Klhl21,kelch-like 21
51,mmu-miR-370-3p,Draxin,dorsal inhibitory axon guidance protein
51,mmu-miR-370-3p,Lrtm1,leucine-rich repeats and transmembrane domains 1
51,mmu-miR-370-3p,Fbxo28,F-box protein 28
51,mmu-miR-370-3p,Rnf216,ring finger protein 216
51,mmu-miR-370-3p,Gabpb2,"GA repeat binding protein, beta 2"
50,mmu-miR-370-3p,Abi3,"ABI gene family, member 3"
50,mmu-miR-370-3p,Rufy1,RUN and FYVE domain containing 1
50,mmu-miR-370-3p,Wnt2b,"wingless-type MMTV integration site family, member 2B"
50,mmu-miR-370-3p,Pramel1,preferentially expressed antigen in melanoma-like 1
50,mmu-miR-370-3p,Cul1,cullin 1
50,mmu-miR-370-3p,Adgra2,adhesion G protein-coupled receptor A2
50,mmu-miR-370-3p,Thap3,"THAP domain containing, apoptosis associated protein 3"
50,mmu-miR-370-3p,Thada,thyroid adenoma associated
50,mmu-miR-370-3p,Pcdh10,protocadherin 10
50,mmu-miR-370-3p,Pxk,PX domain containing serine/threonine kinase
50,mmu-miR-370-3p,Etv6,ets variant 6
50,mmu-miR-370-3p,Pdrg1,p53 and DNA damage regulated 1
50,mmu-miR-370-3p,Krtap4-1,keratin associated protein 4-1
50,mmu-miR-370-3p,Ufm1,ubiquitin-fold modifier 1
50,mmu-miR-370-3p,Stx17,syntaxin 17
50,mmu-miR-370-3p,Rassf5,Ras association (RalGDS/AF-6) domain family member 5
50,mmu-miR-370-3p,Selenoi,selenoprotein I
50,mmu-miR-370-3p,Golga7b,"golgi autoantigen, golgin subfamily a, 7B"
50,mmu-miR-370-3p,Gen1,"GEN1, Holliday junction 5' flap endonuclease"
50,mmu-miR-370-3p,Acvr2b,activin receptor IIB
50,mmu-miR-370-3p,Dcaf10,DDB1 and CUL4 associated factor 10
50,mmu-miR-370-3p,Arid3b,AT rich interactive domain 3B (BRIGHT-like)
50,mmu-miR-370-3p,Rbms3,"RNA binding motif, single stranded interacting protein"
50,mmu-miR-370-3p,Slc25a15,"solute carrier family 25 (mitochondrial carrier ornithine transporter), member 15"
50,mmu-miR-370-3p,Sinhcaf,SIN3-HDAC complex associated factor
50,mmu-miR-370-3p,Foxo4,forkhead box O4
50,mmu-miR-370-3p,Aspa,aspartoacylase
