TargetScore,miRNA,GeneSymbol,GeneDescription
83,mmu-let-7c-1-3p,Sept7,septin 7
83,mmu-let-7c-1-3p,Morf4l1,mortality factor 4 like 1
83,mmu-let-7c-1-3p,Nr2e1,"nuclear receptor subfamily 2, group E, member 1"
83,mmu-let-7c-1-3p,Nelfa,"negative elongation factor complex member A, Whsc2"
83,mmu-let-7c-1-3p,Tcte1,t-complex-associated testis expressed 1
83,mmu-let-7c-1-3p,Fam49b,"family with sequence similarity 49, member B"
83,mmu-let-7c-1-3p,Slc25a12,"solute carrier family 25 (mitochondrial carrier, Aralar), member 12"
83,mmu-let-7c-1-3p,Hoxb2,homeobox B2
83,mmu-let-7c-1-3p,Cherp,calcium homeostasis endoplasmic reticulum protein
82,mmu-let-7c-1-3p,Creb5,cAMP responsive element binding protein 5
82,mmu-let-7c-1-3p,Apc,"APC, WNT signaling pathway regulator"
82,mmu-let-7c-1-3p,AI593442,expressed sequence AI593442
82,mmu-let-7c-1-3p,Calm2,calmodulin 2
82,mmu-let-7c-1-3p,Jazf1,JAZF zinc finger 1
82,mmu-let-7c-1-3p,Col13a1,"collagen, type XIII, alpha 1"
82,mmu-let-7c-1-3p,Wac,WW domain containing adaptor with coiled-coil
82,mmu-let-7c-1-3p,Grb10,growth factor receptor bound protein 10
82,mmu-let-7c-1-3p,Mfap3l,microfibrillar-associated protein 3-like
82,mmu-let-7c-1-3p,Cul4a,cullin 4A
82,mmu-let-7c-1-3p,Azi2,5-azacytidine induced gene 2
82,mmu-let-7c-1-3p,Smarcc1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1"
82,mmu-let-7c-1-3p,Rspo3,R-spondin 3
82,mmu-let-7c-1-3p,Rin2,Ras and Rab interactor 2
82,mmu-let-7c-1-3p,Snx25,sorting nexin 25
82,mmu-let-7c-1-3p,Celf5,"CUGBP, Elav-like family member 5"
82,mmu-let-7c-1-3p,Col6a5,"collagen, type VI, alpha 5"
82,mmu-let-7c-1-3p,Gm5662,predicted gene 5662
82,mmu-let-7c-1-3p,Fbxl3,F-box and leucine-rich repeat protein 3
82,mmu-let-7c-1-3p,Gm8300,predicted gene 8300
82,mmu-let-7c-1-3p,Dkk1,dickkopf WNT signaling pathway inhibitor 1
82,mmu-let-7c-1-3p,Nek7,NIMA (never in mitosis gene a)-related expressed kinase 7
82,mmu-let-7c-1-3p,Met,met proto-oncogene
82,mmu-let-7c-1-3p,Rsl1d1,ribosomal L1 domain containing 1
82,mmu-let-7c-1-3p,Fam149b,"family with sequence similarity 149, member B"
82,mmu-let-7c-1-3p,Cnrip1,cannabinoid receptor interacting protein 1
82,mmu-let-7c-1-3p,Ppp6r3,"protein phosphatase 6, regulatory subunit 3"
81,mmu-let-7c-1-3p,Pkn2,protein kinase N2
81,mmu-let-7c-1-3p,Wdfy3,WD repeat and FYVE domain containing 3
81,mmu-let-7c-1-3p,Tmem201,transmembrane protein 201
81,mmu-let-7c-1-3p,Efr3a,EFR3 homolog A
81,mmu-let-7c-1-3p,Btaf1,B-TFIID TATA-box binding protein associated factor 1
81,mmu-let-7c-1-3p,Slc6a6,"solute carrier family 6 (neurotransmitter transporter, taurine), member 6"
81,mmu-let-7c-1-3p,Asxl1,additional sex combs like 1
81,mmu-let-7c-1-3p,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit"
81,mmu-let-7c-1-3p,Rab11fip3,RAB11 family interacting protein 3 (class II)
81,mmu-let-7c-1-3p,Gtpbp2,GTP binding protein 2
81,mmu-let-7c-1-3p,Mt2,metallothionein 2
81,mmu-let-7c-1-3p,Rab35,"RAB35, member RAS oncogene family"
81,mmu-let-7c-1-3p,Usp38,ubiquitin specific peptidase 38
81,mmu-let-7c-1-3p,Slain2,"SLAIN motif family, member 2"
81,mmu-let-7c-1-3p,Adamtsl3,ADAMTS-like 3
81,mmu-let-7c-1-3p,Lrrc4,leucine rich repeat containing 4
81,mmu-let-7c-1-3p,Rnf38,ring finger protein 38
81,mmu-let-7c-1-3p,4931406P16Rik,RIKEN cDNA 4931406P16 gene
81,mmu-let-7c-1-3p,Rad21,RAD21 cohesin complex component
80,mmu-let-7c-1-3p,Sypl,synaptophysin-like protein
80,mmu-let-7c-1-3p,Ebf3,early B cell factor 3
80,mmu-let-7c-1-3p,Rab5c,"RAB5C, member RAS oncogene family"
80,mmu-let-7c-1-3p,Map3k12,mitogen-activated protein kinase kinase kinase 12
80,mmu-let-7c-1-3p,Sox3,SRY (sex determining region Y)-box 3
80,mmu-let-7c-1-3p,Irx3,Iroquois related homeobox 3
80,mmu-let-7c-1-3p,Rasl11b,"RAS-like, family 11, member B"
80,mmu-let-7c-1-3p,Pus7,pseudouridylate synthase 7
80,mmu-let-7c-1-3p,Ormdl3,ORM1-like 3 (S. cerevisiae)
80,mmu-let-7c-1-3p,Foxp1,forkhead box P1
80,mmu-let-7c-1-3p,Sp3,trans-acting transcription factor 3
80,mmu-let-7c-1-3p,Ap2m1,"adaptor-related protein complex 2, mu 1 subunit"
80,mmu-let-7c-1-3p,Bbs2,Bardet-Biedl syndrome 2 (human)
80,mmu-let-7c-1-3p,Mturn,"maturin, neural progenitor differentiation regulator homolog (Xenopus)"
80,mmu-let-7c-1-3p,Rbm5,RNA binding motif protein 5
80,mmu-let-7c-1-3p,Fgf7,fibroblast growth factor 7
80,mmu-let-7c-1-3p,Snrpd1,small nuclear ribonucleoprotein D1
80,mmu-let-7c-1-3p,Ccdc6,coiled-coil domain containing 6
80,mmu-let-7c-1-3p,Arfgef2,ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)
80,mmu-let-7c-1-3p,Cntn3,contactin 3
80,mmu-let-7c-1-3p,Mbnl2,muscleblind like splicing factor 2
80,mmu-let-7c-1-3p,Car8,carbonic anhydrase 8
80,mmu-let-7c-1-3p,Ddr2,"discoidin domain receptor family, member 2"
80,mmu-let-7c-1-3p,Pcdh7,protocadherin 7
80,mmu-let-7c-1-3p,Gabra5,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 5"
80,mmu-let-7c-1-3p,Lypd6,LY6/PLAUR domain containing 6
80,mmu-let-7c-1-3p,Ak5,adenylate kinase 5
80,mmu-let-7c-1-3p,Sorcs3,sortilin-related VPS10 domain containing receptor 3
80,mmu-let-7c-1-3p,AW551984,expressed sequence AW551984
79,mmu-let-7c-1-3p,Glis3,GLIS family zinc finger 3
79,mmu-let-7c-1-3p,P2ry1,"purinergic receptor P2Y, G-protein coupled 1"
79,mmu-let-7c-1-3p,Zic5,zinc finger protein of the cerebellum 5
79,mmu-let-7c-1-3p,Pard6b,par-6 family cell polarity regulator beta
79,mmu-let-7c-1-3p,Trak2,"trafficking protein, kinesin binding 2"
79,mmu-let-7c-1-3p,Cdkl4,cyclin-dependent kinase-like 4
79,mmu-let-7c-1-3p,Rab14,"RAB14, member RAS oncogene family"
79,mmu-let-7c-1-3p,Lrp12,low density lipoprotein-related protein 12
79,mmu-let-7c-1-3p,Mapk6,mitogen-activated protein kinase 6
79,mmu-let-7c-1-3p,Larp4b,"La ribonucleoprotein domain family, member 4B"
79,mmu-let-7c-1-3p,Galnt7,polypeptide N-acetylgalactosaminyltransferase 7
79,mmu-let-7c-1-3p,Hectd2,HECT domain E3 ubiquitin protein ligase 2
79,mmu-let-7c-1-3p,Vezf1,vascular endothelial zinc finger 1
79,mmu-let-7c-1-3p,Cntn1,contactin 1
79,mmu-let-7c-1-3p,Kmt2b,lysine (K)-specific methyltransferase 2B
79,mmu-let-7c-1-3p,Pim3,proviral integration site 3
79,mmu-let-7c-1-3p,Thbs1,thrombospondin 1
79,mmu-let-7c-1-3p,Tmco3,transmembrane and coiled-coil domains 3
79,mmu-let-7c-1-3p,Zfp609,zinc finger protein 609
79,mmu-let-7c-1-3p,Ptprb,"protein tyrosine phosphatase, receptor type, B"
79,mmu-let-7c-1-3p,Fbxl22,F-box and leucine-rich repeat protein 22
79,mmu-let-7c-1-3p,C1ql1,"complement component 1, q subcomponent-like 1"
78,mmu-let-7c-1-3p,Atp1b1,"ATPase, Na+/K+ transporting, beta 1 polypeptide"
78,mmu-let-7c-1-3p,Ube3c,ubiquitin protein ligase E3C
78,mmu-let-7c-1-3p,Lrp5,low density lipoprotein receptor-related protein 5
78,mmu-let-7c-1-3p,Rnase6,"ribonuclease, RNase A family, 6"
78,mmu-let-7c-1-3p,Fezf2,Fez family zinc finger 2
78,mmu-let-7c-1-3p,Cd300lg,CD300 molecule like family member G
78,mmu-let-7c-1-3p,Zmiz1,"zinc finger, MIZ-type containing 1"
78,mmu-let-7c-1-3p,Rc3h1,RING CCCH (C3H) domains 1
78,mmu-let-7c-1-3p,Hlf,hepatic leukemia factor
78,mmu-let-7c-1-3p,Rab3c,"RAB3C, member RAS oncogene family"
78,mmu-let-7c-1-3p,Tial1,Tia1 cytotoxic granule-associated RNA binding protein-like 1
78,mmu-let-7c-1-3p,Dcun1d1,"DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)"
78,mmu-let-7c-1-3p,Rbpj,recombination signal binding protein for immunoglobulin kappa J region
78,mmu-let-7c-1-3p,Pabpc5,"poly(A) binding protein, cytoplasmic 5"
78,mmu-let-7c-1-3p,Ptma,prothymosin alpha
78,mmu-let-7c-1-3p,Rimklb,ribosomal modification protein rimK-like family member B
78,mmu-let-7c-1-3p,Tcf21,transcription factor 21
78,mmu-let-7c-1-3p,Snip1,Smad nuclear interacting protein 1
78,mmu-let-7c-1-3p,Fbxo4,F-box protein 4
78,mmu-let-7c-1-3p,Zfp384,zinc finger protein 384
78,mmu-let-7c-1-3p,Ppm1a,"protein phosphatase 1A, magnesium dependent, alpha isoform"
78,mmu-let-7c-1-3p,Zcchc14,"zinc finger, CCHC domain containing 14"
78,mmu-let-7c-1-3p,Sox1,SRY (sex determining region Y)-box 1
78,mmu-let-7c-1-3p,Erg,ETS transcription factor
78,mmu-let-7c-1-3p,Yy1,YY1 transcription factor
77,mmu-let-7c-1-3p,Pdk1,"pyruvate dehydrogenase kinase, isoenzyme 1"
77,mmu-let-7c-1-3p,Kdelr1,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1
77,mmu-let-7c-1-3p,Tmem252,transmembrane protein 252
77,mmu-let-7c-1-3p,Ppp2r1b,"protein phosphatase 2, regulatory subunit A, beta"
77,mmu-let-7c-1-3p,Spns2,spinster homolog 2
77,mmu-let-7c-1-3p,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A
77,mmu-let-7c-1-3p,Dennd4a,DENN/MADD domain containing 4A
77,mmu-let-7c-1-3p,C2cd4a,C2 calcium-dependent domain containing 4A
77,mmu-let-7c-1-3p,Secisbp2l,SECIS binding protein 2-like
77,mmu-let-7c-1-3p,Irs1,insulin receptor substrate 1
77,mmu-let-7c-1-3p,Rc3h2,ring finger and CCCH-type zinc finger domains 2
77,mmu-let-7c-1-3p,Zc3h12d,zinc finger CCCH type containing 12D
77,mmu-let-7c-1-3p,Dclk1,doublecortin-like kinase 1
77,mmu-let-7c-1-3p,Ski,ski sarcoma viral oncogene homolog (avian)
77,mmu-let-7c-1-3p,Sema3d,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D"
77,mmu-let-7c-1-3p,Atad2b,"ATPase family, AAA domain containing 2B"
77,mmu-let-7c-1-3p,Mbnl3,muscleblind like splicing factor 3
77,mmu-let-7c-1-3p,Slitrk5,"SLIT and NTRK-like family, member 5"
77,mmu-let-7c-1-3p,Lats1,large tumor suppressor
77,mmu-let-7c-1-3p,Elavl2,ELAV like RNA binding protein 1
76,mmu-let-7c-1-3p,Lamp1,lysosomal-associated membrane protein 1
76,mmu-let-7c-1-3p,Nod2,nucleotide-binding oligomerization domain containing 2
76,mmu-let-7c-1-3p,Dip2c,disco interacting protein 2 homolog C
76,mmu-let-7c-1-3p,Tmod2,tropomodulin 2
76,mmu-let-7c-1-3p,Gabrb2,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 2"
76,mmu-let-7c-1-3p,Il23r,interleukin 23 receptor
76,mmu-let-7c-1-3p,Cmip,c-Maf inducing protein
76,mmu-let-7c-1-3p,Col4a6,"collagen, type IV, alpha 6"
76,mmu-let-7c-1-3p,Suz12,SUZ12 polycomb repressive complex 2 subunit
76,mmu-let-7c-1-3p,Caps2,calcyphosphine 2
76,mmu-let-7c-1-3p,Cyfip2,cytoplasmic FMR1 interacting protein 2
76,mmu-let-7c-1-3p,Sptbn1,"spectrin beta, non-erythrocytic 1"
76,mmu-let-7c-1-3p,Plk1,polo like kinase 1
76,mmu-let-7c-1-3p,Ubqln1,ubiquilin 1
76,mmu-let-7c-1-3p,Sema3c,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C"
76,mmu-let-7c-1-3p,Thap11,THAP domain containing 11
76,mmu-let-7c-1-3p,Men1,multiple endocrine neoplasia 1
75,mmu-let-7c-1-3p,App,amyloid beta (A4) precursor protein
75,mmu-let-7c-1-3p,Scaf11,SR-related CTD-associated factor 11
75,mmu-let-7c-1-3p,Pde2a,"phosphodiesterase 2A, cGMP-stimulated"
75,mmu-let-7c-1-3p,Parva,"parvin, alpha"
75,mmu-let-7c-1-3p,Fbxl17,F-box and leucine-rich repeat protein 17
75,mmu-let-7c-1-3p,Krr1,"KRR1, small subunit (SSU) processome component, homolog (yeast)"
75,mmu-let-7c-1-3p,Tgfbrap1,"transforming growth factor, beta receptor associated protein 1"
75,mmu-let-7c-1-3p,Src,Rous sarcoma oncogene
75,mmu-let-7c-1-3p,Rfx7,"regulatory factor X, 7"
75,mmu-let-7c-1-3p,Hoxb7,homeobox B7
75,mmu-let-7c-1-3p,Ube2k,ubiquitin-conjugating enzyme E2K
75,mmu-let-7c-1-3p,Rab32,"RAB32, member RAS oncogene family"
75,mmu-let-7c-1-3p,Dmrta1,doublesex and mab-3 related transcription factor like family A1
75,mmu-let-7c-1-3p,Cbfa2t2,CBFA2/RUNX1 translocation partner 2
75,mmu-let-7c-1-3p,Gnai1,"guanine nucleotide binding protein (G protein), alpha inhibiting 1"
75,mmu-let-7c-1-3p,Erbin,Erbb2 interacting protein
75,mmu-let-7c-1-3p,Hmgcs1,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1
75,mmu-let-7c-1-3p,Fam76a,"family with sequence similarity 76, member A"
75,mmu-let-7c-1-3p,Fign,fidgetin
75,mmu-let-7c-1-3p,Itgb1,integrin beta 1 (fibronectin receptor beta)
75,mmu-let-7c-1-3p,Tmx4,thioredoxin-related transmembrane protein 4
75,mmu-let-7c-1-3p,Arid1a,AT rich interactive domain 1A (SWI-like)
75,mmu-let-7c-1-3p,Bbc3,BCL2 binding component 3
74,mmu-let-7c-1-3p,Bet1,Bet1 golgi vesicular membrane trafficking protein
74,mmu-let-7c-1-3p,Fam126a,"family with sequence similarity 126, member A"
74,mmu-let-7c-1-3p,Bbx,bobby sox HMG box containing
74,mmu-let-7c-1-3p,Prkaa2,"protein kinase, AMP-activated, alpha 2 catalytic subunit"
74,mmu-let-7c-1-3p,Cnksr2,connector enhancer of kinase suppressor of Ras 2
74,mmu-let-7c-1-3p,Rora,RAR-related orphan receptor alpha
74,mmu-let-7c-1-3p,Daam2,dishevelled associated activator of morphogenesis 2
74,mmu-let-7c-1-3p,Jade1,jade family PHD finger 1
74,mmu-let-7c-1-3p,Agap3,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"
74,mmu-let-7c-1-3p,Fli1,Friend leukemia integration 1
74,mmu-let-7c-1-3p,Sp5,trans-acting transcription factor 5
74,mmu-let-7c-1-3p,Cux1,cut-like homeobox 1
74,mmu-let-7c-1-3p,Vps13d,vacuolar protein sorting 13D
74,mmu-let-7c-1-3p,Ap3s1,"adaptor-related protein complex 3, sigma 1 subunit"
74,mmu-let-7c-1-3p,Arl8a,ADP-ribosylation factor-like 8A
74,mmu-let-7c-1-3p,Nr2c2,"nuclear receptor subfamily 2, group C, member 2"
74,mmu-let-7c-1-3p,Car13,carbonic anhydrase 13
74,mmu-let-7c-1-3p,Htr7,5-hydroxytryptamine (serotonin) receptor 7
74,mmu-let-7c-1-3p,Gng12,"guanine nucleotide binding protein (G protein), gamma 12"
74,mmu-let-7c-1-3p,Tc2n,"tandem C2 domains, nuclear"
73,mmu-let-7c-1-3p,Dnajb14,DnaJ heat shock protein family (Hsp40) member B14
73,mmu-let-7c-1-3p,Lpar2,lysophosphatidic acid receptor 2
73,mmu-let-7c-1-3p,Rnf19a,ring finger protein 19A
73,mmu-let-7c-1-3p,Atp2b4,"ATPase, Ca++ transporting, plasma membrane 4"
73,mmu-let-7c-1-3p,Rnf220,ring finger protein 220
73,mmu-let-7c-1-3p,Coq8a,coenzyme Q8A
73,mmu-let-7c-1-3p,Lamtor3,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"
73,mmu-let-7c-1-3p,Serpinb1a,"serine (or cysteine) peptidase inhibitor, clade B, member 1a"
73,mmu-let-7c-1-3p,Leprotl1,leptin receptor overlapping transcript-like 1
73,mmu-let-7c-1-3p,Glcci1,glucocorticoid induced transcript 1
73,mmu-let-7c-1-3p,Dcx,doublecortin
73,mmu-let-7c-1-3p,Jph1,junctophilin 1
73,mmu-let-7c-1-3p,Tchh,trichohyalin
73,mmu-let-7c-1-3p,Pkp4,plakophilin 4
73,mmu-let-7c-1-3p,Slc8a1,"solute carrier family 8 (sodium/calcium exchanger), member 1"
73,mmu-let-7c-1-3p,Xrn1,5'-3' exoribonuclease 1
73,mmu-let-7c-1-3p,Rasgrp2,"RAS, guanyl releasing protein 2"
73,mmu-let-7c-1-3p,Spata2,spermatogenesis associated 2
73,mmu-let-7c-1-3p,Atp2a2,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"
73,mmu-let-7c-1-3p,Acvr2a,activin receptor IIA
73,mmu-let-7c-1-3p,Cd164,CD164 antigen
73,mmu-let-7c-1-3p,Wdr31,WD repeat domain 31
73,mmu-let-7c-1-3p,Ctla4,cytotoxic T-lymphocyte-associated protein 4
73,mmu-let-7c-1-3p,Gucy1a2,"guanylate cyclase 1, soluble, alpha 2"
73,mmu-let-7c-1-3p,Smurf1,SMAD specific E3 ubiquitin protein ligase 1
72,mmu-let-7c-1-3p,Tln2,talin 2
72,mmu-let-7c-1-3p,Noc3l,NOC3 like DNA replication regulator
72,mmu-let-7c-1-3p,Vcpip1,valosin containing protein (p97)/p47 complex interacting protein 1
72,mmu-let-7c-1-3p,Zfp442,zinc finger protein 442
72,mmu-let-7c-1-3p,Rab33b,"RAB33B, member RAS oncogene family"
72,mmu-let-7c-1-3p,Avl9,AVL9 cell migration associated
72,mmu-let-7c-1-3p,Yeats2,YEATS domain containing 2
72,mmu-let-7c-1-3p,Ltbp3,latent transforming growth factor beta binding protein 3
72,mmu-let-7c-1-3p,Csrnp3,cysteine-serine-rich nuclear protein 3
72,mmu-let-7c-1-3p,Recql,RecQ protein-like
72,mmu-let-7c-1-3p,Robo3,roundabout guidance receptor 3
72,mmu-let-7c-1-3p,Marcks,myristoylated alanine rich protein kinase C substrate
72,mmu-let-7c-1-3p,Fbrs,fibrosin
72,mmu-let-7c-1-3p,Lrrc3b,leucine rich repeat containing 3B
72,mmu-let-7c-1-3p,Chd1,chromodomain helicase DNA binding protein 1
71,mmu-let-7c-1-3p,Med13,mediator complex subunit 13
71,mmu-let-7c-1-3p,Lmln,leishmanolysin-like (metallopeptidase M8 family)
71,mmu-let-7c-1-3p,Flrt2,fibronectin leucine rich transmembrane protein 2
71,mmu-let-7c-1-3p,Spdya,"speedy/RINGO cell cycle regulator family, member A"
71,mmu-let-7c-1-3p,Zfp26,zinc finger protein 26
71,mmu-let-7c-1-3p,AI597479,expressed sequence AI597479
71,mmu-let-7c-1-3p,Epha5,Eph receptor A5
71,mmu-let-7c-1-3p,Pms2,"PMS1 homolog2, mismatch repair system component"
71,mmu-let-7c-1-3p,Lysmd3,"LysM, putative peptidoglycan-binding, domain containing 3"
71,mmu-let-7c-1-3p,Klc1,kinesin light chain 1
71,mmu-let-7c-1-3p,Epcam,epithelial cell adhesion molecule
71,mmu-let-7c-1-3p,Cadm1,cell adhesion molecule 1
71,mmu-let-7c-1-3p,Chl1,cell adhesion molecule L1-like
71,mmu-let-7c-1-3p,Cks2,CDC28 protein kinase regulatory subunit 2
71,mmu-let-7c-1-3p,Nus1,NUS1 dehydrodolichyl diphosphate synthase subunit
71,mmu-let-7c-1-3p,Mybl1,myeloblastosis oncogene-like 1
71,mmu-let-7c-1-3p,Cyp24a1,"cytochrome P450, family 24, subfamily a, polypeptide 1"
71,mmu-let-7c-1-3p,Sobp,sine oculis binding protein
71,mmu-let-7c-1-3p,Gigyf2,GRB10 interacting GYF protein 2
71,mmu-let-7c-1-3p,Dhrs7,dehydrogenase/reductase (SDR family) member 7
71,mmu-let-7c-1-3p,Ebf1,early B cell factor 1
71,mmu-let-7c-1-3p,Tmem25,transmembrane protein 25
71,mmu-let-7c-1-3p,B4galt4,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4"
71,mmu-let-7c-1-3p,Cxcr4,chemokine (C-X-C motif) receptor 4
71,mmu-let-7c-1-3p,Bend3,BEN domain containing 3
71,mmu-let-7c-1-3p,Cxxc4,CXXC finger 4
70,mmu-let-7c-1-3p,Ppm1g,"protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform"
70,mmu-let-7c-1-3p,Stk3,serine/threonine kinase 3
70,mmu-let-7c-1-3p,Fxr1,"fragile X mental retardation gene 1, autosomal homolog"
70,mmu-let-7c-1-3p,Loxl2,lysyl oxidase-like 2
70,mmu-let-7c-1-3p,Fgd4,"FYVE, RhoGEF and PH domain containing 4"
70,mmu-let-7c-1-3p,Foxj3,forkhead box J3
70,mmu-let-7c-1-3p,Anp32b,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member B"
70,mmu-let-7c-1-3p,Apbb2,"amyloid beta (A4) precursor protein-binding, family B, member 2"
70,mmu-let-7c-1-3p,Ccl2,chemokine (C-C motif) ligand 2
70,mmu-let-7c-1-3p,Abr,active BCR-related gene
70,mmu-let-7c-1-3p,Nup153,nucleoporin 153
70,mmu-let-7c-1-3p,Psmg2,"proteasome (prosome, macropain) assembly chaperone 2"
70,mmu-let-7c-1-3p,Gm6710,predicted gene 6710
70,mmu-let-7c-1-3p,Hrk,"harakiri, BCL2 interacting protein (contains only BH3 domain)"
70,mmu-let-7c-1-3p,Spag9,sperm associated antigen 9
70,mmu-let-7c-1-3p,Prrc1,proline-rich coiled-coil 1
70,mmu-let-7c-1-3p,Ank3,"ankyrin 3, epithelial"
70,mmu-let-7c-1-3p,Eps15l1,epidermal growth factor receptor pathway substrate 15-like 1
70,mmu-let-7c-1-3p,Col25a1,"collagen, type XXV, alpha 1"
70,mmu-let-7c-1-3p,Smtnl2,smoothelin-like 2
70,mmu-let-7c-1-3p,Acp1,"acid phosphatase 1, soluble"
70,mmu-let-7c-1-3p,Atl2,atlastin GTPase 2
70,mmu-let-7c-1-3p,Elmo2,engulfment and cell motility 2
70,mmu-let-7c-1-3p,Myo7a,myosin VIIA
70,mmu-let-7c-1-3p,Ahdc1,"AT hook, DNA binding motif, containing 1"
70,mmu-let-7c-1-3p,Smc6,structural maintenance of chromosomes 6
70,mmu-let-7c-1-3p,Igsf1,"immunoglobulin superfamily, member 1"
70,mmu-let-7c-1-3p,Atad5,"ATPase family, AAA domain containing 5"
69,mmu-let-7c-1-3p,Tmem106b,transmembrane protein 106B
69,mmu-let-7c-1-3p,Vav2,vav 2 oncogene
69,mmu-let-7c-1-3p,Smoc1,SPARC related modular calcium binding 1
69,mmu-let-7c-1-3p,Pou3f4,"POU domain, class 3, transcription factor 4"
69,mmu-let-7c-1-3p,Fry,FRY microtubule binding protein
69,mmu-let-7c-1-3p,Cacnb4,"calcium channel, voltage-dependent, beta 4 subunit"
69,mmu-let-7c-1-3p,Zfp120,zinc finger protein 120
69,mmu-let-7c-1-3p,Zdhhc21,"zinc finger, DHHC domain containing 21"
69,mmu-let-7c-1-3p,Treml2,triggering receptor expressed on myeloid cells-like 2
69,mmu-let-7c-1-3p,Nkap,NFKB activating protein
69,mmu-let-7c-1-3p,Cacna2d4,"calcium channel, voltage-dependent, alpha 2/delta subunit 4"
69,mmu-let-7c-1-3p,Epb41l3,erythrocyte membrane protein band 4.1 like 3
69,mmu-let-7c-1-3p,Srpk2,serine/arginine-rich protein specific kinase 2
69,mmu-let-7c-1-3p,Khdc4,"KH domain containing 4, pre-mRNA splicing factor"
69,mmu-let-7c-1-3p,Max,Max protein
69,mmu-let-7c-1-3p,Col5a2,"collagen, type V, alpha 2"
69,mmu-let-7c-1-3p,Cldn1,claudin 1
69,mmu-let-7c-1-3p,Atxn7,ataxin 7
69,mmu-let-7c-1-3p,Apba1,"amyloid beta (A4) precursor protein binding, family A, member 1"
69,mmu-let-7c-1-3p,Castor2,cytosolic arginine sensor for mTORC1 subunit 2
69,mmu-let-7c-1-3p,Mmp24,matrix metallopeptidase 24
69,mmu-let-7c-1-3p,Osbpl6,oxysterol binding protein-like 6
69,mmu-let-7c-1-3p,Il15,interleukin 15
69,mmu-let-7c-1-3p,Ndel1,nudE neurodevelopment protein 1 like 1
68,mmu-let-7c-1-3p,Kalrn,"kalirin, RhoGEF kinase"
68,mmu-let-7c-1-3p,Pde10a,phosphodiesterase 10A
68,mmu-let-7c-1-3p,Atxn1,ataxin 1
68,mmu-let-7c-1-3p,Trim33,tripartite motif-containing 33
68,mmu-let-7c-1-3p,Ppp1cc,protein phosphatase 1 catalytic subunit gamma
68,mmu-let-7c-1-3p,Scn9a,"sodium channel, voltage-gated, type IX, alpha"
68,mmu-let-7c-1-3p,Dek,DEK oncogene (DNA binding)
68,mmu-let-7c-1-3p,Lrrn2,"leucine rich repeat protein 2, neuronal"
68,mmu-let-7c-1-3p,Vbp1,von Hippel-Lindau binding protein 1
68,mmu-let-7c-1-3p,Antxr1,anthrax toxin receptor 1
68,mmu-let-7c-1-3p,Ap4m1,"adaptor-related protein complex AP-4, mu 1"
67,mmu-let-7c-1-3p,Kif13a,kinesin family member 13A
67,mmu-let-7c-1-3p,Cul1,cullin 1
67,mmu-let-7c-1-3p,Fbxw11,F-box and WD-40 domain protein 11
67,mmu-let-7c-1-3p,Gng2,"guanine nucleotide binding protein (G protein), gamma 2"
67,mmu-let-7c-1-3p,Kdelr2,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2
67,mmu-let-7c-1-3p,Zfp931,zinc finger protein 931
67,mmu-let-7c-1-3p,Pdzd7,PDZ domain containing 7
67,mmu-let-7c-1-3p,Etv5,ets variant 5
67,mmu-let-7c-1-3p,Gnaq,"guanine nucleotide binding protein, alpha q polypeptide"
67,mmu-let-7c-1-3p,Lhfpl4,lipoma HMGIC fusion partner-like protein 4
67,mmu-let-7c-1-3p,Ptprj,"protein tyrosine phosphatase, receptor type, J"
67,mmu-let-7c-1-3p,Cdon,cell adhesion molecule-related/down-regulated by oncogenes
67,mmu-let-7c-1-3p,Arpc5l,"actin related protein 2/3 complex, subunit 5-like"
67,mmu-let-7c-1-3p,Nfya,nuclear transcription factor-Y alpha
67,mmu-let-7c-1-3p,Homer1,homer scaffolding protein 1
67,mmu-let-7c-1-3p,Dnajc8,DnaJ heat shock protein family (Hsp40) member C8
67,mmu-let-7c-1-3p,Atad2,"ATPase family, AAA domain containing 2"
67,mmu-let-7c-1-3p,Col11a1,"collagen, type XI, alpha 1"
67,mmu-let-7c-1-3p,Zmym2,"zinc finger, MYM-type 2"
67,mmu-let-7c-1-3p,Nectin4,nectin cell adhesion molecule 4
